Data as of,Start week,End Week,State,Sex,Age group,COVID-19 Deaths,Total Deaths,Pneumonia Deaths,Pneumonia and COVID-19 Deaths,Influenza Deaths,"Pneumonia, Influenza, or COVID-19 Deaths",Footnote
06/24/2020,02/01/2020,06/20/2020,Alabama,Male,5-14 years,0,27,,0,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/24/2020,02/01/2020,06/20/2020,Alabama,Male,15-24 years,0,169,,0,,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/24/2020,02/01/2020,06/20/2020,Alabama,Male,25-34 years,,304,,,,13,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/24/2020,02/01/2020,06/20/2020,Alabama,Male,35-44 years,,434,22,,,25,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/24/2020,02/01/2020,06/20/2020,Alabama,Male,45-54 years,40,814,42,10,,78,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/24/2020,02/01/2020,06/20/2020,Alabama,Male,55-64 years,63,1908,124,14,15,188,
06/24/2020,02/01/2020,06/20/2020,Alabama,Male,65-74 years,123,2584,195,32,15,301,
06/24/2020,02/01/2020,06/20/2020,Alabama,Male,75-84 years,117,2672,229,36,,317,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/24/2020,02/01/2020,06/20/2020,Alabama,Male,85 years and over,100,1913,153,31,,228,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/24/2020,02/01/2020,06/20/2020,Alabama,Male,All ages,453,10911,775,128,55,1154,
06/24/2020,02/01/2020,06/20/2020,Alabama,Female,Under 1 year,0,43,0,0,0,0,
06/24/2020,02/01/2020,06/20/2020,Alabama,Female,1-4 years,0,15,0,0,,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/24/2020,02/01/2020,06/20/2020,Alabama,Female,5-14 years,0,14,,0,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/24/2020,02/01/2020,06/20/2020,Alabama,Female,15-24 years,0,59,,0,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/24/2020,02/01/2020,06/20/2020,Alabama,Female,25-34 years,,143,,,,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/24/2020,02/01/2020,06/20/2020,Alabama,Female,35-44 years,10,264,10,,,21,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/24/2020,02/01/2020,06/20/2020,Alabama,Female,45-54 years,18,536,29,,,50,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/24/2020,02/01/2020,06/20/2020,Alabama,Female,55-64 years,49,1261,112,,,160,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/24/2020,02/01/2020,06/20/2020,Alabama,Female,65-74 years,85,1972,132,30,12,199,
06/24/2020,02/01/2020,06/20/2020,Alabama,Female,75-84 years,100,2647,183,38,,250,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/24/2020,02/01/2020,06/20/2020,Alabama,Female,85 years and over,116,3258,176,34,,260,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/24/2020,02/01/2020,06/20/2020,Alabama,Female,All ages,380,10212,650,115,39,952,
06/24/2020,02/01/2020,06/20/2020,Alabama,Unknown,All ages,0,0,0,0,0,0,
06/24/2020,02/01/2020,06/20/2020,Alabama Total,All,All Ages,833,21123,1425,243,94,2106,
06/24/2020,02/01/2020,06/20/2020,Alaska,Male,Under 1 year,0,,0,0,0,0,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/24/2020,02/01/2020,06/20/2020,Alaska,Male,1-4 years,0,,0,0,0,0,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/24/2020,02/01/2020,06/20/2020,Alaska,Male,5-14 years,0,,0,0,0,0,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/24/2020,02/01/2020,06/20/2020,Alaska,Male,15-24 years,0,28,0,0,0,0,
06/24/2020,02/01/2020,06/20/2020,Alaska,Male,25-34 years,0,39,,0,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/24/2020,02/01/2020,06/20/2020,Alaska,Male,35-44 years,0,37,,0,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/24/2020,02/01/2020,06/20/2020,Alaska,Male,45-54 years,0,65,0,0,0,0,
06/24/2020,02/01/2020,06/20/2020,Alaska,Male,55-64 years,0,157,10,0,0,10,
06/24/2020,02/01/2020,06/20/2020,Alaska,Male,65-74 years,,194,,,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/24/2020,02/01/2020,06/20/2020,Alaska,Male,75-84 years,,211,10,0,,12,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/24/2020,02/01/2020,06/20/2020,Alaska,Male,85 years and over,,128,10,0,,13,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/24/2020,02/01/2020,06/20/2020,Alaska,Male,All ages,,878,38,,,44,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/24/2020,02/01/2020,06/20/2020,Alaska,Female,Under 1 year,0,,0,0,0,0,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/24/2020,02/01/2020,06/20/2020,Alaska,Female,1-4 years,0,,,0,,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/24/2020,02/01/2020,06/20/2020,Alaska,Female,5-14 years,0,,0,0,0,0,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/24/2020,02/01/2020,06/20/2020,Alaska,Female,15-24 years,0,,,0,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/24/2020,02/01/2020,06/20/2020,Alaska,Female,25-34 years,,22,,0,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/24/2020,02/01/2020,06/20/2020,Alaska,Female,35-44 years,0,36,0,0,0,0,
06/24/2020,02/01/2020,06/20/2020,Alaska,Female,45-54 years,,44,,0,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/24/2020,02/01/2020,06/20/2020,Alaska,Female,55-64 years,,97,,,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/24/2020,02/01/2020,06/20/2020,Alaska,Female,65-74 years,,147,12,,,14,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/24/2020,02/01/2020,06/20/2020,Alaska,Female,75-84 years,0,129,,0,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/24/2020,02/01/2020,06/20/2020,Alaska,Female,85 years and over,0,162,,0,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/24/2020,02/01/2020,06/20/2020,Alaska,Female,All ages,,655,32,,,37,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/24/2020,02/01/2020,06/20/2020,Alaska,Unknown,All ages,0,0,0,0,0,0,
06/24/2020,02/01/2020,06/20/2020,Alaska Total,All,All Ages,,1533,70,,,81,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/24/2020,02/01/2020,06/20/2020,Arizona,Male,Under 1 year,0,83,,0,,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/24/2020,02/01/2020,06/20/2020,Arizona,Male,1-4 years,,26,,0,,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/24/2020,02/01/2020,06/20/2020,Arizona,Male,5-14 years,,29,,,,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/24/2020,02/01/2020,06/20/2020,Arizona,Male,15-24 years,,304,,,,10,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/24/2020,02/01/2020,06/20/2020,Arizona,Male,25-34 years,17,489,18,11,,25,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/24/2020,02/01/2020,06/20/2020,Arizona,Male,35-44 years,16,555,25,10,,33,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/24/2020,02/01/2020,06/20/2020,Arizona,Male,45-54 years,46,926,60,23,,87,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/24/2020,02/01/2020,06/20/2020,Arizona,Male,55-64 years,87,1980,162,50,13,212,
06/24/2020,02/01/2020,06/20/2020,Arizona,Male,65-74 years,113,3089,264,62,14,329,
06/24/2020,02/01/2020,06/20/2020,Arizona,Male,75-84 years,179,3754,351,96,12,446,
06/24/2020,02/01/2020,06/20/2020,Arizona,Male,85 years and over,157,3163,264,75,10,356,
06/24/2020,02/01/2020,06/20/2020,Arizona,Male,All ages,622,14398,1152,329,61,1506,
06/24/2020,02/01/2020,06/20/2020,Arizona,Female,Under 1 year,0,65,,0,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/24/2020,02/01/2020,06/20/2020,Arizona,Female,1-4 years,0,20,,0,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/24/2020,02/01/2020,06/20/2020,Arizona,Female,5-14 years,0,20,0,0,0,0,
06/24/2020,02/01/2020,06/20/2020,Arizona,Female,15-24 years,,92,,,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/24/2020,02/01/2020,06/20/2020,Arizona,Female,25-34 years,,222,14,,,19,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/24/2020,02/01/2020,06/20/2020,Arizona,Female,35-44 years,,272,15,,,21,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/24/2020,02/01/2020,06/20/2020,Arizona,Female,45-54 years,29,480,40,13,,60,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/24/2020,02/01/2020,06/20/2020,Arizona,Female,55-64 years,55,1257,120,33,10,152,
06/24/2020,02/01/2020,06/20/2020,Arizona,Female,65-74 years,93,2224,193,52,16,250,
06/24/2020,02/01/2020,06/20/2020,Arizona,Female,75-84 years,136,3263,278,69,10,355,
06/24/2020,02/01/2020,06/20/2020,Arizona,Female,85 years and over,175,4377,304,82,,404,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/24/2020,02/01/2020,06/20/2020,Arizona,Female,All ages,503,12292,971,257,51,1268,
06/24/2020,02/01/2020,06/20/2020,Arizona,Unknown,All ages,0,0,0,0,0,0,
06/24/2020,02/01/2020,06/20/2020,Arizona Total,All,All Ages,1125,26690,2123,586,112,2774,
06/24/2020,02/01/2020,06/20/2020,Arkansas,Male,Under 1 year,0,54,,0,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/24/2020,02/01/2020,06/20/2020,Arkansas,Male,1-4 years,0,14,0,0,,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/24/2020,02/01/2020,06/20/2020,Arkansas,Male,5-14 years,0,15,0,0,0,0,
06/24/2020,02/01/2020,06/20/2020,Arkansas,Male,15-24 years,,101,,0,,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/24/2020,02/01/2020,06/20/2020,Arkansas,Male,25-34 years,,189,,0,,13,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/24/2020,02/01/2020,06/20/2020,Arkansas,Male,35-44 years,,263,16,,,20,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/24/2020,02/01/2020,06/20/2020,Arkansas,Male,45-54 years,12,457,23,,,32,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/24/2020,02/01/2020,06/20/2020,Arkansas,Male,55-64 years,21,1126,73,,11,98,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/24/2020,02/01/2020,06/20/2020,Arkansas,Male,65-74 years,21,1618,109,14,11,127,
06/24/2020,02/01/2020,06/20/2020,Arkansas,Male,75-84 years,28,1665,128,10,,153,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/24/2020,02/01/2020,06/20/2020,Arkansas,Male,85 years and over,11,1175,107,,,116,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/24/2020,02/01/2020,06/20/2020,Arkansas,Male,All ages,99,6677,468,42,40,565,
06/24/2020,02/01/2020,06/20/2020,Arkansas,Female,Under 1 year,0,30,,0,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/24/2020,02/01/2020,06/20/2020,Arkansas,Female,1-4 years,0,11,0,0,,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/24/2020,02/01/2020,06/20/2020,Arkansas,Female,5-14 years,0,,0,0,0,0,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/24/2020,02/01/2020,06/20/2020,Arkansas,Female,15-24 years,0,36,,0,,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/24/2020,02/01/2020,06/20/2020,Arkansas,Female,25-34 years,,96,,,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/24/2020,02/01/2020,06/20/2020,Arkansas,Female,35-44 years,,162,,,,12,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/24/2020,02/01/2020,06/20/2020,Arkansas,Female,45-54 years,,325,26,,,30,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/24/2020,02/01/2020,06/20/2020,Arkansas,Female,55-64 years,,697,60,,,69,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/24/2020,02/01/2020,06/20/2020,Arkansas,Female,65-74 years,,1166,77,,10,92,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/24/2020,02/01/2020,06/20/2020,Arkansas,Female,75-84 years,16,1547,97,,,114,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/24/2020,02/01/2020,06/20/2020,Arkansas,Female,85 years and over,41,2012,122,10,,161,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/24/2020,02/01/2020,06/20/2020,Arkansas,Female,All ages,81,6090,398,26,35,488,
06/24/2020,02/01/2020,06/20/2020,Arkansas,Unknown,All ages,0,0,0,0,0,0,
06/24/2020,02/01/2020,06/20/2020,Arkansas Total,All,All Ages,180,12767,866,68,75,1053,
06/24/2020,02/01/2020,06/20/2020,California,Male,Under 1 year,0,357,,0,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/24/2020,02/01/2020,06/20/2020,California,Male,1-4 years,0,69,,0,,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/24/2020,02/01/2020,06/20/2020,California,Male,5-14 years,0,103,,0,,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/24/2020,02/01/2020,06/20/2020,California,Male,15-24 years,,945,19,,,21,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/24/2020,02/01/2020,06/20/2020,California,Male,25-34 years,33,1789,57,21,,77,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/24/2020,02/01/2020,06/20/2020,California,Male,35-44 years,85,2252,135,47,10,183,
06/24/2020,02/01/2020,06/20/2020,California,Male,45-54 years,213,3985,316,107,33,455,
06/24/2020,02/01/2020,06/20/2020,California,Male,55-64 years,407,8803,747,232,71,993,
06/24/2020,02/01/2020,06/20/2020,California,Male,65-74 years,634,12412,1269,343,63,1622,
06/24/2020,02/01/2020,06/20/2020,California,Male,75-84 years,683,13770,1559,412,57,1887,
06/24/2020,02/01/2020,06/20/2020,California,Male,85 years and over,626,15218,1583,341,52,1920,
06/24/2020,02/01/2020,06/20/2020,California,Male,All ages,2683,59703,5695,1504,302,7175,
06/24/2020,02/01/2020,06/20/2020,California,Female,Under 1 year,0,266,,0,,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/24/2020,02/01/2020,06/20/2020,California,Female,1-4 years,0,44,,0,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/24/2020,02/01/2020,06/20/2020,California,Female,5-14 years,0,73,,0,,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/24/2020,02/01/2020,06/20/2020,California,Female,15-24 years,,309,12,,,16,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/24/2020,02/01/2020,06/20/2020,California,Female,25-34 years,,663,26,,10,42,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/24/2020,02/01/2020,06/20/2020,California,Female,35-44 years,31,1073,67,15,10,93,
06/24/2020,02/01/2020,06/20/2020,California,Female,45-54 years,77,2235,177,45,22,231,
06/24/2020,02/01/2020,06/20/2020,California,Female,55-64 years,173,5186,444,100,46,563,
06/24/2020,02/01/2020,06/20/2020,California,Female,65-74 years,336,8475,805,198,48,991,
06/24/2020,02/01/2020,06/20/2020,California,Female,75-84 years,499,12455,1178,286,69,1460,
06/24/2020,02/01/2020,06/20/2020,California,Female,85 years and over,900,22229,1964,479,63,2448,
06/24/2020,02/01/2020,06/20/2020,California,Female,All ages,2026,53008,4682,1126,273,5855,
06/24/2020,02/01/2020,06/20/2020,California,Unknown,All ages,0,,0,0,0,0,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/24/2020,02/01/2020,06/20/2020,California Total,All,All Ages,4709,112712,10377,2630,575,13030,
06/24/2020,02/01/2020,06/20/2020,Colorado,Male,Under 1 year,0,67,0,0,,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/24/2020,02/01/2020,06/20/2020,Colorado,Male,1-4 years,0,10,0,0,,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/24/2020,02/01/2020,06/20/2020,Colorado,Male,5-14 years,0,24,0,0,0,0,
06/24/2020,02/01/2020,06/20/2020,Colorado,Male,15-24 years,,190,,,,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/24/2020,02/01/2020,06/20/2020,Colorado,Male,25-34 years,,369,,,0,10,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/24/2020,02/01/2020,06/20/2020,Colorado,Male,35-44 years,13,449,22,,,32,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/24/2020,02/01/2020,06/20/2020,Colorado,Male,45-54 years,47,672,47,25,,75,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/24/2020,02/01/2020,06/20/2020,Colorado,Male,55-64 years,96,1386,126,47,10,185,
06/24/2020,02/01/2020,06/20/2020,Colorado,Male,65-74 years,174,2008,236,102,10,318,
06/24/2020,02/01/2020,06/20/2020,Colorado,Male,75-84 years,229,2189,271,140,,364,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/24/2020,02/01/2020,06/20/2020,Colorado,Male,85 years and over,243,2118,229,117,10,363,
06/24/2020,02/01/2020,06/20/2020,Colorado,Male,All ages,812,9482,942,443,47,1356,
06/24/2020,02/01/2020,06/20/2020,Colorado,Female,Under 1 year,0,65,,0,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/24/2020,02/01/2020,06/20/2020,Colorado,Female,1-4 years,0,,0,0,0,0,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/24/2020,02/01/2020,06/20/2020,Colorado,Female,5-14 years,0,12,0,0,,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/24/2020,02/01/2020,06/20/2020,Colorado,Female,15-24 years,,65,,0,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/24/2020,02/01/2020,06/20/2020,Colorado,Female,25-34 years,,137,,0,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/24/2020,02/01/2020,06/20/2020,Colorado,Female,35-44 years,,197,11,,,18,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/24/2020,02/01/2020,06/20/2020,Colorado,Female,45-54 years,15,375,26,,,39,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/24/2020,02/01/2020,06/20/2020,Colorado,Female,55-64 years,36,823,69,22,11,94,
06/24/2020,02/01/2020,06/20/2020,Colorado,Female,65-74 years,110,1360,121,51,,187,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/24/2020,02/01/2020,06/20/2020,Colorado,Female,75-84 years,171,1903,204,79,,301,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/24/2020,02/01/2020,06/20/2020,Colorado,Female,85 years and over,303,3279,306,147,13,475,
06/24/2020,02/01/2020,06/20/2020,Colorado,Female,All ages,645,8221,743,308,48,1125,
06/24/2020,02/01/2020,06/20/2020,Colorado,Unknown,All ages,0,,0,0,0,0,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/24/2020,02/01/2020,06/20/2020,Colorado Total,All,All Ages,1457,17704,1685,751,95,2481,
06/24/2020,02/01/2020,06/20/2020,Connecticut,Male,Under 1 year,0,14,0,0,0,0,
06/24/2020,02/01/2020,06/20/2020,Connecticut,Male,1-4 years,0,,0,0,,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/24/2020,02/01/2020,06/20/2020,Connecticut,Male,5-14 years,0,,0,0,0,0,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/24/2020,02/01/2020,06/20/2020,Connecticut,Male,15-24 years,,30,0,0,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/24/2020,02/01/2020,06/20/2020,Connecticut,Male,25-34 years,,103,,,,10,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/24/2020,02/01/2020,06/20/2020,Connecticut,Male,35-44 years,16,135,,,0,21,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/24/2020,02/01/2020,06/20/2020,Connecticut,Male,45-54 years,55,266,19,11,,66,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/24/2020,02/01/2020,06/20/2020,Connecticut,Male,55-64 years,179,627,61,41,,202,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
