Data as of,Start week,End Week,State,Sex,Age group,COVID-19 Deaths,Total Deaths,Pneumonia Deaths,Pneumonia and COVID-19 Deaths,Influenza Deaths,"Pneumonia, Influenza, or COVID-19 Deaths",Footnote
10/07/2020,02/01/2020,10/03/2020,United States,Male,5-14 years,23,2135,53,6,23,93,
10/07/2020,02/01/2020,10/03/2020,United States,Male,15-24 years,226,17171,290,82,27,458,
10/07/2020,02/01/2020,10/03/2020,United States,Male,18-29 years,575,30106,678,224,53,1075,
10/07/2020,02/01/2020,10/03/2020,United States,Male,25-34 years,1021,33556,1058,443,76,1703,
10/07/2020,02/01/2020,10/03/2020,United States,Male,30-49 years,6274,93638,5397,2836,306,9085,
10/07/2020,02/01/2020,10/03/2020,United States,Male,35-44 years,2747,44289,2431,1221,133,4067,
10/07/2020,02/01/2020,10/03/2020,United States,Male,45-54 years,7232,77465,6260,3405,345,10360,
10/07/2020,02/01/2020,10/03/2020,United States,Male,50-64 years,20836,219668,20251,10094,919,31719,
10/07/2020,02/01/2020,10/03/2020,United States,Male,55-64 years,16473,173369,16313,8004,705,25338,
10/07/2020,02/01/2020,10/03/2020,United States,Male,65-74 years,26345,247634,27192,12891,813,41304,
10/07/2020,02/01/2020,10/03/2020,United States,Male,75-84 years,28937,269961,31041,13906,738,46692,
10/07/2020,02/01/2020,10/03/2020,United States,Male,85 years and over,24446,248588,26599,10837,566,40689,
10/07/2020,02/01/2020,10/03/2020,United States,Female,All Ages,91332,1027893,91718,39179,3253,146737,
10/07/2020,02/01/2020,10/03/2020,United States,Female,Under 1 year,7,5380,45,1,8,59,
10/07/2020,02/01/2020,10/03/2020,United States,Female,0-17 years,41,8811,152,6,59,246,
10/07/2020,02/01/2020,10/03/2020,United States,Female,1-4 years,8,955,39,1,17,63,
10/07/2020,02/01/2020,10/03/2020,United States,Female,5-14 years,12,1462,53,1,29,93,
10/07/2020,02/01/2020,10/03/2020,United States,Female,15-24 years,143,5981,180,50,28,300,
10/07/2020,02/01/2020,10/03/2020,United States,Female,18-29 years,314,10921,422,144,49,638,
10/07/2020,02/01/2020,10/03/2020,United States,Female,25-34 years,520,13964,645,243,75,992,
10/07/2020,02/01/2020,10/03/2020,United States,Female,30-49 years,2907,49004,3145,1300,262,4991,
10/07/2020,02/01/2020,10/03/2020,United States,Female,35-44 years,1292,22883,1412,577,116,2236,
10/07/2020,02/01/2020,10/03/2020,United States,Female,45-54 years,3394,45703,3742,1574,235,5764,
10/07/2020,02/01/2020,10/03/2020,United States,Female,50-64 years,11062,135786,12829,5422,673,19052,
10/07/2020,02/01/2020,10/03/2020,United States,Female,55-64 years,8948,108194,10432,4425,535,15420,
10/07/2020,02/01/2020,10/03/2020,United States,Female,65-74 years,16604,178689,18005,7966,644,27201,
10/07/2020,02/01/2020,10/03/2020,United States,Female,75-84 years,23680,249513,24401,10669,744,38065,
10/07/2020,02/01/2020,10/03/2020,United States,Female,85 years and over,36724,395169,32764,13672,822,56544,
10/07/2020,02/01/2020,10/03/2020,United States,Unknown,All Ages,5,83,7,4,1,9,
10/07/2020,02/01/2020,10/03/2020,United States,Unknown,Under 1 year,0,20,0,0,0,0,
10/07/2020,02/01/2020,10/03/2020,United States,Unknown,0-17 years,0,21,0,0,0,0,
10/07/2020,02/01/2020,10/03/2020,United States,Unknown,1-4 years,0,0,0,0,0,0,
10/07/2020,02/01/2020,10/03/2020,United States,Unknown,5-14 years,0,0,0,0,0,0,
10/07/2020,02/01/2020,10/03/2020,United States,Unknown,15-24 years,0,1,0,0,0,0,
10/07/2020,02/01/2020,10/03/2020,United States,Unknown,18-29 years,0,0,0,0,0,0,
10/07/2020,02/01/2020,10/03/2020,United States,Unknown,25-34 years,0,2,0,0,0,0,
10/07/2020,02/01/2020,10/03/2020,United States,Unknown,30-49 years,0,8,0,0,0,0,
10/07/2020,02/01/2020,10/03/2020,United States,Unknown,35-44 years,0,5,0,0,0,0,
10/07/2020,02/01/2020,10/03/2020,United States,Unknown,45-54 years,1,3,1,1,0,1,
10/07/2020,02/01/2020,10/03/2020,United States,Unknown,50-64 years,1,10,2,1,1,3,
10/07/2020,02/01/2020,10/03/2020,United States,Unknown,55-64 years,0,8,1,0,1,2,
10/07/2020,02/01/2020,10/03/2020,United States,Unknown,65-74 years,1,9,1,1,0,1,
10/07/2020,02/01/2020,10/03/2020,United States,Unknown,75-84 years,1,14,2,1,0,2,
10/07/2020,02/01/2020,10/03/2020,United States,Unknown,85 years and over,2,21,2,1,0,3,
10/07/2020,02/01/2020,10/03/2020,Alabama,All Sexes,All Ages,3436,39879,3106,1120,100,5517,
10/07/2020,02/01/2020,10/03/2020,Alabama,Male,All Ages,1739,20647,1648,583,60,2861,
10/07/2020,02/01/2020,10/03/2020,Alabama,Male,Under 1 year,,124,0,0,,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
10/07/2020,02/01/2020,10/03/2020,Alabama,Male,0-17 years,,247,,0,,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
10/07/2020,02/01/2020,10/03/2020,Alabama,Male,1-4 years,0,25,0,0,0,0,
10/07/2020,02/01/2020,10/03/2020,Alabama,Male,5-14 years,0,42,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
10/07/2020,02/01/2020,10/03/2020,Alabama,Male,15-24 years,,330,,0,,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
10/07/2020,02/01/2020,10/03/2020,Alabama,Male,18-29 years,10,539,,,,19,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
10/07/2020,02/01/2020,10/03/2020,Alabama,Male,25-34 years,17,601,18,,,30,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
10/07/2020,02/01/2020,10/03/2020,Alabama,Male,30-49 years,103,1825,92,36,,162,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
10/07/2020,02/01/2020,10/03/2020,Alabama,Male,35-44 years,45,893,51,19,,79,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
10/07/2020,02/01/2020,10/03/2020,Alabama,Male,45-54 years,121,1545,86,33,,180,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
10/07/2020,02/01/2020,10/03/2020,Alabama,Male,50-64 years,336,4501,315,105,21,567,
10/07/2020,02/01/2020,10/03/2020,Alabama,Male,55-64 years,263,3552,258,84,16,453,
10/07/2020,02/01/2020,10/03/2020,Alabama,Male,65-74 years,475,4925,460,162,17,789,
10/07/2020,02/01/2020,10/03/2020,Alabama,Male,75-84 years,484,5050,465,168,,788,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
10/07/2020,02/01/2020,10/03/2020,Alabama,Male,85 years and over,330,3560,307,110,,533,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
10/07/2020,02/01/2020,10/03/2020,Alabama,Female,All Ages,1697,19232,1458,537,40,2656,
10/07/2020,02/01/2020,10/03/2020,Alabama,Female,Under 1 year,0,100,0,0,0,0,
10/07/2020,02/01/2020,10/03/2020,Alabama,Female,0-17 years,0,160,,0,,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
10/07/2020,02/01/2020,10/03/2020,Alabama,Female,1-4 years,0,22,0,0,,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
10/07/2020,02/01/2020,10/03/2020,Alabama,Female,5-14 years,0,24,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
10/07/2020,02/01/2020,10/03/2020,Alabama,Female,15-24 years,,123,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
10/07/2020,02/01/2020,10/03/2020,Alabama,Female,18-29 years,,196,,,0,10,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
10/07/2020,02/01/2020,10/03/2020,Alabama,Female,25-34 years,10,263,17,,,22,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
10/07/2020,02/01/2020,10/03/2020,Alabama,Female,30-49 years,70,1070,60,18,,117,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
10/07/2020,02/01/2020,10/03/2020,Alabama,Female,35-44 years,31,485,26,,,51,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
10/07/2020,02/01/2020,10/03/2020,Alabama,Female,45-54 years,90,1041,65,22,,138,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
10/07/2020,02/01/2020,10/03/2020,Alabama,Female,50-64 years,270,3012,278,78,13,482,
10/07/2020,02/01/2020,10/03/2020,Alabama,Female,55-64 years,211,2380,234,61,,392,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
10/07/2020,02/01/2020,10/03/2020,Alabama,Female,65-74 years,364,3698,305,127,12,554,
10/07/2020,02/01/2020,10/03/2020,Alabama,Female,75-84 years,446,5034,409,156,,705,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
10/07/2020,02/01/2020,10/03/2020,Alabama,Female,85 years and over,543,6062,396,156,,785,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
10/07/2020,02/01/2020,10/03/2020,Alabama,Unknown,All Ages,0,0,0,0,0,0,
10/07/2020,02/01/2020,10/03/2020,Alabama,Unknown,Under 1 year,0,0,0,0,0,0,
10/07/2020,02/01/2020,10/03/2020,Alabama,Unknown,0-17 years,0,0,0,0,0,0,
10/07/2020,02/01/2020,10/03/2020,Alabama,Unknown,1-4 years,0,0,0,0,0,0,
10/07/2020,02/01/2020,10/03/2020,Alabama,Unknown,5-14 years,0,0,0,0,0,0,
10/07/2020,02/01/2020,10/03/2020,Alabama,Unknown,15-24 years,0,0,0,0,0,0,
10/07/2020,02/01/2020,10/03/2020,Alabama,Unknown,18-29 years,0,0,0,0,0,0,
10/07/2020,02/01/2020,10/03/2020,Alabama,Unknown,25-34 years,0,0,0,0,0,0,
10/07/2020,02/01/2020,10/03/2020,Alabama,Unknown,30-49 years,0,0,0,0,0,0,
10/07/2020,02/01/2020,10/03/2020,Alabama,Unknown,35-44 years,0,0,0,0,0,0,
10/07/2020,02/01/2020,10/03/2020,Alabama,Unknown,45-54 years,0,0,0,0,0,0,
10/07/2020,02/01/2020,10/03/2020,Alabama,Unknown,50-64 years,0,0,0,0,0,0,
10/07/2020,02/01/2020,10/03/2020,Alabama,Unknown,55-64 years,0,0,0,0,0,0,
10/07/2020,02/01/2020,10/03/2020,Alabama,Unknown,65-74 years,0,0,0,0,0,0,
10/07/2020,02/01/2020,10/03/2020,Alabama,Unknown,75-84 years,0,0,0,0,0,0,
10/07/2020,02/01/2020,10/03/2020,Alabama,Unknown,85 years and over,0,0,0,0,0,0,
10/07/2020,02/01/2020,10/03/2020,Alaska,All Sexes,All Ages,44,2850,132,25,,157,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
10/07/2020,02/01/2020,10/03/2020,Alaska,Male,All Ages,27,1660,71,13,,88,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
10/07/2020,02/01/2020,10/03/2020,Alaska,Male,Under 1 year,0,14,0,0,0,0,
10/07/2020,02/01/2020,10/03/2020,Alaska,Male,0-17 years,0,34,0,0,0,0,
10/07/2020,02/01/2020,10/03/2020,Alaska,Male,1-4 years,0,,0,0,0,0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
10/07/2020,02/01/2020,10/03/2020,Alaska,Male,5-14 years,0,11,0,0,0,0,
10/07/2020,02/01/2020,10/03/2020,Alaska,Male,15-24 years,0,58,0,0,0,0,
10/07/2020,02/01/2020,10/03/2020,Alaska,Male,18-29 years,0,89,0,0,0,0,
10/07/2020,02/01/2020,10/03/2020,Alaska,Male,25-34 years,0,75,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
10/07/2020,02/01/2020,10/03/2020,Alaska,Male,30-49 years,,183,,,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
10/07/2020,02/01/2020,10/03/2020,Alaska,Male,35-44 years,0,97,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
10/07/2020,02/01/2020,10/03/2020,Alaska,Male,45-54 years,,130,,,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
10/07/2020,02/01/2020,10/03/2020,Alaska,Male,50-64 years,,383,15,,0,17,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
10/07/2020,02/01/2020,10/03/2020,Alaska,Male,55-64 years,,301,14,,0,15,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
10/07/2020,02/01/2020,10/03/2020,Alaska,Male,65-74 years,,378,16,,0,19,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
10/07/2020,02/01/2020,10/03/2020,Alaska,Male,75-84 years,10,374,18,,,26,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
10/07/2020,02/01/2020,10/03/2020,Alaska,Male,85 years and over,,219,14,,,18,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
10/07/2020,02/01/2020,10/03/2020,Alaska,Female,All Ages,17,1190,61,12,,69,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
10/07/2020,02/01/2020,10/03/2020,Alaska,Female,Under 1 year,0,10,0,0,0,0,
10/07/2020,02/01/2020,10/03/2020,Alaska,Female,0-17 years,0,23,,0,,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
10/07/2020,02/01/2020,10/03/2020,Alaska,Female,1-4 years,0,,,0,,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
10/07/2020,02/01/2020,10/03/2020,Alaska,Female,5-14 years,0,,0,0,0,0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
10/07/2020,02/01/2020,10/03/2020,Alaska,Female,15-24 years,0,25,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
10/07/2020,02/01/2020,10/03/2020,Alaska,Female,18-29 years,0,40,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
10/07/2020,02/01/2020,10/03/2020,Alaska,Female,25-34 years,,46,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
10/07/2020,02/01/2020,10/03/2020,Alaska,Female,30-49 years,,119,,,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
10/07/2020,02/01/2020,10/03/2020,Alaska,Female,35-44 years,0,59,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
10/07/2020,02/01/2020,10/03/2020,Alaska,Female,45-54 years,,81,,,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
10/07/2020,02/01/2020,10/03/2020,Alaska,Female,50-64 years,,215,14,,0,16,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
10/07/2020,02/01/2020,10/03/2020,Alaska,Female,55-64 years,,169,11,,0,12,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
10/07/2020,02/01/2020,10/03/2020,Alaska,Female,65-74 years,,251,12,,,15,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
10/07/2020,02/01/2020,10/03/2020,Alaska,Female,75-84 years,,240,14,,0,14,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
10/07/2020,02/01/2020,10/03/2020,Alaska,Female,85 years and over,,302,13,,0,14,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
10/07/2020,02/01/2020,10/03/2020,Alaska,Unknown,All Ages,0,0,0,0,0,0,
10/07/2020,02/01/2020,10/03/2020,Alaska,Unknown,Under 1 year,0,0,0,0,0,0,
10/07/2020,02/01/2020,10/03/2020,Alaska,Unknown,0-17 years,0,0,0,0,0,0,
10/07/2020,02/01/2020,10/03/2020,Alaska,Unknown,1-4 years,0,0,0,0,0,0,
10/07/2020,02/01/2020,10/03/2020,Alaska,Unknown,5-14 years,0,0,0,0,0,0,
10/07/2020,02/01/2020,10/03/2020,Alaska,Unknown,15-24 years,0,0,0,0,0,0,
10/07/2020,02/01/2020,10/03/2020,Alaska,Unknown,18-29 years,0,0,0,0,0,0,
10/07/2020,02/01/2020,10/03/2020,Alaska,Unknown,25-34 years,0,0,0,0,0,0,
10/07/2020,02/01/2020,10/03/2020,Alaska,Unknown,30-49 years,0,0,0,0,0,0,
10/07/2020,02/01/2020,10/03/2020,Alaska,Unknown,35-44 years,0,0,0,0,0,0,
10/07/2020,02/01/2020,10/03/2020,Alaska,Unknown,45-54 years,0,0,0,0,0,0,
10/07/2020,02/01/2020,10/03/2020,Alaska,Unknown,50-64 years,0,0,0,0,0,0,
10/07/2020,02/01/2020,10/03/2020,Alaska,Unknown,55-64 years,0,0,0,0,0,0,
10/07/2020,02/01/2020,10/03/2020,Alaska,Unknown,65-74 years,0,0,0,0,0,0,
10/07/2020,02/01/2020,10/03/2020,Alaska,Unknown,75-84 years,0,0,0,0,0,0,
10/07/2020,02/01/2020,10/03/2020,Alaska,Unknown,85 years and over,0,0,0,0,0,0,
10/07/2020,02/01/2020,10/03/2020,Arizona,All Sexes,All Ages,5055,50502,5360,2877,115,7653,
10/07/2020,02/01/2020,10/03/2020,Arizona,Male,All Ages,2906,27639,3059,1682,61,4344,
10/07/2020,02/01/2020,10/03/2020,Arizona,Male,Under 1 year,0,144,,0,,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
10/07/2020,02/01/2020,10/03/2020,Arizona,Male,0-17 years,,319,,,,13,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
10/07/2020,02/01/2020,10/03/2020,Arizona,Male,1-4 years,,41,,0,,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
10/07/2020,02/01/2020,10/03/2020,Arizona,Male,5-14 years,,46,,,,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
10/07/2020,02/01/2020,10/03/2020,Arizona,Male,15-24 years,14,579,12,,,21,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
10/07/2020,02/01/2020,10/03/2020,Arizona,Male,18-29 years,35,976,32,21,,47,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
10/07/2020,02/01/2020,10/03/2020,Arizona,Male,25-34 years,56,1017,45,31,,71,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
10/07/2020,02/01/2020,10/03/2020,Arizona,Male,30-49 years,241,2583,180,125,,299,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
10/07/2020,02/01/2020,10/03/2020,Arizona,Male,35-44 years,111,1236,83,59,,137,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
10/07/2020,02/01/2020,10/03/2020,Arizona,Male,45-54 years,250,1926,201,138,,317,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
10/07/2020,02/01/2020,10/03/2020,Arizona,Male,50-64 years,653,5123,625,386,17,909,
10/07/2020,02/01/2020,10/03/2020,Arizona,Male,55-64 years,499,4012,498,298,13,712,
10/07/2020,02/01/2020,10/03/2020,Arizona,Male,65-74 years,687,6013,772,430,14,1043,
10/07/2020,02/01/2020,10/03/2020,Arizona,Male,75-84 years,757,6904,866,450,12,1185,
10/07/2020,02/01/2020,10/03/2020,Arizona,Male,85 years and over,528,5721,578,268,10,848,
10/07/2020,02/01/2020,10/03/2020,Arizona,Female,All Ages,2149,22863,2301,1195,54,3309,
10/07/2020,02/01/2020,10/03/2020,Arizona,Female,Under 1 year,0,115,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
10/07/2020,02/01/2020,10/03/2020,Arizona,Female,0-17 years,0,224,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
10/07/2020,02/01/2020,10/03/2020,Arizona,Female,1-4 years,0,36,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
10/07/2020,02/01/2020,10/03/2020,Arizona,Female,5-14 years,0,38,0,0,0,0,
10/07/2020,02/01/2020,10/03/2020,Arizona,Female,15-24 years,,179,,,0,10,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
10/07/2020,02/01/2020,10/03/2020,Arizona,Female,18-29 years,16,333,16,,0,24,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
10/07/2020,02/01/2020,10/03/2020,Arizona,Female,25-34 years,30,442,30,16,,45,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
10/07/2020,02/01/2020,10/03/2020,Arizona,Female,30-49 years,135,1223,121,80,,183,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
10/07/2020,02/01/2020,10/03/2020,Arizona,Female,35-44 years,58,562,42,28,,75,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
10/07/2020,02/01/2020,10/03/2020,Arizona,Female,45-54 years,113,1026,119,69,,169,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
10/07/2020,02/01/2020,10/03/2020,Arizona,Female,50-64 years,354,3094,373,202,13,538,
10/07/2020,02/01/2020,10/03/2020,Arizona,Female,55-64 years,298,2476,311,172,10,447,
10/07/2020,02/01/2020,10/03/2020,Arizona,Female,65-74 years,465,4238,524,284,16,721,
10/07/2020,02/01/2020,10/03/2020,Arizona,Female,75-84 years,565,5867,641,331,10,885,
10/07/2020,02/01/2020,10/03/2020,Arizona,Female,85 years and over,614,7884,622,290,,954,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
10/07/2020,02/01/2020,10/03/2020,Arizona,Unknown,All Ages,0,0,0,0,0,0,
10/07/2020,02/01/2020,10/03/2020,Arizona,Unknown,Under 1 year,0,0,0,0,0,0,
10/07/2020,02/01/2020,10/03/2020,Arizona,Unknown,0-17 years,0,0,0,0,0,0,
10/07/2020,02/01/2020,10/03/2020,Arizona,Unknown,1-4 years,0,0,0,0,0,0,
10/07/2020,02/01/2020,10/03/2020,Arizona,Unknown,5-14 years,0,0,0,0,0,0,
10/07/2020,02/01/2020,10/03/2020,Arizona,Unknown,15-24 years,0,0,0,0,0,0,
10/07/2020,02/01/2020,10/03/2020,Arizona,Unknown,18-29 years,0,0,0,0,0,0,
10/07/2020,02/01/2020,10/03/2020,Arizona,Unknown,25-34 years,0,0,0,0,0,0,
10/07/2020,02/01/2020,10/03/2020,Arizona,Unknown,30-49 years,0,0,0,0,0,0,
10/07/2020,02/01/2020,10/03/2020,Arizona,Unknown,35-44 years,0,0,0,0,0,0,
10/07/2020,02/01/2020,10/03/2020,Arizona,Unknown,45-54 years,0,0,0,0,0,0,
10/07/2020,02/01/2020,10/03/2020,Arizona,Unknown,50-64 years,0,0,0,0,0,0,
10/07/2020,02/01/2020,10/03/2020,Arizona,Unknown,55-64 years,0,0,0,0,0,0,
10/07/2020,02/01/2020,10/03/2020,Arizona,Unknown,65-74 years,0,0,0,0,0,0,
10/07/2020,02/01/2020,10/03/2020,Arizona,Unknown,75-84 years,0,0,0,0,0,0,
10/07/2020,02/01/2020,10/03/2020,Arizona,Unknown,85 years and over,0,0,0,0,0,0,
10/07/2020,02/01/2020,10/03/2020,Arkansas,All Sexes,All Ages,1265,23495,1913,562,77,2692,
10/07/2020,02/01/2020,10/03/2020,Arkansas,Male,All Ages,676,12341,1040,322,41,1435,
10/07/2020,02/01/2020,10/03/2020,Arkansas,Male,Under 1 year,0,93,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
10/07/2020,02/01/2020,10/03/2020,Arkansas,Male,0-17 years,0,186,,0,,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
10/07/2020,02/01/2020,10/03/2020,Arkansas,Male,1-4 years,0,22,0,0,,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
10/07/2020,02/01/2020,10/03/2020,Arkansas,Male,5-14 years,0,28,0,0,0,0,
10/07/2020,02/01/2020,10/03/2020,Arkansas,Male,15-24 years,,200,,0,,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
10/07/2020,02/01/2020,10/03/2020,Arkansas,Male,18-29 years,,295,,0,,12,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
10/07/2020,02/01/2020,10/03/2020,Arkansas,Male,25-34 years,,326,11,0,,20,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
10/07/2020,02/01/2020,10/03/2020,Arkansas,Male,30-49 years,37,1065,53,13,,82,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
