Data as of,Start week,End Week,State,Sex,Age group,COVID-19 Deaths,Total Deaths,Pneumonia Deaths,Pneumonia and COVID-19 Deaths,Influenza Deaths,"Pneumonia, Influenza, or COVID-19 Deaths",Footnote
05/28/2020,02/01/2020,05/23/2020,Alabama,Male,Under 1 year,0,55,0,0,,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
05/28/2020,02/01/2020,05/23/2020,Alabama,Male,1-4 years,0,13,0,0,0,0,
05/28/2020,02/01/2020,05/23/2020,Alabama,Male,5-14 years,0,21,0,0,0,0,
05/28/2020,02/01/2020,05/23/2020,Alabama,Male,15-24 years,0,131,,0,,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
05/28/2020,02/01/2020,05/23/2020,Alabama,Male,25-34 years,,220,,0,,10,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
05/28/2020,02/01/2020,05/23/2020,Alabama,Male,35-44 years,,331,18,,,20,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
05/28/2020,02/01/2020,05/23/2020,Alabama,Male,45-54 years,24,639,31,,,56,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
05/28/2020,02/01/2020,05/23/2020,Alabama,Male,55-64 years,42,1506,101,,15,149,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
05/28/2020,02/01/2020,05/23/2020,Alabama,Male,65-74 years,74,2069,150,20,15,219,
05/28/2020,02/01/2020,05/23/2020,Alabama,Male,75-84 years,67,2147,182,21,,235,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
05/28/2020,02/01/2020,05/23/2020,Alabama,Male,85 years and over,72,1570,118,20,,175,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
05/28/2020,02/01/2020,05/23/2020,Alabama,Male Total,"Male, all ages",285,8702,607,78,54,867,
05/28/2020,02/01/2020,05/23/2020,Alabama,Female,Under 1 year,0,34,0,0,0,0,
05/28/2020,02/01/2020,05/23/2020,Alabama,Female,1-4 years,0,13,0,0,,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
05/28/2020,02/01/2020,05/23/2020,Alabama,Female,5-14 years,0,11,,0,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
05/28/2020,02/01/2020,05/23/2020,Alabama,Female,15-24 years,0,49,,0,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
05/28/2020,02/01/2020,05/23/2020,Alabama,Female,25-34 years,,105,,,,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
05/28/2020,02/01/2020,05/23/2020,Alabama,Female,35-44 years,,190,,0,,14,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
05/28/2020,02/01/2020,05/23/2020,Alabama,Female,45-54 years,11,418,25,,,38,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
05/28/2020,02/01/2020,05/23/2020,Alabama,Female,55-64 years,28,1013,88,,,119,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
05/28/2020,02/01/2020,05/23/2020,Alabama,Female,65-74 years,54,1562,97,18,11,144,
05/28/2020,02/01/2020,05/23/2020,Alabama,Female,75-84 years,64,2111,138,22,,185,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
05/28/2020,02/01/2020,05/23/2020,Alabama,Female,85 years and over,57,2582,130,16,,173,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
05/28/2020,02/01/2020,05/23/2020,Alabama,Female Total,"Female, all ages",220,8088,491,64,35,682,
05/28/2020,02/01/2020,05/23/2020,Alabama,Unknown,All ages,0,0,0,0,0,0,
05/28/2020,02/01/2020,05/23/2020,Alabama Total,All sexes,All Ages,505,16790,1098,142,89,1549,
05/28/2020,02/01/2020,05/23/2020,Alaska,Male,Under 1 year,0,,0,0,0,0,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
05/28/2020,02/01/2020,05/23/2020,Alaska,Male,1-4 years,0,,0,0,0,0,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
05/28/2020,02/01/2020,05/23/2020,Alaska,Male,5-14 years,0,,0,0,0,0,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
05/28/2020,02/01/2020,05/23/2020,Alaska,Male,15-24 years,0,22,0,0,0,0,
05/28/2020,02/01/2020,05/23/2020,Alaska,Male,25-34 years,0,26,0,0,0,0,
05/28/2020,02/01/2020,05/23/2020,Alaska,Male,35-44 years,0,29,,0,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
05/28/2020,02/01/2020,05/23/2020,Alaska,Male,45-54 years,0,55,0,0,0,0,
05/28/2020,02/01/2020,05/23/2020,Alaska,Male,55-64 years,0,121,,0,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
05/28/2020,02/01/2020,05/23/2020,Alaska,Male,65-74 years,,157,,,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
05/28/2020,02/01/2020,05/23/2020,Alaska,Male,75-84 years,0,169,,0,,10,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
05/28/2020,02/01/2020,05/23/2020,Alaska,Male,85 years and over,,106,10,0,,13,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
05/28/2020,02/01/2020,05/23/2020,Alaska,Male Total,"Male, all ages",,698,34,,,39,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
05/28/2020,02/01/2020,05/23/2020,Alaska,Female,Under 1 year,0,,0,0,0,0,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
05/28/2020,02/01/2020,05/23/2020,Alaska,Female,1-4 years,0,,,0,,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
05/28/2020,02/01/2020,05/23/2020,Alaska,Female,5-14 years,0,,0,0,0,0,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
05/28/2020,02/01/2020,05/23/2020,Alaska,Female,15-24 years,0,,0,0,0,0,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
05/28/2020,02/01/2020,05/23/2020,Alaska,Female,25-34 years,,17,,0,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
05/28/2020,02/01/2020,05/23/2020,Alaska,Female,35-44 years,0,30,0,0,0,0,
05/28/2020,02/01/2020,05/23/2020,Alaska,Female,45-54 years,,33,,0,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
05/28/2020,02/01/2020,05/23/2020,Alaska,Female,55-64 years,,77,,,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
05/28/2020,02/01/2020,05/23/2020,Alaska,Female,65-74 years,,118,10,,,12,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
05/28/2020,02/01/2020,05/23/2020,Alaska,Female,75-84 years,0,110,,0,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
05/28/2020,02/01/2020,05/23/2020,Alaska,Female,85 years and over,0,119,,0,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
05/28/2020,02/01/2020,05/23/2020,Alaska,Female Total,"Female, all ages",,518,23,,,28,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
05/28/2020,02/01/2020,05/23/2020,Alaska,Unknown,All ages,0,0,0,0,0,0,
05/28/2020,02/01/2020,05/23/2020,Alaska Total,All sexes,All Ages,,1216,57,,,67,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
05/28/2020,02/01/2020,05/23/2020,Arizona,Male,Under 1 year,0,65,,0,,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
05/28/2020,02/01/2020,05/23/2020,Arizona,Male,1-4 years,0,17,,0,,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
05/28/2020,02/01/2020,05/23/2020,Arizona,Male,5-14 years,,22,,,,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
05/28/2020,02/01/2020,05/23/2020,Arizona,Male,15-24 years,,233,,0,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
05/28/2020,02/01/2020,05/23/2020,Arizona,Male,25-34 years,,357,,,,12,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
05/28/2020,02/01/2020,05/23/2020,Arizona,Male,35-44 years,,411,16,,,20,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
05/28/2020,02/01/2020,05/23/2020,Arizona,Male,45-54 years,15,694,37,,,47,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
05/28/2020,02/01/2020,05/23/2020,Arizona,Male,55-64 years,41,1580,112,23,13,143,
05/28/2020,02/01/2020,05/23/2020,Arizona,Male,65-74 years,59,2469,200,29,14,244,
05/28/2020,02/01/2020,05/23/2020,Arizona,Male,75-84 years,107,2979,265,53,12,331,
05/28/2020,02/01/2020,05/23/2020,Arizona,Male,85 years and over,107,2588,213,51,10,279,
05/28/2020,02/01/2020,05/23/2020,Arizona,Male Total,"Male, all ages",347,11415,856,177,60,1086,
05/28/2020,02/01/2020,05/23/2020,Arizona,Female,Under 1 year,0,58,,0,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
05/28/2020,02/01/2020,05/23/2020,Arizona,Female,1-4 years,0,19,,0,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
05/28/2020,02/01/2020,05/23/2020,Arizona,Female,5-14 years,0,18,0,0,0,0,
05/28/2020,02/01/2020,05/23/2020,Arizona,Female,15-24 years,0,66,,0,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
05/28/2020,02/01/2020,05/23/2020,Arizona,Female,25-34 years,,168,11,0,,13,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
05/28/2020,02/01/2020,05/23/2020,Arizona,Female,35-44 years,,209,11,,,16,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
05/28/2020,02/01/2020,05/23/2020,Arizona,Female,45-54 years,13,361,28,,,40,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
05/28/2020,02/01/2020,05/23/2020,Arizona,Female,55-64 years,26,995,89,14,,110,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
05/28/2020,02/01/2020,05/23/2020,Arizona,Female,65-74 years,55,1770,144,30,15,184,
05/28/2020,02/01/2020,05/23/2020,Arizona,Female,75-84 years,72,2593,209,37,10,254,
05/28/2020,02/01/2020,05/23/2020,Arizona,Female,85 years and over,112,3527,248,54,,313,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
05/28/2020,02/01/2020,05/23/2020,Arizona,Female Total,"Female, all ages",284,9784,745,143,49,935,
05/28/2020,02/01/2020,05/23/2020,Arizona,Unknown,All ages,0,0,0,0,0,0,
05/28/2020,02/01/2020,05/23/2020,Arizona Total,All sexes,All Ages,631,21199,1601,320,109,2021,
05/28/2020,02/01/2020,05/23/2020,Arkansas,Male,Under 1 year,0,40,,0,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
05/28/2020,02/01/2020,05/23/2020,Arkansas,Male,1-4 years,0,,0,0,,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
05/28/2020,02/01/2020,05/23/2020,Arkansas,Male,5-14 years,0,10,0,0,0,0,
05/28/2020,02/01/2020,05/23/2020,Arkansas,Male,15-24 years,,77,,0,,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
05/28/2020,02/01/2020,05/23/2020,Arkansas,Male,25-34 years,,142,,0,,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
05/28/2020,02/01/2020,05/23/2020,Arkansas,Male,35-44 years,0,196,14,0,,17,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
05/28/2020,02/01/2020,05/23/2020,Arkansas,Male,45-54 years,,360,19,,,25,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
05/28/2020,02/01/2020,05/23/2020,Arkansas,Male,55-64 years,,887,59,,11,75,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
05/28/2020,02/01/2020,05/23/2020,Arkansas,Male,65-74 years,,1282,81,,10,96,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
05/28/2020,02/01/2020,05/23/2020,Arkansas,Male,75-84 years,19,1340,106,,,126,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
05/28/2020,02/01/2020,05/23/2020,Arkansas,Male,85 years and over,,972,96,,,103,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
05/28/2020,02/01/2020,05/23/2020,Arkansas,Male Total,"Male, all ages",50,5315,382,15,39,456,
05/28/2020,02/01/2020,05/23/2020,Arkansas,Female,Under 1 year,0,23,0,0,0,0,
05/28/2020,02/01/2020,05/23/2020,Arkansas,Female,1-4 years,0,10,0,0,,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
05/28/2020,02/01/2020,05/23/2020,Arkansas,Female,5-14 years,0,,0,0,0,0,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
05/28/2020,02/01/2020,05/23/2020,Arkansas,Female,15-24 years,0,30,,0,,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
05/28/2020,02/01/2020,05/23/2020,Arkansas,Female,25-34 years,0,76,,0,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
05/28/2020,02/01/2020,05/23/2020,Arkansas,Female,35-44 years,,124,,0,,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
05/28/2020,02/01/2020,05/23/2020,Arkansas,Female,45-54 years,0,258,22,0,,25,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
05/28/2020,02/01/2020,05/23/2020,Arkansas,Female,55-64 years,,567,45,,,54,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
05/28/2020,02/01/2020,05/23/2020,Arkansas,Female,65-74 years,,931,62,,10,77,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
05/28/2020,02/01/2020,05/23/2020,Arkansas,Female,75-84 years,,1254,77,0,,85,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
05/28/2020,02/01/2020,05/23/2020,Arkansas,Female,85 years and over,20,1631,100,,,124,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
05/28/2020,02/01/2020,05/23/2020,Arkansas,Female Total,"Female, all ages",37,4909,316,,35,380,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
05/28/2020,02/01/2020,05/23/2020,Arkansas,Unknown,All ages,0,0,0,0,0,0,
05/28/2020,02/01/2020,05/23/2020,Arkansas Total,All sexes,All Ages,87,10224,698,23,74,836,
05/28/2020,02/01/2020,05/23/2020,California,Male,Under 1 year,0,279,,0,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
05/28/2020,02/01/2020,05/23/2020,California,Male,1-4 years,0,56,,0,,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
05/28/2020,02/01/2020,05/23/2020,California,Male,5-14 years,0,79,,0,,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
05/28/2020,02/01/2020,05/23/2020,California,Male,15-24 years,,729,17,0,,19,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
05/28/2020,02/01/2020,05/23/2020,California,Male,25-34 years,19,1371,40,11,,56,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
05/28/2020,02/01/2020,05/23/2020,California,Male,35-44 years,55,1703,103,30,10,138,
05/28/2020,02/01/2020,05/23/2020,California,Male,45-54 years,112,3063,212,52,33,305,
05/28/2020,02/01/2020,05/23/2020,California,Male,55-64 years,228,6847,543,122,69,718,
05/28/2020,02/01/2020,05/23/2020,California,Male,65-74 years,373,9747,956,199,62,1191,
05/28/2020,02/01/2020,05/23/2020,California,Male,75-84 years,405,10934,1206,247,56,1420,
05/28/2020,02/01/2020,05/23/2020,California,Male,85 years and over,383,12181,1258,206,51,1486,
05/28/2020,02/01/2020,05/23/2020,California,Male Total,"Male, all ages",1576,46989,4345,867,297,5350,
05/28/2020,02/01/2020,05/23/2020,California,Female,Under 1 year,0,219,,0,,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
05/28/2020,02/01/2020,05/23/2020,California,Female,1-4 years,0,33,,0,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
05/28/2020,02/01/2020,05/23/2020,California,Female,5-14 years,0,57,,0,,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
05/28/2020,02/01/2020,05/23/2020,California,Female,15-24 years,,228,12,,,16,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
05/28/2020,02/01/2020,05/23/2020,California,Female,25-34 years,,505,18,0,,29,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
05/28/2020,02/01/2020,05/23/2020,California,Female,35-44 years,19,812,49,,,69,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
05/28/2020,02/01/2020,05/23/2020,California,Female,45-54 years,45,1740,135,28,20,172,
05/28/2020,02/01/2020,05/23/2020,California,Female,55-64 years,102,4115,336,52,46,432,
05/28/2020,02/01/2020,05/23/2020,California,Female,65-74 years,200,6665,617,117,47,747,
05/28/2020,02/01/2020,05/23/2020,California,Female,75-84 years,311,9954,932,185,69,1127,
05/28/2020,02/01/2020,05/23/2020,California,Female,85 years and over,570,17761,1599,324,62,1907,
05/28/2020,02/01/2020,05/23/2020,California,Female Total,"Female, all ages",1251,42089,3705,715,267,4508,
05/28/2020,02/01/2020,05/23/2020,California,Unknown,All ages,0,,0,0,0,0,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
05/28/2020,02/01/2020,05/23/2020,California Total,All sexes,All Ages,2827,89079,8050,1582,564,9858,
05/28/2020,02/01/2020,05/23/2020,Colorado,Male,Under 1 year,0,58,0,0,0,0,
05/28/2020,02/01/2020,05/23/2020,Colorado,Male,1-4 years,0,,0,0,,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
05/28/2020,02/01/2020,05/23/2020,Colorado,Male,5-14 years,0,19,0,0,0,0,
05/28/2020,02/01/2020,05/23/2020,Colorado,Male,15-24 years,,154,,,,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
05/28/2020,02/01/2020,05/23/2020,Colorado,Male,25-34 years,,269,,,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
05/28/2020,02/01/2020,05/23/2020,Colorado,Male,35-44 years,,356,17,,,24,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
05/28/2020,02/01/2020,05/23/2020,Colorado,Male,45-54 years,30,516,31,14,,53,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
05/28/2020,02/01/2020,05/23/2020,Colorado,Male,55-64 years,67,1119,94,29,10,142,
05/28/2020,02/01/2020,05/23/2020,Colorado,Male,65-74 years,141,1615,199,83,10,267,
05/28/2020,02/01/2020,05/23/2020,Colorado,Male,75-84 years,189,1790,236,122,,307,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
05/28/2020,02/01/2020,05/23/2020,Colorado,Male,85 years and over,210,1789,202,106,10,314,
05/28/2020,02/01/2020,05/23/2020,Colorado,Male Total,"Male, all ages",652,7691,787,362,46,1121,
05/28/2020,02/01/2020,05/23/2020,Colorado,Female,Under 1 year,0,53,,0,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
05/28/2020,02/01/2020,05/23/2020,Colorado,Female,1-4 years,0,,0,0,0,0,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
05/28/2020,02/01/2020,05/23/2020,Colorado,Female,5-14 years,0,,0,0,,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
05/28/2020,02/01/2020,05/23/2020,Colorado,Female,15-24 years,,55,,0,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
05/28/2020,02/01/2020,05/23/2020,Colorado,Female,25-34 years,0,111,,0,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
05/28/2020,02/01/2020,05/23/2020,Colorado,Female,35-44 years,,154,,,,12,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
05/28/2020,02/01/2020,05/23/2020,Colorado,Female,45-54 years,,298,21,,,30,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
05/28/2020,02/01/2020,05/23/2020,Colorado,Female,55-64 years,25,688,62,20,11,78,
05/28/2020,02/01/2020,05/23/2020,Colorado,Female,65-74 years,92,1126,102,44,,157,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
05/28/2020,02/01/2020,05/23/2020,Colorado,Female,75-84 years,137,1567,173,67,,248,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
05/28/2020,02/01/2020,05/23/2020,Colorado,Female,85 years and over,248,2737,265,127,13,399,
05/28/2020,02/01/2020,05/23/2020,Colorado,Female Total,"Female, all ages",516,6803,636,264,47,932,
05/28/2020,02/01/2020,05/23/2020,Colorado,Unknown,All ages,0,0,0,0,0,0,
05/28/2020,02/01/2020,05/23/2020,Colorado Total,All sexes,All Ages,1168,14494,1423,626,93,2053,
05/28/2020,02/01/2020,05/23/2020,Connecticut,Male,Under 1 year,0,,0,0,0,0,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
05/28/2020,02/01/2020,05/23/2020,Connecticut,Male,1-4 years,0,,0,0,,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
05/28/2020,02/01/2020,05/23/2020,Connecticut,Male,5-14 years,0,,0,0,0,0,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
05/28/2020,02/01/2020,05/23/2020,Connecticut,Male,15-24 years,0,13,0,0,0,0,
05/28/2020,02/01/2020,05/23/2020,Connecticut,Male,25-34 years,,53,,0,,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
05/28/2020,02/01/2020,05/23/2020,Connecticut,Male,35-44 years,,72,,0,0,12,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
