Data as of,Start week,End Week,State,Sex,Age group,COVID-19 Deaths,Total Deaths,Pneumonia Deaths,Pneumonia and COVID-19 Deaths,Influenza Deaths,"Pneumonia, Influenza, or COVID-19 Deaths",Footnote
11/18/2020,02/01/2020,11/14/2020,United States,Male,5-14 years,25,2551,63,6,24,106,
11/18/2020,02/01/2020,11/14/2020,United States,Male,15-24 years,255,20212,337,88,27,528,
11/18/2020,02/01/2020,11/14/2020,United States,Male,18-29 years,644,35392,768,245,53,1213,
11/18/2020,02/01/2020,11/14/2020,United States,Male,25-34 years,1144,39488,1205,494,78,1923,
11/18/2020,02/01/2020,11/14/2020,United States,Male,30-49 years,7032,109742,6156,3179,310,10262,
11/18/2020,02/01/2020,11/14/2020,United States,Male,35-44 years,3064,51925,2757,1355,133,4577,
11/18/2020,02/01/2020,11/14/2020,United States,Male,45-54 years,8156,90204,7162,3871,352,11724,
11/18/2020,02/01/2020,11/14/2020,United States,Male,50-64 years,23644,256265,23275,11548,933,36107,
11/18/2020,02/01/2020,11/14/2020,United States,Male,55-64 years,18718,202441,18772,9165,714,28888,
11/18/2020,02/01/2020,11/14/2020,United States,Male,65-74 years,30525,289454,31604,15141,827,47654,
11/18/2020,02/01/2020,11/14/2020,United States,Male,75-84 years,34172,315489,36297,16575,750,54523,
11/18/2020,02/01/2020,11/14/2020,United States,Male,85 years and over,29005,290613,30980,12964,578,47511,
11/18/2020,02/01/2020,11/14/2020,United States,Female,All Ages,106100,1200984,105763,45588,3293,169171,
11/18/2020,02/01/2020,11/14/2020,United States,Female,Under 1 year,8,6343,54,1,8,69,
11/18/2020,02/01/2020,11/14/2020,United States,Female,0-17 years,48,10340,176,7,59,276,
11/18/2020,02/01/2020,11/14/2020,United States,Female,1-4 years,8,1101,45,1,17,69,
11/18/2020,02/01/2020,11/14/2020,United States,Female,5-14 years,15,1707,56,1,29,99,
11/18/2020,02/01/2020,11/14/2020,United States,Female,15-24 years,163,7075,215,58,28,347,
11/18/2020,02/01/2020,11/14/2020,United States,Female,18-29 years,371,12857,497,168,49,746,
11/18/2020,02/01/2020,11/14/2020,United States,Female,25-34 years,625,16322,753,287,75,1161,
11/18/2020,02/01/2020,11/14/2020,United States,Female,30-49 years,3363,57486,3661,1505,263,5759,
11/18/2020,02/01/2020,11/14/2020,United States,Female,35-44 years,1490,26940,1641,658,117,2583,
11/18/2020,02/01/2020,11/14/2020,United States,Female,45-54 years,3875,53396,4325,1819,238,6585,
11/18/2020,02/01/2020,11/14/2020,United States,Female,50-64 years,12700,158784,14818,6286,681,21820,
11/18/2020,02/01/2020,11/14/2020,United States,Female,55-64 years,10298,126583,12063,5141,540,17688,
11/18/2020,02/01/2020,11/14/2020,United States,Female,65-74 years,19336,209385,20998,9373,654,31527,
11/18/2020,02/01/2020,11/14/2020,United States,Female,75-84 years,27687,291725,28220,12530,755,44037,
11/18/2020,02/01/2020,11/14/2020,United States,Female,85 years and over,42595,460407,37393,15719,832,65006,
11/18/2020,02/01/2020,11/14/2020,United States,Unknown,All Ages,6,93,7,4,1,10,
11/18/2020,02/01/2020,11/14/2020,United States,Unknown,Under 1 year,0,24,0,0,0,0,
11/18/2020,02/01/2020,11/14/2020,United States,Unknown,0-17 years,0,25,0,0,0,0,
11/18/2020,02/01/2020,11/14/2020,United States,Unknown,1-4 years,0,0,0,0,0,0,
11/18/2020,02/01/2020,11/14/2020,United States,Unknown,5-14 years,0,0,0,0,0,0,
11/18/2020,02/01/2020,11/14/2020,United States,Unknown,15-24 years,0,3,0,0,0,0,
11/18/2020,02/01/2020,11/14/2020,United States,Unknown,18-29 years,0,2,0,0,0,0,
11/18/2020,02/01/2020,11/14/2020,United States,Unknown,25-34 years,0,2,0,0,0,0,
11/18/2020,02/01/2020,11/14/2020,United States,Unknown,30-49 years,0,6,0,0,0,0,
11/18/2020,02/01/2020,11/14/2020,United States,Unknown,35-44 years,0,3,0,0,0,0,
11/18/2020,02/01/2020,11/14/2020,United States,Unknown,45-54 years,2,4,1,1,0,2,
11/18/2020,02/01/2020,11/14/2020,United States,Unknown,50-64 years,2,12,2,1,1,4,
11/18/2020,02/01/2020,11/14/2020,United States,Unknown,55-64 years,0,9,1,0,1,2,
11/18/2020,02/01/2020,11/14/2020,United States,Unknown,65-74 years,1,10,1,1,0,1,
11/18/2020,02/01/2020,11/14/2020,United States,Unknown,75-84 years,1,15,2,1,0,2,
11/18/2020,02/01/2020,11/14/2020,United States,Unknown,85 years and over,2,23,2,1,0,3,
11/18/2020,02/01/2020,11/14/2020,Alabama,All Sexes,All Ages,4184,46998,3698,1369,102,6610,
11/18/2020,02/01/2020,11/14/2020,Alabama,Male,All Ages,2159,24428,1968,719,60,3465,
11/18/2020,02/01/2020,11/14/2020,Alabama,Male,Under 1 year,,151,0,0,,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
11/18/2020,02/01/2020,11/14/2020,Alabama,Male,0-17 years,,302,,0,,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
11/18/2020,02/01/2020,11/14/2020,Alabama,Male,1-4 years,0,33,0,0,0,0,
11/18/2020,02/01/2020,11/14/2020,Alabama,Male,5-14 years,0,52,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
11/18/2020,02/01/2020,11/14/2020,Alabama,Male,15-24 years,,403,,0,,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
11/18/2020,02/01/2020,11/14/2020,Alabama,Male,18-29 years,11,646,,,,20,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
11/18/2020,02/01/2020,11/14/2020,Alabama,Male,25-34 years,18,702,19,,,32,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
11/18/2020,02/01/2020,11/14/2020,Alabama,Male,30-49 years,112,2138,110,39,,186,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
11/18/2020,02/01/2020,11/14/2020,Alabama,Male,35-44 years,51,1024,57,20,,90,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
11/18/2020,02/01/2020,11/14/2020,Alabama,Male,45-54 years,139,1834,108,38,,215,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
11/18/2020,02/01/2020,11/14/2020,Alabama,Male,50-64 years,415,5285,358,121,21,673,
11/18/2020,02/01/2020,11/14/2020,Alabama,Male,55-64 years,327,4172,290,97,16,536,
11/18/2020,02/01/2020,11/14/2020,Alabama,Male,65-74 years,599,5885,557,207,17,965,
11/18/2020,02/01/2020,11/14/2020,Alabama,Male,75-84 years,618,5985,564,213,,976,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
11/18/2020,02/01/2020,11/14/2020,Alabama,Male,85 years and over,403,4187,368,137,,640,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
11/18/2020,02/01/2020,11/14/2020,Alabama,Female,All Ages,2025,22570,1730,650,42,3145,
11/18/2020,02/01/2020,11/14/2020,Alabama,Female,Under 1 year,0,117,0,0,0,0,
11/18/2020,02/01/2020,11/14/2020,Alabama,Female,0-17 years,0,182,,0,,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
11/18/2020,02/01/2020,11/14/2020,Alabama,Female,1-4 years,0,24,,0,,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
11/18/2020,02/01/2020,11/14/2020,Alabama,Female,5-14 years,0,27,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
11/18/2020,02/01/2020,11/14/2020,Alabama,Female,15-24 years,,137,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
11/18/2020,02/01/2020,11/14/2020,Alabama,Female,18-29 years,,230,10,,0,14,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
11/18/2020,02/01/2020,11/14/2020,Alabama,Female,25-34 years,12,309,19,,,25,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
11/18/2020,02/01/2020,11/14/2020,Alabama,Female,30-49 years,85,1257,70,24,,136,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
11/18/2020,02/01/2020,11/14/2020,Alabama,Female,35-44 years,35,572,31,,,59,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
11/18/2020,02/01/2020,11/14/2020,Alabama,Female,45-54 years,111,1222,74,31,,159,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
11/18/2020,02/01/2020,11/14/2020,Alabama,Female,50-64 years,326,3557,316,98,13,556,
11/18/2020,02/01/2020,11/14/2020,Alabama,Female,55-64 years,255,2818,267,76,,454,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
11/18/2020,02/01/2020,11/14/2020,Alabama,Female,65-74 years,437,4354,378,153,12,674,
11/18/2020,02/01/2020,11/14/2020,Alabama,Female,75-84 years,534,5903,487,190,,838,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
11/18/2020,02/01/2020,11/14/2020,Alabama,Female,85 years and over,637,7087,466,183,,923,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
11/18/2020,02/01/2020,11/14/2020,Alabama,Unknown,All Ages,0,0,0,0,0,0,
11/18/2020,02/01/2020,11/14/2020,Alabama,Unknown,Under 1 year,0,0,0,0,0,0,
11/18/2020,02/01/2020,11/14/2020,Alabama,Unknown,0-17 years,0,0,0,0,0,0,
11/18/2020,02/01/2020,11/14/2020,Alabama,Unknown,1-4 years,0,0,0,0,0,0,
11/18/2020,02/01/2020,11/14/2020,Alabama,Unknown,5-14 years,0,0,0,0,0,0,
11/18/2020,02/01/2020,11/14/2020,Alabama,Unknown,15-24 years,0,0,0,0,0,0,
11/18/2020,02/01/2020,11/14/2020,Alabama,Unknown,18-29 years,0,0,0,0,0,0,
11/18/2020,02/01/2020,11/14/2020,Alabama,Unknown,25-34 years,0,0,0,0,0,0,
11/18/2020,02/01/2020,11/14/2020,Alabama,Unknown,30-49 years,0,0,0,0,0,0,
11/18/2020,02/01/2020,11/14/2020,Alabama,Unknown,35-44 years,0,0,0,0,0,0,
11/18/2020,02/01/2020,11/14/2020,Alabama,Unknown,45-54 years,0,0,0,0,0,0,
11/18/2020,02/01/2020,11/14/2020,Alabama,Unknown,50-64 years,0,0,0,0,0,0,
11/18/2020,02/01/2020,11/14/2020,Alabama,Unknown,55-64 years,0,0,0,0,0,0,
11/18/2020,02/01/2020,11/14/2020,Alabama,Unknown,65-74 years,0,0,0,0,0,0,
11/18/2020,02/01/2020,11/14/2020,Alabama,Unknown,75-84 years,0,0,0,0,0,0,
11/18/2020,02/01/2020,11/14/2020,Alabama,Unknown,85 years and over,0,0,0,0,0,0,
11/18/2020,02/01/2020,11/14/2020,Alaska,All Sexes,All Ages,75,3449,159,38,,202,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
11/18/2020,02/01/2020,11/14/2020,Alaska,Male,All Ages,42,2002,84,17,,112,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
11/18/2020,02/01/2020,11/14/2020,Alaska,Male,Under 1 year,0,17,0,0,0,0,
11/18/2020,02/01/2020,11/14/2020,Alaska,Male,0-17 years,0,44,0,0,0,0,
11/18/2020,02/01/2020,11/14/2020,Alaska,Male,1-4 years,0,,0,0,0,0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
11/18/2020,02/01/2020,11/14/2020,Alaska,Male,5-14 years,0,15,0,0,0,0,
11/18/2020,02/01/2020,11/14/2020,Alaska,Male,15-24 years,0,69,0,0,0,0,
11/18/2020,02/01/2020,11/14/2020,Alaska,Male,18-29 years,0,101,0,0,0,0,
11/18/2020,02/01/2020,11/14/2020,Alaska,Male,25-34 years,0,91,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
11/18/2020,02/01/2020,11/14/2020,Alaska,Male,30-49 years,,236,10,,0,11,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
11/18/2020,02/01/2020,11/14/2020,Alaska,Male,35-44 years,0,117,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
11/18/2020,02/01/2020,11/14/2020,Alaska,Male,45-54 years,,170,,,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
11/18/2020,02/01/2020,11/14/2020,Alaska,Male,50-64 years,,460,19,,0,25,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
11/18/2020,02/01/2020,11/14/2020,Alaska,Male,55-64 years,,359,16,,0,21,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
11/18/2020,02/01/2020,11/14/2020,Alaska,Male,65-74 years,13,453,17,,0,23,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
11/18/2020,02/01/2020,11/14/2020,Alaska,Male,75-84 years,12,446,21,,,30,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
11/18/2020,02/01/2020,11/14/2020,Alaska,Male,85 years and over,,262,17,,,23,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
11/18/2020,02/01/2020,11/14/2020,Alaska,Female,All Ages,33,1447,75,21,,90,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
11/18/2020,02/01/2020,11/14/2020,Alaska,Female,Under 1 year,0,12,0,0,0,0,
11/18/2020,02/01/2020,11/14/2020,Alaska,Female,0-17 years,0,26,,0,,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
11/18/2020,02/01/2020,11/14/2020,Alaska,Female,1-4 years,0,,,0,,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
11/18/2020,02/01/2020,11/14/2020,Alaska,Female,5-14 years,0,,0,0,0,0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
11/18/2020,02/01/2020,11/14/2020,Alaska,Female,15-24 years,0,28,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
11/18/2020,02/01/2020,11/14/2020,Alaska,Female,18-29 years,,47,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
11/18/2020,02/01/2020,11/14/2020,Alaska,Female,25-34 years,,60,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
11/18/2020,02/01/2020,11/14/2020,Alaska,Female,30-49 years,,155,,,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
11/18/2020,02/01/2020,11/14/2020,Alaska,Female,35-44 years,,75,,,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
11/18/2020,02/01/2020,11/14/2020,Alaska,Female,45-54 years,,99,,,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
11/18/2020,02/01/2020,11/14/2020,Alaska,Female,50-64 years,,262,16,,0,19,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
11/18/2020,02/01/2020,11/14/2020,Alaska,Female,55-64 years,,209,12,,0,14,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
11/18/2020,02/01/2020,11/14/2020,Alaska,Female,65-74 years,,304,16,,,20,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
11/18/2020,02/01/2020,11/14/2020,Alaska,Female,75-84 years,,295,15,,0,17,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
11/18/2020,02/01/2020,11/14/2020,Alaska,Female,85 years and over,,358,17,,0,19,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
11/18/2020,02/01/2020,11/14/2020,Alaska,Unknown,All Ages,0,0,0,0,0,0,
11/18/2020,02/01/2020,11/14/2020,Alaska,Unknown,Under 1 year,0,0,0,0,0,0,
11/18/2020,02/01/2020,11/14/2020,Alaska,Unknown,0-17 years,0,0,0,0,0,0,
11/18/2020,02/01/2020,11/14/2020,Alaska,Unknown,1-4 years,0,0,0,0,0,0,
11/18/2020,02/01/2020,11/14/2020,Alaska,Unknown,5-14 years,0,0,0,0,0,0,
11/18/2020,02/01/2020,11/14/2020,Alaska,Unknown,15-24 years,0,0,0,0,0,0,
11/18/2020,02/01/2020,11/14/2020,Alaska,Unknown,18-29 years,0,0,0,0,0,0,
11/18/2020,02/01/2020,11/14/2020,Alaska,Unknown,25-34 years,0,0,0,0,0,0,
11/18/2020,02/01/2020,11/14/2020,Alaska,Unknown,30-49 years,0,0,0,0,0,0,
11/18/2020,02/01/2020,11/14/2020,Alaska,Unknown,35-44 years,0,0,0,0,0,0,
11/18/2020,02/01/2020,11/14/2020,Alaska,Unknown,45-54 years,0,0,0,0,0,0,
11/18/2020,02/01/2020,11/14/2020,Alaska,Unknown,50-64 years,0,0,0,0,0,0,
11/18/2020,02/01/2020,11/14/2020,Alaska,Unknown,55-64 years,0,0,0,0,0,0,
11/18/2020,02/01/2020,11/14/2020,Alaska,Unknown,65-74 years,0,0,0,0,0,0,
11/18/2020,02/01/2020,11/14/2020,Alaska,Unknown,75-84 years,0,0,0,0,0,0,
11/18/2020,02/01/2020,11/14/2020,Alaska,Unknown,85 years and over,0,0,0,0,0,0,
11/18/2020,02/01/2020,11/14/2020,Arizona,All Sexes,All Ages,5449,58044,5874,3064,115,8374,
11/18/2020,02/01/2020,11/14/2020,Arizona,Male,All Ages,3148,31798,3344,1794,61,4759,
11/18/2020,02/01/2020,11/14/2020,Arizona,Male,Under 1 year,0,175,,0,,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
11/18/2020,02/01/2020,11/14/2020,Arizona,Male,0-17 years,,388,,,,13,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
11/18/2020,02/01/2020,11/14/2020,Arizona,Male,1-4 years,,47,,0,,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
11/18/2020,02/01/2020,11/14/2020,Arizona,Male,5-14 years,,59,,,,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
11/18/2020,02/01/2020,11/14/2020,Arizona,Male,15-24 years,16,692,14,,,24,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
11/18/2020,02/01/2020,11/14/2020,Arizona,Male,18-29 years,38,1144,36,22,,53,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
11/18/2020,02/01/2020,11/14/2020,Arizona,Male,25-34 years,59,1197,48,32,,76,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
11/18/2020,02/01/2020,11/14/2020,Arizona,Male,30-49 years,259,2989,198,132,,328,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
11/18/2020,02/01/2020,11/14/2020,Arizona,Male,35-44 years,120,1424,92,61,,153,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
11/18/2020,02/01/2020,11/14/2020,Arizona,Male,45-54 years,270,2195,219,149,,344,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
11/18/2020,02/01/2020,11/14/2020,Arizona,Male,50-64 years,702,5889,680,412,17,987,
11/18/2020,02/01/2020,11/14/2020,Arizona,Male,55-64 years,535,4621,543,317,13,774,
11/18/2020,02/01/2020,11/14/2020,Arizona,Male,65-74 years,752,6889,844,464,14,1146,
11/18/2020,02/01/2020,11/14/2020,Arizona,Male,75-84 years,823,7988,954,480,12,1309,
11/18/2020,02/01/2020,11/14/2020,Arizona,Male,85 years and over,569,6511,626,282,10,923,
11/18/2020,02/01/2020,11/14/2020,Arizona,Female,All Ages,2301,26246,2530,1270,54,3615,
11/18/2020,02/01/2020,11/14/2020,Arizona,Female,Under 1 year,0,142,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
11/18/2020,02/01/2020,11/14/2020,Arizona,Female,0-17 years,0,265,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
11/18/2020,02/01/2020,11/14/2020,Arizona,Female,1-4 years,0,37,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
11/18/2020,02/01/2020,11/14/2020,Arizona,Female,5-14 years,0,47,0,0,0,0,
11/18/2020,02/01/2020,11/14/2020,Arizona,Female,15-24 years,,204,,,0,10,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
11/18/2020,02/01/2020,11/14/2020,Arizona,Female,18-29 years,17,365,16,,0,25,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
11/18/2020,02/01/2020,11/14/2020,Arizona,Female,25-34 years,32,487,31,16,,48,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
11/18/2020,02/01/2020,11/14/2020,Arizona,Female,30-49 years,143,1445,129,81,,198,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
11/18/2020,02/01/2020,11/14/2020,Arizona,Female,35-44 years,63,667,46,29,,83,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
11/18/2020,02/01/2020,11/14/2020,Arizona,Female,45-54 years,118,1213,128,72,,180,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
11/18/2020,02/01/2020,11/14/2020,Arizona,Female,50-64 years,372,3548,412,215,13,582,
11/18/2020,02/01/2020,11/14/2020,Arizona,Female,55-64 years,313,2826,344,182,10,485,
11/18/2020,02/01/2020,11/14/2020,Arizona,Female,65-74 years,503,4867,583,306,16,796,
11/18/2020,02/01/2020,11/14/2020,Arizona,Female,75-84 years,606,6728,699,352,10,963,
11/18/2020,02/01/2020,11/14/2020,Arizona,Female,85 years and over,660,9028,687,308,,1047,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
11/18/2020,02/01/2020,11/14/2020,Arizona,Unknown,All Ages,0,0,0,0,0,0,
11/18/2020,02/01/2020,11/14/2020,Arizona,Unknown,Under 1 year,0,0,0,0,0,0,
11/18/2020,02/01/2020,11/14/2020,Arizona,Unknown,0-17 years,0,0,0,0,0,0,
11/18/2020,02/01/2020,11/14/2020,Arizona,Unknown,1-4 years,0,0,0,0,0,0,
11/18/2020,02/01/2020,11/14/2020,Arizona,Unknown,5-14 years,0,0,0,0,0,0,
11/18/2020,02/01/2020,11/14/2020,Arizona,Unknown,15-24 years,0,0,0,0,0,0,
11/18/2020,02/01/2020,11/14/2020,Arizona,Unknown,18-29 years,0,0,0,0,0,0,
11/18/2020,02/01/2020,11/14/2020,Arizona,Unknown,25-34 years,0,0,0,0,0,0,
11/18/2020,02/01/2020,11/14/2020,Arizona,Unknown,30-49 years,0,0,0,0,0,0,
11/18/2020,02/01/2020,11/14/2020,Arizona,Unknown,35-44 years,0,0,0,0,0,0,
11/18/2020,02/01/2020,11/14/2020,Arizona,Unknown,45-54 years,0,0,0,0,0,0,
11/18/2020,02/01/2020,11/14/2020,Arizona,Unknown,50-64 years,0,0,0,0,0,0,
11/18/2020,02/01/2020,11/14/2020,Arizona,Unknown,55-64 years,0,0,0,0,0,0,
11/18/2020,02/01/2020,11/14/2020,Arizona,Unknown,65-74 years,0,0,0,0,0,0,
11/18/2020,02/01/2020,11/14/2020,Arizona,Unknown,75-84 years,0,0,0,0,0,0,
11/18/2020,02/01/2020,11/14/2020,Arizona,Unknown,85 years and over,0,0,0,0,0,0,
11/18/2020,02/01/2020,11/14/2020,Arkansas,All Sexes,All Ages,2087,28216,2524,959,82,3731,
11/18/2020,02/01/2020,11/14/2020,Arkansas,Male,All Ages,1080,14726,1360,541,44,1942,
11/18/2020,02/01/2020,11/14/2020,Arkansas,Male,Under 1 year,0,115,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
11/18/2020,02/01/2020,11/14/2020,Arkansas,Male,0-17 years,0,216,,0,,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
11/18/2020,02/01/2020,11/14/2020,Arkansas,Male,1-4 years,0,23,0,0,,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
11/18/2020,02/01/2020,11/14/2020,Arkansas,Male,5-14 years,0,30,0,0,0,0,
11/18/2020,02/01/2020,11/14/2020,Arkansas,Male,15-24 years,,234,,0,,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
11/18/2020,02/01/2020,11/14/2020,Arkansas,Male,18-29 years,,355,,0,,14,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
11/18/2020,02/01/2020,11/14/2020,Arkansas,Male,25-34 years,10,386,12,,,22,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
11/18/2020,02/01/2020,11/14/2020,Arkansas,Male,30-49 years,51,1233,60,17,,99,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
