Data as of,Start week,End Week,State,Sex,Age group,COVID-19 Deaths,Total Deaths,Pneumonia Deaths,Pneumonia and COVID-19 Deaths,Influenza Deaths,"Pneumonia, Influenza, or COVID-19 Deaths",Footnote
09/23/2020,02/01/2020,09/19/2020,United States,Female,25-34 years,488,13074,612,229,75,941,
09/23/2020,02/01/2020,09/19/2020,United States,Female,30-49 years,2722,45914,2964,1217,263,4709,
09/23/2020,02/01/2020,09/19/2020,United States,Female,35-44 years,1208,21411,1331,535,117,2114,
09/23/2020,02/01/2020,09/19/2020,United States,Female,45-54 years,3195,42939,3520,1480,235,5437,
09/23/2020,02/01/2020,09/19/2020,United States,Female,50-64 years,10416,127494,12102,5091,672,18009,
09/23/2020,02/01/2020,09/19/2020,United States,Female,55-64 years,8421,101545,9847,4154,534,14578,
09/23/2020,02/01/2020,09/19/2020,United States,Female,65-74 years,15646,167977,17047,7471,641,25779,
09/23/2020,02/01/2020,09/19/2020,United States,Female,75-84 years,22463,234876,23105,10099,743,36122,
09/23/2020,02/01/2020,09/19/2020,United States,Female,85 years and over,35067,372649,31257,13050,821,54001,
09/23/2020,02/01/2020,09/19/2020,United States,Unknown,All Ages,4,82,6,4,1,7,
09/23/2020,02/01/2020,09/19/2020,United States,Unknown,Under 1 year,0,20,0,0,0,0,
09/23/2020,02/01/2020,09/19/2020,United States,Unknown,0-17 years,0,21,0,0,0,0,
09/23/2020,02/01/2020,09/19/2020,United States,Unknown,1-4 years,0,0,0,0,0,0,
09/23/2020,02/01/2020,09/19/2020,United States,Unknown,5-14 years,0,0,0,0,0,0,
09/23/2020,02/01/2020,09/19/2020,United States,Unknown,15-24 years,0,1,0,0,0,0,
09/23/2020,02/01/2020,09/19/2020,United States,Unknown,18-29 years,0,0,0,0,0,0,
09/23/2020,02/01/2020,09/19/2020,United States,Unknown,25-34 years,0,2,0,0,0,0,
09/23/2020,02/01/2020,09/19/2020,United States,Unknown,30-49 years,0,8,0,0,0,0,
09/23/2020,02/01/2020,09/19/2020,United States,Unknown,35-44 years,0,5,0,0,0,0,
09/23/2020,02/01/2020,09/19/2020,United States,Unknown,45-54 years,1,3,1,1,0,1,
09/23/2020,02/01/2020,09/19/2020,United States,Unknown,50-64 years,1,9,2,1,1,3,
09/23/2020,02/01/2020,09/19/2020,United States,Unknown,55-64 years,0,7,1,0,1,2,
09/23/2020,02/01/2020,09/19/2020,United States,Unknown,65-74 years,1,12,1,1,0,1,
09/23/2020,02/01/2020,09/19/2020,United States,Unknown,75-84 years,1,14,2,1,0,2,
09/23/2020,02/01/2020,09/19/2020,United States,Unknown,85 years and over,1,18,1,1,0,1,
09/23/2020,02/01/2020,09/19/2020,Alabama,All Sexes,All Ages,3063,37157,2855,997,100,5016,
09/23/2020,02/01/2020,09/19/2020,Alabama,Male,All Ages,1556,19219,1513,521,60,2605,
09/23/2020,02/01/2020,09/19/2020,Alabama,Male,Under 1 year,,114,0,0,,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
09/23/2020,02/01/2020,09/19/2020,Alabama,Male,0-17 years,,228,,0,,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
09/23/2020,02/01/2020,09/19/2020,Alabama,Male,1-4 years,0,23,0,0,0,0,
09/23/2020,02/01/2020,09/19/2020,Alabama,Male,5-14 years,0,40,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
09/23/2020,02/01/2020,09/19/2020,Alabama,Male,15-24 years,,307,,0,,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
09/23/2020,02/01/2020,09/19/2020,Alabama,Male,18-29 years,,505,,,,14,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
09/23/2020,02/01/2020,09/19/2020,Alabama,Male,25-34 years,15,568,17,,,27,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
09/23/2020,02/01/2020,09/19/2020,Alabama,Male,30-49 years,89,1705,86,32,,146,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
09/23/2020,02/01/2020,09/19/2020,Alabama,Male,35-44 years,39,829,49,18,,72,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
09/23/2020,02/01/2020,09/19/2020,Alabama,Male,45-54 years,107,1437,75,28,,160,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
09/23/2020,02/01/2020,09/19/2020,Alabama,Male,50-64 years,301,4193,286,93,21,515,
09/23/2020,02/01/2020,09/19/2020,Alabama,Male,55-64 years,234,3313,236,74,16,412,
09/23/2020,02/01/2020,09/19/2020,Alabama,Male,65-74 years,430,4575,420,143,17,723,
09/23/2020,02/01/2020,09/19/2020,Alabama,Male,75-84 years,435,4711,425,151,,716,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
09/23/2020,02/01/2020,09/19/2020,Alabama,Male,85 years and over,293,3302,289,100,,488,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
09/23/2020,02/01/2020,09/19/2020,Alabama,Female,All Ages,1507,17938,1342,476,40,2411,
09/23/2020,02/01/2020,09/19/2020,Alabama,Female,Under 1 year,0,91,0,0,0,0,
09/23/2020,02/01/2020,09/19/2020,Alabama,Female,0-17 years,0,146,,0,,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
09/23/2020,02/01/2020,09/19/2020,Alabama,Female,1-4 years,0,20,0,0,,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
09/23/2020,02/01/2020,09/19/2020,Alabama,Female,5-14 years,0,22,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
09/23/2020,02/01/2020,09/19/2020,Alabama,Female,15-24 years,,115,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
09/23/2020,02/01/2020,09/19/2020,Alabama,Female,18-29 years,,183,,,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
09/23/2020,02/01/2020,09/19/2020,Alabama,Female,25-34 years,,244,15,,,19,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
09/23/2020,02/01/2020,09/19/2020,Alabama,Female,30-49 years,63,994,54,16,,106,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
09/23/2020,02/01/2020,09/19/2020,Alabama,Female,35-44 years,28,456,24,,,47,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
09/23/2020,02/01/2020,09/19/2020,Alabama,Female,45-54 years,83,977,60,21,,127,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
09/23/2020,02/01/2020,09/19/2020,Alabama,Female,50-64 years,243,2816,260,73,13,442,
09/23/2020,02/01/2020,09/19/2020,Alabama,Female,55-64 years,189,2214,218,57,,358,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
09/23/2020,02/01/2020,09/19/2020,Alabama,Female,65-74 years,324,3448,278,111,12,503,
09/23/2020,02/01/2020,09/19/2020,Alabama,Female,75-84 years,390,4717,382,137,,641,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
09/23/2020,02/01/2020,09/19/2020,Alabama,Female,85 years and over,485,5634,359,138,,708,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
09/23/2020,02/01/2020,09/19/2020,Alabama,Unknown,All Ages,0,0,0,0,0,0,
09/23/2020,02/01/2020,09/19/2020,Alabama,Unknown,Under 1 year,0,0,0,0,0,0,
09/23/2020,02/01/2020,09/19/2020,Alabama,Unknown,0-17 years,0,0,0,0,0,0,
09/23/2020,02/01/2020,09/19/2020,Alabama,Unknown,1-4 years,0,0,0,0,0,0,
09/23/2020,02/01/2020,09/19/2020,Alabama,Unknown,5-14 years,0,0,0,0,0,0,
09/23/2020,02/01/2020,09/19/2020,Alabama,Unknown,15-24 years,0,0,0,0,0,0,
09/23/2020,02/01/2020,09/19/2020,Alabama,Unknown,18-29 years,0,0,0,0,0,0,
09/23/2020,02/01/2020,09/19/2020,Alabama,Unknown,25-34 years,0,0,0,0,0,0,
09/23/2020,02/01/2020,09/19/2020,Alabama,Unknown,30-49 years,0,0,0,0,0,0,
09/23/2020,02/01/2020,09/19/2020,Alabama,Unknown,35-44 years,0,0,0,0,0,0,
09/23/2020,02/01/2020,09/19/2020,Alabama,Unknown,45-54 years,0,0,0,0,0,0,
09/23/2020,02/01/2020,09/19/2020,Alabama,Unknown,50-64 years,0,0,0,0,0,0,
09/23/2020,02/01/2020,09/19/2020,Alabama,Unknown,55-64 years,0,0,0,0,0,0,
09/23/2020,02/01/2020,09/19/2020,Alabama,Unknown,65-74 years,0,0,0,0,0,0,
09/23/2020,02/01/2020,09/19/2020,Alabama,Unknown,75-84 years,0,0,0,0,0,0,
09/23/2020,02/01/2020,09/19/2020,Alabama,Unknown,85 years and over,0,0,0,0,0,0,
09/23/2020,02/01/2020,09/19/2020,Alaska,All Sexes,All Ages,41,2693,124,24,,147,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
09/23/2020,02/01/2020,09/19/2020,Alaska,Male,All Ages,26,1569,67,13,,83,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
09/23/2020,02/01/2020,09/19/2020,Alaska,Male,Under 1 year,0,12,0,0,0,0,
09/23/2020,02/01/2020,09/19/2020,Alaska,Male,0-17 years,0,32,0,0,0,0,
09/23/2020,02/01/2020,09/19/2020,Alaska,Male,1-4 years,0,,0,0,0,0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
09/23/2020,02/01/2020,09/19/2020,Alaska,Male,5-14 years,0,11,0,0,0,0,
09/23/2020,02/01/2020,09/19/2020,Alaska,Male,15-24 years,0,56,0,0,0,0,
09/23/2020,02/01/2020,09/19/2020,Alaska,Male,18-29 years,0,84,0,0,0,0,
09/23/2020,02/01/2020,09/19/2020,Alaska,Male,25-34 years,0,72,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
09/23/2020,02/01/2020,09/19/2020,Alaska,Male,30-49 years,,177,,,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
09/23/2020,02/01/2020,09/19/2020,Alaska,Male,35-44 years,0,92,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
09/23/2020,02/01/2020,09/19/2020,Alaska,Male,45-54 years,,119,,,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
09/23/2020,02/01/2020,09/19/2020,Alaska,Male,50-64 years,,362,14,,0,15,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
09/23/2020,02/01/2020,09/19/2020,Alaska,Male,55-64 years,,290,13,,0,14,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
09/23/2020,02/01/2020,09/19/2020,Alaska,Male,65-74 years,,356,15,,0,18,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
09/23/2020,02/01/2020,09/19/2020,Alaska,Male,75-84 years,10,355,17,,,25,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
09/23/2020,02/01/2020,09/19/2020,Alaska,Male,85 years and over,,203,13,,,17,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
09/23/2020,02/01/2020,09/19/2020,Alaska,Female,All Ages,15,1124,57,11,,64,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
09/23/2020,02/01/2020,09/19/2020,Alaska,Female,Under 1 year,0,10,0,0,0,0,
09/23/2020,02/01/2020,09/19/2020,Alaska,Female,0-17 years,0,22,,0,,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
09/23/2020,02/01/2020,09/19/2020,Alaska,Female,1-4 years,0,,,0,,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
09/23/2020,02/01/2020,09/19/2020,Alaska,Female,5-14 years,0,,0,0,0,0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
09/23/2020,02/01/2020,09/19/2020,Alaska,Female,15-24 years,0,24,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
09/23/2020,02/01/2020,09/19/2020,Alaska,Female,18-29 years,0,37,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
09/23/2020,02/01/2020,09/19/2020,Alaska,Female,25-34 years,,42,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
09/23/2020,02/01/2020,09/19/2020,Alaska,Female,30-49 years,,111,,,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
09/23/2020,02/01/2020,09/19/2020,Alaska,Female,35-44 years,0,55,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
09/23/2020,02/01/2020,09/19/2020,Alaska,Female,45-54 years,,77,,,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
09/23/2020,02/01/2020,09/19/2020,Alaska,Female,50-64 years,,200,13,,0,15,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
09/23/2020,02/01/2020,09/19/2020,Alaska,Female,55-64 years,,156,10,,0,11,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
09/23/2020,02/01/2020,09/19/2020,Alaska,Female,65-74 years,,241,12,,,14,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
09/23/2020,02/01/2020,09/19/2020,Alaska,Female,75-84 years,,231,13,,0,13,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
09/23/2020,02/01/2020,09/19/2020,Alaska,Female,85 years and over,,282,12,,0,13,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
09/23/2020,02/01/2020,09/19/2020,Alaska,Unknown,All Ages,0,0,0,0,0,0,
09/23/2020,02/01/2020,09/19/2020,Alaska,Unknown,Under 1 year,0,0,0,0,0,0,
09/23/2020,02/01/2020,09/19/2020,Alaska,Unknown,0-17 years,0,0,0,0,0,0,
09/23/2020,02/01/2020,09/19/2020,Alaska,Unknown,1-4 years,0,0,0,0,0,0,
09/23/2020,02/01/2020,09/19/2020,Alaska,Unknown,5-14 years,0,0,0,0,0,0,
09/23/2020,02/01/2020,09/19/2020,Alaska,Unknown,15-24 years,0,0,0,0,0,0,
09/23/2020,02/01/2020,09/19/2020,Alaska,Unknown,18-29 years,0,0,0,0,0,0,
09/23/2020,02/01/2020,09/19/2020,Alaska,Unknown,25-34 years,0,0,0,0,0,0,
09/23/2020,02/01/2020,09/19/2020,Alaska,Unknown,30-49 years,0,0,0,0,0,0,
09/23/2020,02/01/2020,09/19/2020,Alaska,Unknown,35-44 years,0,0,0,0,0,0,
09/23/2020,02/01/2020,09/19/2020,Alaska,Unknown,45-54 years,0,0,0,0,0,0,
09/23/2020,02/01/2020,09/19/2020,Alaska,Unknown,50-64 years,0,0,0,0,0,0,
09/23/2020,02/01/2020,09/19/2020,Alaska,Unknown,55-64 years,0,0,0,0,0,0,
09/23/2020,02/01/2020,09/19/2020,Alaska,Unknown,65-74 years,0,0,0,0,0,0,
09/23/2020,02/01/2020,09/19/2020,Alaska,Unknown,75-84 years,0,0,0,0,0,0,
09/23/2020,02/01/2020,09/19/2020,Alaska,Unknown,85 years and over,0,0,0,0,0,0,
09/23/2020,02/01/2020,09/19/2020,Arizona,All Sexes,All Ages,4921,48003,5194,2807,115,7423,
09/23/2020,02/01/2020,09/19/2020,Arizona,Male,All Ages,2834,26235,2961,1643,61,4213,
09/23/2020,02/01/2020,09/19/2020,Arizona,Male,Under 1 year,0,136,,0,,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
09/23/2020,02/01/2020,09/19/2020,Arizona,Male,0-17 years,,300,,,,13,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
09/23/2020,02/01/2020,09/19/2020,Arizona,Male,1-4 years,,39,,0,,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
09/23/2020,02/01/2020,09/19/2020,Arizona,Male,5-14 years,,44,,,,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
09/23/2020,02/01/2020,09/19/2020,Arizona,Male,15-24 years,14,542,12,,,21,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
09/23/2020,02/01/2020,09/19/2020,Arizona,Male,18-29 years,35,919,31,21,,46,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
09/23/2020,02/01/2020,09/19/2020,Arizona,Male,25-34 years,56,964,44,31,,70,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
09/23/2020,02/01/2020,09/19/2020,Arizona,Male,30-49 years,232,2421,177,123,,289,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
09/23/2020,02/01/2020,09/19/2020,Arizona,Male,35-44 years,106,1150,81,58,,131,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
09/23/2020,02/01/2020,09/19/2020,Arizona,Male,45-54 years,241,1816,194,134,,305,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
09/23/2020,02/01/2020,09/19/2020,Arizona,Male,50-64 years,638,4855,606,376,17,885,
09/23/2020,02/01/2020,09/19/2020,Arizona,Male,55-64 years,489,3804,485,291,13,696,
09/23/2020,02/01/2020,09/19/2020,Arizona,Male,65-74 years,663,5727,744,414,14,1007,
09/23/2020,02/01/2020,09/19/2020,Arizona,Male,75-84 years,739,6580,840,442,12,1149,
09/23/2020,02/01/2020,09/19/2020,Arizona,Male,85 years and over,522,5433,556,264,10,824,
09/23/2020,02/01/2020,09/19/2020,Arizona,Female,All Ages,2087,21768,2233,1164,54,3210,
09/23/2020,02/01/2020,09/19/2020,Arizona,Female,Under 1 year,0,111,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
09/23/2020,02/01/2020,09/19/2020,Arizona,Female,0-17 years,0,216,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
09/23/2020,02/01/2020,09/19/2020,Arizona,Female,1-4 years,0,34,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
09/23/2020,02/01/2020,09/19/2020,Arizona,Female,5-14 years,0,37,0,0,0,0,
09/23/2020,02/01/2020,09/19/2020,Arizona,Female,15-24 years,,176,,,0,10,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
09/23/2020,02/01/2020,09/19/2020,Arizona,Female,18-29 years,16,321,16,,0,24,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
09/23/2020,02/01/2020,09/19/2020,Arizona,Female,25-34 years,29,420,30,16,,44,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
09/23/2020,02/01/2020,09/19/2020,Arizona,Female,30-49 years,131,1150,115,78,,175,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
09/23/2020,02/01/2020,09/19/2020,Arizona,Female,35-44 years,57,527,41,28,,73,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
09/23/2020,02/01/2020,09/19/2020,Arizona,Female,45-54 years,109,969,113,66,,162,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
09/23/2020,02/01/2020,09/19/2020,Arizona,Female,50-64 years,340,2944,362,197,13,518,
09/23/2020,02/01/2020,09/19/2020,Arizona,Female,55-64 years,286,2357,301,168,10,429,
09/23/2020,02/01/2020,09/19/2020,Arizona,Female,65-74 years,451,4051,509,275,16,701,
09/23/2020,02/01/2020,09/19/2020,Arizona,Female,75-84 years,553,5597,624,326,10,861,
09/23/2020,02/01/2020,09/19/2020,Arizona,Female,85 years and over,596,7489,603,280,,927,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
09/23/2020,02/01/2020,09/19/2020,Arizona,Unknown,All Ages,0,0,0,0,0,0,
09/23/2020,02/01/2020,09/19/2020,Arizona,Unknown,Under 1 year,0,0,0,0,0,0,
09/23/2020,02/01/2020,09/19/2020,Arizona,Unknown,0-17 years,0,0,0,0,0,0,
09/23/2020,02/01/2020,09/19/2020,Arizona,Unknown,1-4 years,0,0,0,0,0,0,
09/23/2020,02/01/2020,09/19/2020,Arizona,Unknown,5-14 years,0,0,0,0,0,0,
09/23/2020,02/01/2020,09/19/2020,Arizona,Unknown,15-24 years,0,0,0,0,0,0,
09/23/2020,02/01/2020,09/19/2020,Arizona,Unknown,18-29 years,0,0,0,0,0,0,
09/23/2020,02/01/2020,09/19/2020,Arizona,Unknown,25-34 years,0,0,0,0,0,0,
09/23/2020,02/01/2020,09/19/2020,Arizona,Unknown,30-49 years,0,0,0,0,0,0,
09/23/2020,02/01/2020,09/19/2020,Arizona,Unknown,35-44 years,0,0,0,0,0,0,
09/23/2020,02/01/2020,09/19/2020,Arizona,Unknown,45-54 years,0,0,0,0,0,0,
09/23/2020,02/01/2020,09/19/2020,Arizona,Unknown,50-64 years,0,0,0,0,0,0,
09/23/2020,02/01/2020,09/19/2020,Arizona,Unknown,55-64 years,0,0,0,0,0,0,
09/23/2020,02/01/2020,09/19/2020,Arizona,Unknown,65-74 years,0,0,0,0,0,0,
09/23/2020,02/01/2020,09/19/2020,Arizona,Unknown,75-84 years,0,0,0,0,0,0,
09/23/2020,02/01/2020,09/19/2020,Arizona,Unknown,85 years and over,0,0,0,0,0,0,
09/23/2020,02/01/2020,09/19/2020,Arkansas,All Sexes,All Ages,1069,21990,1749,472,77,2422,
09/23/2020,02/01/2020,09/19/2020,Arkansas,Male,All Ages,569,11537,948,274,41,1284,
09/23/2020,02/01/2020,09/19/2020,Arkansas,Male,Under 1 year,0,87,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
09/23/2020,02/01/2020,09/19/2020,Arkansas,Male,0-17 years,0,175,,0,,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
09/23/2020,02/01/2020,09/19/2020,Arkansas,Male,1-4 years,0,21,0,0,,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
09/23/2020,02/01/2020,09/19/2020,Arkansas,Male,5-14 years,0,27,0,0,0,0,
09/23/2020,02/01/2020,09/19/2020,Arkansas,Male,15-24 years,,187,,0,,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
09/23/2020,02/01/2020,09/19/2020,Arkansas,Male,18-29 years,,280,,0,,12,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
09/23/2020,02/01/2020,09/19/2020,Arkansas,Male,25-34 years,,311,11,0,,20,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
09/23/2020,02/01/2020,09/19/2020,Arkansas,Male,30-49 years,34,989,47,12,,74,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
