Data as of,Start week,End Week,State,Sex,Age group,COVID-19 Deaths,Total Deaths,Pneumonia Deaths,Pneumonia and COVID-19 Deaths,Influenza Deaths,"Pneumonia, Influenza, or COVID-19 Deaths",Footnote
09/16/2020,02/01/2020,09/12/2020,United States,Male,35-44 years,2514,40013,2225,1106,132,3742,
09/16/2020,02/01/2020,09/12/2020,United States,Male,45-54 years,6619,70196,5698,3092,342,9495,
09/16/2020,02/01/2020,09/12/2020,United States,Male,50-64 years,19037,199545,18425,9114,916,29071,
09/16/2020,02/01/2020,09/12/2020,United States,Male,55-64 years,15033,157542,14841,7218,704,23211,
09/16/2020,02/01/2020,09/12/2020,United States,Male,65-74 years,24088,225437,24778,11639,810,37883,
09/16/2020,02/01/2020,09/12/2020,United States,Male,75-84 years,26451,246115,28409,12553,733,42923,
09/16/2020,02/01/2020,09/12/2020,United States,Male,85 years and over,22496,227149,24513,9916,565,37573,
09/16/2020,02/01/2020,09/12/2020,United States,Male,All Ages,98383,1021269,101845,46014,3445,157047,
09/16/2020,02/01/2020,09/12/2020,United States,Female,Under 1 year,7,4852,38,1,8,52,
09/16/2020,02/01/2020,09/12/2020,United States,Female,0-17 years,37,7949,136,6,59,226,
09/16/2020,02/01/2020,09/12/2020,United States,Female,1-4 years,7,870,36,1,17,59,
09/16/2020,02/01/2020,09/12/2020,United States,Female,5-14 years,9,1315,49,1,29,86,
09/16/2020,02/01/2020,09/12/2020,United States,Female,15-24 years,126,5387,159,45,26,265,
09/16/2020,02/01/2020,09/12/2020,United States,Female,18-29 years,277,9836,382,128,47,575,
09/16/2020,02/01/2020,09/12/2020,United States,Female,25-34 years,471,12628,593,220,75,914,
09/16/2020,02/01/2020,09/12/2020,United States,Female,30-49 years,2625,44317,2853,1166,261,4551,
09/16/2020,02/01/2020,09/12/2020,United States,Female,35-44 years,1161,20657,1281,513,115,2038,
09/16/2020,02/01/2020,09/12/2020,United States,Female,45-54 years,3074,41411,3390,1417,235,5249,
09/16/2020,02/01/2020,09/12/2020,United States,Female,50-64 years,10017,123240,11672,4871,671,17398,
09/16/2020,02/01/2020,09/12/2020,United States,Female,55-64 years,8101,98222,9497,3973,533,14087,
09/16/2020,02/01/2020,09/12/2020,United States,Female,65-74 years,15040,162354,16439,7148,640,24888,
09/16/2020,02/01/2020,09/12/2020,United States,Female,75-84 years,21684,227398,22393,9722,743,35008,
09/16/2020,02/01/2020,09/12/2020,United States,Female,85 years and over,34028,361331,30391,12632,820,52515,
09/16/2020,02/01/2020,09/12/2020,United States,Female,All Ages,83708,936425,84266,35673,3241,135161,
09/16/2020,02/01/2020,09/12/2020,United States,Unknown,Under 1 year,0,18,0,0,0,0,
09/16/2020,02/01/2020,09/12/2020,United States,Unknown,0-17 years,0,19,0,0,0,0,
09/16/2020,02/01/2020,09/12/2020,United States,Unknown,1-4 years,0,0,0,0,0,0,
09/16/2020,02/01/2020,09/12/2020,United States,Unknown,5-14 years,0,0,0,0,0,0,
09/16/2020,02/01/2020,09/12/2020,United States,Unknown,15-24 years,0,1,0,0,0,0,
09/16/2020,02/01/2020,09/12/2020,United States,Unknown,18-29 years,0,0,0,0,0,0,
09/16/2020,02/01/2020,09/12/2020,United States,Unknown,25-34 years,0,2,0,0,0,0,
09/16/2020,02/01/2020,09/12/2020,United States,Unknown,30-49 years,0,6,0,0,0,0,
09/16/2020,02/01/2020,09/12/2020,United States,Unknown,35-44 years,0,3,0,0,0,0,
09/16/2020,02/01/2020,09/12/2020,United States,Unknown,45-54 years,1,3,1,1,0,1,
09/16/2020,02/01/2020,09/12/2020,United States,Unknown,50-64 years,1,9,2,1,1,3,
09/16/2020,02/01/2020,09/12/2020,United States,Unknown,55-64 years,0,7,1,0,1,2,
09/16/2020,02/01/2020,09/12/2020,United States,Unknown,65-74 years,1,10,1,1,0,1,
09/16/2020,02/01/2020,09/12/2020,United States,Unknown,75-84 years,1,10,1,1,0,1,
09/16/2020,02/01/2020,09/12/2020,United States,Unknown,85 years and over,1,18,1,1,0,1,
09/16/2020,02/01/2020,09/12/2020,United States,Unknown,All Ages,4,72,5,4,1,6,
09/16/2020,02/01/2020,09/12/2020,Alabama,Male,Under 1 year,,112,0,0,,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
09/16/2020,02/01/2020,09/12/2020,Alabama,Male,0-17 years,,223,,0,,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
09/16/2020,02/01/2020,09/12/2020,Alabama,Male,1-4 years,0,22,0,0,0,0,
09/16/2020,02/01/2020,09/12/2020,Alabama,Male,5-14 years,0,40,,0,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
09/16/2020,02/01/2020,09/12/2020,Alabama,Male,15-24 years,,295,,0,,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
09/16/2020,02/01/2020,09/12/2020,Alabama,Male,18-29 years,,491,,,,14,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
09/16/2020,02/01/2020,09/12/2020,Alabama,Male,25-34 years,15,547,16,,,26,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
09/16/2020,02/01/2020,09/12/2020,Alabama,Male,30-49 years,85,1656,83,30,,141,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
09/16/2020,02/01/2020,09/12/2020,Alabama,Male,35-44 years,37,812,47,16,,70,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
09/16/2020,02/01/2020,09/12/2020,Alabama,Male,45-54 years,104,1408,74,28,,156,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
09/16/2020,02/01/2020,09/12/2020,Alabama,Male,50-64 years,290,4074,279,90,21,500,
09/16/2020,02/01/2020,09/12/2020,Alabama,Male,55-64 years,224,3208,230,71,16,399,
09/16/2020,02/01/2020,09/12/2020,Alabama,Male,65-74 years,415,4426,408,140,17,699,
09/16/2020,02/01/2020,09/12/2020,Alabama,Male,75-84 years,420,4580,410,143,,694,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
09/16/2020,02/01/2020,09/12/2020,Alabama,Male,85 years and over,283,3215,281,96,,474,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
09/16/2020,02/01/2020,09/12/2020,Alabama,Male,All Ages,1501,18665,1468,501,60,2525,
09/16/2020,02/01/2020,09/12/2020,Alabama,Female,Under 1 year,0,84,0,0,0,0,
09/16/2020,02/01/2020,09/12/2020,Alabama,Female,0-17 years,0,138,,0,,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
09/16/2020,02/01/2020,09/12/2020,Alabama,Female,1-4 years,0,19,0,0,,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
09/16/2020,02/01/2020,09/12/2020,Alabama,Female,5-14 years,0,22,,0,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
09/16/2020,02/01/2020,09/12/2020,Alabama,Female,15-24 years,,114,,0,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
09/16/2020,02/01/2020,09/12/2020,Alabama,Female,18-29 years,,181,,,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
09/16/2020,02/01/2020,09/12/2020,Alabama,Female,25-34 years,,237,15,,,19,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
09/16/2020,02/01/2020,09/12/2020,Alabama,Female,30-49 years,61,966,53,16,,103,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
09/16/2020,02/01/2020,09/12/2020,Alabama,Female,35-44 years,27,444,23,,,45,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
09/16/2020,02/01/2020,09/12/2020,Alabama,Female,45-54 years,78,946,60,21,,122,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
09/16/2020,02/01/2020,09/12/2020,Alabama,Female,50-64 years,229,2729,253,69,13,425,
09/16/2020,02/01/2020,09/12/2020,Alabama,Female,55-64 years,179,2148,211,53,,345,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
09/16/2020,02/01/2020,09/12/2020,Alabama,Female,65-74 years,307,3355,270,106,12,483,
09/16/2020,02/01/2020,09/12/2020,Alabama,Female,75-84 years,366,4555,360,128,,604,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
09/16/2020,02/01/2020,09/12/2020,Alabama,Female,85 years and over,466,5473,350,135,,683,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
09/16/2020,02/01/2020,09/12/2020,Alabama,Female,All Ages,1431,17397,1295,455,40,2309,
09/16/2020,02/01/2020,09/12/2020,Alabama,Unknown,Under 1 year,0,0,0,0,0,0,
09/16/2020,02/01/2020,09/12/2020,Alabama,Unknown,0-17 years,0,0,0,0,0,0,
09/16/2020,02/01/2020,09/12/2020,Alabama,Unknown,1-4 years,0,0,0,0,0,0,
09/16/2020,02/01/2020,09/12/2020,Alabama,Unknown,5-14 years,0,0,0,0,0,0,
09/16/2020,02/01/2020,09/12/2020,Alabama,Unknown,15-24 years,0,0,0,0,0,0,
09/16/2020,02/01/2020,09/12/2020,Alabama,Unknown,18-29 years,0,0,0,0,0,0,
09/16/2020,02/01/2020,09/12/2020,Alabama,Unknown,25-34 years,0,0,0,0,0,0,
09/16/2020,02/01/2020,09/12/2020,Alabama,Unknown,30-49 years,0,0,0,0,0,0,
09/16/2020,02/01/2020,09/12/2020,Alabama,Unknown,35-44 years,0,0,0,0,0,0,
09/16/2020,02/01/2020,09/12/2020,Alabama,Unknown,45-54 years,0,0,0,0,0,0,
09/16/2020,02/01/2020,09/12/2020,Alabama,Unknown,50-64 years,0,0,0,0,0,0,
09/16/2020,02/01/2020,09/12/2020,Alabama,Unknown,55-64 years,0,0,0,0,0,0,
09/16/2020,02/01/2020,09/12/2020,Alabama,Unknown,65-74 years,0,0,0,0,0,0,
09/16/2020,02/01/2020,09/12/2020,Alabama,Unknown,75-84 years,0,0,0,0,0,0,
09/16/2020,02/01/2020,09/12/2020,Alabama,Unknown,85 years and over,0,0,0,0,0,0,
09/16/2020,02/01/2020,09/12/2020,Alabama,Unknown,All Ages,0,0,0,0,0,0,
09/16/2020,02/01/2020,09/12/2020,Alabama,All Sexes,All Ages,2932,36062,2763,956,100,4834,
09/16/2020,02/01/2020,09/12/2020,Alaska,Male,Under 1 year,0,11,0,0,0,0,
09/16/2020,02/01/2020,09/12/2020,Alaska,Male,0-17 years,0,30,0,0,0,0,
09/16/2020,02/01/2020,09/12/2020,Alaska,Male,1-4 years,0,,0,0,0,0,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
09/16/2020,02/01/2020,09/12/2020,Alaska,Male,5-14 years,0,11,0,0,0,0,
09/16/2020,02/01/2020,09/12/2020,Alaska,Male,15-24 years,0,53,0,0,0,0,
09/16/2020,02/01/2020,09/12/2020,Alaska,Male,18-29 years,0,81,0,0,0,0,
09/16/2020,02/01/2020,09/12/2020,Alaska,Male,25-34 years,0,71,,0,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
09/16/2020,02/01/2020,09/12/2020,Alaska,Male,30-49 years,,168,,,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
09/16/2020,02/01/2020,09/12/2020,Alaska,Male,35-44 years,0,88,,0,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
09/16/2020,02/01/2020,09/12/2020,Alaska,Male,45-54 years,,111,,,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
09/16/2020,02/01/2020,09/12/2020,Alaska,Male,50-64 years,,347,14,,0,15,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
09/16/2020,02/01/2020,09/12/2020,Alaska,Male,55-64 years,,278,13,,0,14,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
09/16/2020,02/01/2020,09/12/2020,Alaska,Male,65-74 years,,335,12,,0,15,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
09/16/2020,02/01/2020,09/12/2020,Alaska,Male,75-84 years,,339,16,,,24,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
09/16/2020,02/01/2020,09/12/2020,Alaska,Male,85 years and over,,198,13,,,17,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
09/16/2020,02/01/2020,09/12/2020,Alaska,Male,All Ages,23,1498,61,10,,77,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
09/16/2020,02/01/2020,09/12/2020,Alaska,Female,Under 1 year,0,10,0,0,0,0,
09/16/2020,02/01/2020,09/12/2020,Alaska,Female,0-17 years,0,22,,0,,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
09/16/2020,02/01/2020,09/12/2020,Alaska,Female,1-4 years,0,,,0,,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
09/16/2020,02/01/2020,09/12/2020,Alaska,Female,5-14 years,0,,0,0,0,0,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
09/16/2020,02/01/2020,09/12/2020,Alaska,Female,15-24 years,0,24,,0,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
09/16/2020,02/01/2020,09/12/2020,Alaska,Female,18-29 years,0,36,,0,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
09/16/2020,02/01/2020,09/12/2020,Alaska,Female,25-34 years,,40,,0,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
09/16/2020,02/01/2020,09/12/2020,Alaska,Female,30-49 years,,108,,0,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
09/16/2020,02/01/2020,09/12/2020,Alaska,Female,35-44 years,0,54,,0,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
09/16/2020,02/01/2020,09/12/2020,Alaska,Female,45-54 years,,74,,0,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
09/16/2020,02/01/2020,09/12/2020,Alaska,Female,50-64 years,,190,13,,0,14,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
09/16/2020,02/01/2020,09/12/2020,Alaska,Female,55-64 years,,148,10,,0,10,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
09/16/2020,02/01/2020,09/12/2020,Alaska,Female,65-74 years,,237,12,,,14,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
09/16/2020,02/01/2020,09/12/2020,Alaska,Female,75-84 years,,222,11,,0,11,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
09/16/2020,02/01/2020,09/12/2020,Alaska,Female,85 years and over,,271,11,,0,12,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
09/16/2020,02/01/2020,09/12/2020,Alaska,Female,All Ages,11,1086,53,,,59,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
09/16/2020,02/01/2020,09/12/2020,Alaska,Unknown,Under 1 year,0,0,0,0,0,0,
09/16/2020,02/01/2020,09/12/2020,Alaska,Unknown,0-17 years,0,0,0,0,0,0,
09/16/2020,02/01/2020,09/12/2020,Alaska,Unknown,1-4 years,0,0,0,0,0,0,
09/16/2020,02/01/2020,09/12/2020,Alaska,Unknown,5-14 years,0,0,0,0,0,0,
09/16/2020,02/01/2020,09/12/2020,Alaska,Unknown,15-24 years,0,0,0,0,0,0,
09/16/2020,02/01/2020,09/12/2020,Alaska,Unknown,18-29 years,0,0,0,0,0,0,
09/16/2020,02/01/2020,09/12/2020,Alaska,Unknown,25-34 years,0,0,0,0,0,0,
09/16/2020,02/01/2020,09/12/2020,Alaska,Unknown,30-49 years,0,0,0,0,0,0,
09/16/2020,02/01/2020,09/12/2020,Alaska,Unknown,35-44 years,0,0,0,0,0,0,
09/16/2020,02/01/2020,09/12/2020,Alaska,Unknown,45-54 years,0,0,0,0,0,0,
09/16/2020,02/01/2020,09/12/2020,Alaska,Unknown,50-64 years,0,0,0,0,0,0,
09/16/2020,02/01/2020,09/12/2020,Alaska,Unknown,55-64 years,0,0,0,0,0,0,
09/16/2020,02/01/2020,09/12/2020,Alaska,Unknown,65-74 years,0,0,0,0,0,0,
09/16/2020,02/01/2020,09/12/2020,Alaska,Unknown,75-84 years,0,0,0,0,0,0,
09/16/2020,02/01/2020,09/12/2020,Alaska,Unknown,85 years and over,0,0,0,0,0,0,
09/16/2020,02/01/2020,09/12/2020,Alaska,Unknown,All Ages,0,0,0,0,0,0,
09/16/2020,02/01/2020,09/12/2020,Alaska,All Sexes,All Ages,34,2584,114,18,,136,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
09/16/2020,02/01/2020,09/12/2020,Arizona,Male,Under 1 year,0,132,,0,,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
09/16/2020,02/01/2020,09/12/2020,Arizona,Male,0-17 years,,289,,,,13,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
09/16/2020,02/01/2020,09/12/2020,Arizona,Male,1-4 years,,39,,0,,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
09/16/2020,02/01/2020,09/12/2020,Arizona,Male,5-14 years,,40,,,,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
09/16/2020,02/01/2020,09/12/2020,Arizona,Male,15-24 years,14,521,12,,,21,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
09/16/2020,02/01/2020,09/12/2020,Arizona,Male,18-29 years,35,882,31,21,,46,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
09/16/2020,02/01/2020,09/12/2020,Arizona,Male,25-34 years,56,915,44,31,,70,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
09/16/2020,02/01/2020,09/12/2020,Arizona,Male,30-49 years,225,2333,171,118,,281,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
09/16/2020,02/01/2020,09/12/2020,Arizona,Male,35-44 years,103,1119,78,55,,128,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
09/16/2020,02/01/2020,09/12/2020,Arizona,Male,45-54 years,234,1756,189,132,,295,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
09/16/2020,02/01/2020,09/12/2020,Arizona,Male,50-64 years,622,4697,588,368,17,859,
09/16/2020,02/01/2020,09/12/2020,Arizona,Male,55-64 years,476,3679,469,283,13,675,
09/16/2020,02/01/2020,09/12/2020,Arizona,Male,65-74 years,649,5530,726,406,14,983,
09/16/2020,02/01/2020,09/12/2020,Arizona,Male,75-84 years,722,6378,818,430,12,1122,
09/16/2020,02/01/2020,09/12/2020,Arizona,Male,85 years and over,512,5305,547,261,10,808,
09/16/2020,02/01/2020,09/12/2020,Arizona,Male,All Ages,2770,25414,2888,1607,61,4112,
09/16/2020,02/01/2020,09/12/2020,Arizona,Female,Under 1 year,0,105,,0,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
09/16/2020,02/01/2020,09/12/2020,Arizona,Female,0-17 years,0,205,,0,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
09/16/2020,02/01/2020,09/12/2020,Arizona,Female,1-4 years,0,30,,0,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
09/16/2020,02/01/2020,09/12/2020,Arizona,Female,5-14 years,0,37,0,0,0,0,
09/16/2020,02/01/2020,09/12/2020,Arizona,Female,15-24 years,,171,,,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
09/16/2020,02/01/2020,09/12/2020,Arizona,Female,18-29 years,16,312,15,,0,23,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
09/16/2020,02/01/2020,09/12/2020,Arizona,Female,25-34 years,29,409,30,16,,44,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
09/16/2020,02/01/2020,09/12/2020,Arizona,Female,30-49 years,129,1109,113,77,,172,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
09/16/2020,02/01/2020,09/12/2020,Arizona,Female,35-44 years,55,503,39,27,,70,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
09/16/2020,02/01/2020,09/12/2020,Arizona,Female,45-54 years,107,928,112,65,,160,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
09/16/2020,02/01/2020,09/12/2020,Arizona,Female,50-64 years,330,2834,352,192,13,503,
09/16/2020,02/01/2020,09/12/2020,Arizona,Female,55-64 years,278,2277,292,164,10,416,
09/16/2020,02/01/2020,09/12/2020,Arizona,Female,65-74 years,441,3918,497,268,16,686,
09/16/2020,02/01/2020,09/12/2020,Arizona,Female,75-84 years,538,5424,607,316,10,839,
09/16/2020,02/01/2020,09/12/2020,Arizona,Female,85 years and over,587,7280,592,277,,910,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
09/16/2020,02/01/2020,09/12/2020,Arizona,Female,All Ages,2041,21082,2180,1138,54,3137,
09/16/2020,02/01/2020,09/12/2020,Arizona,Unknown,Under 1 year,0,0,0,0,0,0,
09/16/2020,02/01/2020,09/12/2020,Arizona,Unknown,0-17 years,0,0,0,0,0,0,
09/16/2020,02/01/2020,09/12/2020,Arizona,Unknown,1-4 years,0,0,0,0,0,0,
09/16/2020,02/01/2020,09/12/2020,Arizona,Unknown,5-14 years,0,0,0,0,0,0,
09/16/2020,02/01/2020,09/12/2020,Arizona,Unknown,15-24 years,0,0,0,0,0,0,
09/16/2020,02/01/2020,09/12/2020,Arizona,Unknown,18-29 years,0,0,0,0,0,0,
09/16/2020,02/01/2020,09/12/2020,Arizona,Unknown,25-34 years,0,0,0,0,0,0,
09/16/2020,02/01/2020,09/12/2020,Arizona,Unknown,30-49 years,0,0,0,0,0,0,
09/16/2020,02/01/2020,09/12/2020,Arizona,Unknown,35-44 years,0,0,0,0,0,0,
09/16/2020,02/01/2020,09/12/2020,Arizona,Unknown,45-54 years,0,0,0,0,0,0,
09/16/2020,02/01/2020,09/12/2020,Arizona,Unknown,50-64 years,0,0,0,0,0,0,
09/16/2020,02/01/2020,09/12/2020,Arizona,Unknown,55-64 years,0,0,0,0,0,0,
09/16/2020,02/01/2020,09/12/2020,Arizona,Unknown,65-74 years,0,0,0,0,0,0,
09/16/2020,02/01/2020,09/12/2020,Arizona,Unknown,75-84 years,0,0,0,0,0,0,
09/16/2020,02/01/2020,09/12/2020,Arizona,Unknown,85 years and over,0,0,0,0,0,0,
09/16/2020,02/01/2020,09/12/2020,Arizona,Unknown,All Ages,0,0,0,0,0,0,
09/16/2020,02/01/2020,09/12/2020,Arizona,All Sexes,All Ages,4811,46496,5068,2745,115,7249,
09/16/2020,02/01/2020,09/12/2020,Arkansas,Male,Under 1 year,0,83,,0,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
09/16/2020,02/01/2020,09/12/2020,Arkansas,Male,0-17 years,0,169,,0,,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
09/16/2020,02/01/2020,09/12/2020,Arkansas,Male,1-4 years,0,20,0,0,,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
09/16/2020,02/01/2020,09/12/2020,Arkansas,Male,5-14 years,0,27,0,0,0,0,
09/16/2020,02/01/2020,09/12/2020,Arkansas,Male,15-24 years,,177,,0,,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
09/16/2020,02/01/2020,09/12/2020,Arkansas,Male,18-29 years,,268,,0,,12,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
09/16/2020,02/01/2020,09/12/2020,Arkansas,Male,25-34 years,,305,11,0,,20,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
09/16/2020,02/01/2020,09/12/2020,Arkansas,Male,30-49 years,34,960,46,12,,73,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
09/16/2020,02/01/2020,09/12/2020,Arkansas,Male,35-44 years,10,440,25,,,34,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
