Data as of,Start week,End Week,State,Sex,Age group,COVID-19 Deaths,Total Deaths,Pneumonia Deaths,Pneumonia and COVID-19 Deaths,Influenza Deaths,"Pneumonia, Influenza, or COVID-19 Deaths",Footnote
06/10/2020,02/01/2020,06/06/2020,United States Total,All,All Ages,95608,1091256,106833,41638,6390,166265,
06/10/2020,02/01/2020,06/06/2020,Alabama,Male,Under 1 year,0,65,0,0,,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/10/2020,02/01/2020,06/06/2020,Alabama,Male,1-4 years,0,14,0,0,0,0,
06/10/2020,02/01/2020,06/06/2020,Alabama,Male,5-14 years,0,23,0,0,0,0,
06/10/2020,02/01/2020,06/06/2020,Alabama,Male,15-24 years,0,147,,0,,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/10/2020,02/01/2020,06/06/2020,Alabama,Male,25-34 years,,252,,0,,10,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/10/2020,02/01/2020,06/06/2020,Alabama,Male,35-44 years,,377,20,,,23,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/10/2020,02/01/2020,06/06/2020,Alabama,Male,45-54 years,28,712,36,,,62,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/10/2020,02/01/2020,06/06/2020,Alabama,Male,55-64 years,51,1688,115,11,15,170,
06/10/2020,02/01/2020,06/06/2020,Alabama,Male,65-74 years,96,2319,175,27,15,259,
06/10/2020,02/01/2020,06/06/2020,Alabama,Male,75-84 years,85,2416,203,26,,269,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/10/2020,02/01/2020,06/06/2020,Alabama,Male,85 years and over,88,1740,136,25,,204,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/10/2020,02/01/2020,06/06/2020,Alabama,Male,All ages,356,9753,692,101,54,1000,
06/10/2020,02/01/2020,06/06/2020,Alabama,Female,Under 1 year,0,40,0,0,0,0,
06/10/2020,02/01/2020,06/06/2020,Alabama,Female,1-4 years,0,14,0,0,,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/10/2020,02/01/2020,06/06/2020,Alabama,Female,5-14 years,0,13,,0,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/10/2020,02/01/2020,06/06/2020,Alabama,Female,15-24 years,0,57,,0,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/10/2020,02/01/2020,06/06/2020,Alabama,Female,25-34 years,,127,,,,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/10/2020,02/01/2020,06/06/2020,Alabama,Female,35-44 years,,223,,0,,16,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/10/2020,02/01/2020,06/06/2020,Alabama,Female,45-54 years,16,479,26,,,44,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/10/2020,02/01/2020,06/06/2020,Alabama,Female,55-64 years,39,1132,98,,,138,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/10/2020,02/01/2020,06/06/2020,Alabama,Female,65-74 years,68,1759,116,24,11,171,
06/10/2020,02/01/2020,06/06/2020,Alabama,Female,75-84 years,79,2357,155,28,,211,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/10/2020,02/01/2020,06/06/2020,Alabama,Female,85 years and over,88,2919,153,26,,217,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/10/2020,02/01/2020,06/06/2020,Alabama,Female,All ages,297,9120,563,88,37,807,
06/10/2020,02/01/2020,06/06/2020,Alabama,Unknown,All ages,0,0,0,0,0,0,
06/10/2020,02/01/2020,06/06/2020,Alabama Total,All,All Ages,653,18873,1255,189,91,1807,
06/10/2020,02/01/2020,06/06/2020,Alaska,Male,Under 1 year,0,,0,0,0,0,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/10/2020,02/01/2020,06/06/2020,Alaska,Male,1-4 years,0,,0,0,0,0,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/10/2020,02/01/2020,06/06/2020,Alaska,Male,5-14 years,0,,0,0,0,0,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/10/2020,02/01/2020,06/06/2020,Alaska,Male,15-24 years,0,25,0,0,0,0,
06/10/2020,02/01/2020,06/06/2020,Alaska,Male,25-34 years,0,32,0,0,0,0,
06/10/2020,02/01/2020,06/06/2020,Alaska,Male,35-44 years,0,34,,0,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/10/2020,02/01/2020,06/06/2020,Alaska,Male,45-54 years,0,59,0,0,0,0,
06/10/2020,02/01/2020,06/06/2020,Alaska,Male,55-64 years,0,134,10,0,0,10,
06/10/2020,02/01/2020,06/06/2020,Alaska,Male,65-74 years,,170,,,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/10/2020,02/01/2020,06/06/2020,Alaska,Male,75-84 years,0,186,,0,,10,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/10/2020,02/01/2020,06/06/2020,Alaska,Male,85 years and over,,115,10,0,,13,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/10/2020,02/01/2020,06/06/2020,Alaska,Male,All ages,,770,35,,,40,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/10/2020,02/01/2020,06/06/2020,Alaska,Female,Under 1 year,0,,0,0,0,0,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/10/2020,02/01/2020,06/06/2020,Alaska,Female,1-4 years,0,,,0,,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/10/2020,02/01/2020,06/06/2020,Alaska,Female,5-14 years,0,,0,0,0,0,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/10/2020,02/01/2020,06/06/2020,Alaska,Female,15-24 years,0,,0,0,0,0,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/10/2020,02/01/2020,06/06/2020,Alaska,Female,25-34 years,,20,,0,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/10/2020,02/01/2020,06/06/2020,Alaska,Female,35-44 years,0,34,0,0,0,0,
06/10/2020,02/01/2020,06/06/2020,Alaska,Female,45-54 years,,36,,0,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/10/2020,02/01/2020,06/06/2020,Alaska,Female,55-64 years,,89,,,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/10/2020,02/01/2020,06/06/2020,Alaska,Female,65-74 years,,131,12,,,14,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/10/2020,02/01/2020,06/06/2020,Alaska,Female,75-84 years,0,119,,0,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/10/2020,02/01/2020,06/06/2020,Alaska,Female,85 years and over,0,143,,0,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/10/2020,02/01/2020,06/06/2020,Alaska,Female,All ages,,587,29,,,34,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/10/2020,02/01/2020,06/06/2020,Alaska,Unknown,All ages,0,0,0,0,0,0,
06/10/2020,02/01/2020,06/06/2020,Alaska Total,All,All Ages,,1357,64,,,74,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/10/2020,02/01/2020,06/06/2020,Arizona,Male,Under 1 year,0,69,,0,,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/10/2020,02/01/2020,06/06/2020,Arizona,Male,1-4 years,0,22,,0,,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/10/2020,02/01/2020,06/06/2020,Arizona,Male,5-14 years,,25,,,,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/10/2020,02/01/2020,06/06/2020,Arizona,Male,15-24 years,,262,,0,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/10/2020,02/01/2020,06/06/2020,Arizona,Male,25-34 years,11,407,11,,,15,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/10/2020,02/01/2020,06/06/2020,Arizona,Male,35-44 years,10,462,19,,,24,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/10/2020,02/01/2020,06/06/2020,Arizona,Male,45-54 years,29,792,47,16,,64,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/10/2020,02/01/2020,06/06/2020,Arizona,Male,55-64 years,55,1736,133,30,13,171,
06/10/2020,02/01/2020,06/06/2020,Arizona,Male,65-74 years,83,2727,230,45,14,282,
06/10/2020,02/01/2020,06/06/2020,Arizona,Male,75-84 years,131,3272,294,65,12,372,
06/10/2020,02/01/2020,06/06/2020,Arizona,Male,85 years and over,125,2808,229,58,10,306,
06/10/2020,02/01/2020,06/06/2020,Arizona,Male,All ages,449,12582,969,230,60,1248,
06/10/2020,02/01/2020,06/06/2020,Arizona,Female,Under 1 year,0,62,,0,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/10/2020,02/01/2020,06/06/2020,Arizona,Female,1-4 years,0,19,,0,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/10/2020,02/01/2020,06/06/2020,Arizona,Female,5-14 years,0,19,0,0,0,0,
06/10/2020,02/01/2020,06/06/2020,Arizona,Female,15-24 years,0,80,,0,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/10/2020,02/01/2020,06/06/2020,Arizona,Female,25-34 years,,188,12,0,,16,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/10/2020,02/01/2020,06/06/2020,Arizona,Female,35-44 years,,232,13,,,19,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/10/2020,02/01/2020,06/06/2020,Arizona,Female,45-54 years,18,406,31,,,47,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/10/2020,02/01/2020,06/06/2020,Arizona,Female,55-64 years,40,1106,106,23,10,133,
06/10/2020,02/01/2020,06/06/2020,Arizona,Female,65-74 years,65,1950,163,37,15,206,
06/10/2020,02/01/2020,06/06/2020,Arizona,Female,75-84 years,91,2849,232,46,10,287,
06/10/2020,02/01/2020,06/06/2020,Arizona,Female,85 years and over,141,3870,279,70,,357,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/10/2020,02/01/2020,06/06/2020,Arizona,Female,All ages,365,10781,842,186,50,1071,
06/10/2020,02/01/2020,06/06/2020,Arizona,Unknown,All ages,0,0,0,0,0,0,
06/10/2020,02/01/2020,06/06/2020,Arizona Total,All,All Ages,814,23363,1811,416,110,2319,
06/10/2020,02/01/2020,06/06/2020,Arkansas,Male,Under 1 year,0,45,,0,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/10/2020,02/01/2020,06/06/2020,Arkansas,Male,1-4 years,0,11,0,0,,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/10/2020,02/01/2020,06/06/2020,Arkansas,Male,5-14 years,0,12,0,0,0,0,
06/10/2020,02/01/2020,06/06/2020,Arkansas,Male,15-24 years,,88,,0,,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/10/2020,02/01/2020,06/06/2020,Arkansas,Male,25-34 years,,164,,0,,11,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/10/2020,02/01/2020,06/06/2020,Arkansas,Male,35-44 years,0,227,15,0,,18,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/10/2020,02/01/2020,06/06/2020,Arkansas,Male,45-54 years,,402,22,,,28,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/10/2020,02/01/2020,06/06/2020,Arkansas,Male,55-64 years,12,989,65,,11,84,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/10/2020,02/01/2020,06/06/2020,Arkansas,Male,65-74 years,15,1443,96,10,11,112,
06/10/2020,02/01/2020,06/06/2020,Arkansas,Male,75-84 years,25,1501,114,,,138,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/10/2020,02/01/2020,06/06/2020,Arkansas,Male,85 years and over,,1063,100,,,107,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/10/2020,02/01/2020,06/06/2020,Arkansas,Male,All ages,70,5945,421,28,40,503,
06/10/2020,02/01/2020,06/06/2020,Arkansas,Female,Under 1 year,0,25,0,0,0,0,
06/10/2020,02/01/2020,06/06/2020,Arkansas,Female,1-4 years,0,11,0,0,,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/10/2020,02/01/2020,06/06/2020,Arkansas,Female,5-14 years,0,,0,0,0,0,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/10/2020,02/01/2020,06/06/2020,Arkansas,Female,15-24 years,0,33,,0,,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/10/2020,02/01/2020,06/06/2020,Arkansas,Female,25-34 years,0,81,,0,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/10/2020,02/01/2020,06/06/2020,Arkansas,Female,35-44 years,,136,,0,,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/10/2020,02/01/2020,06/06/2020,Arkansas,Female,45-54 years,0,287,24,0,,27,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/10/2020,02/01/2020,06/06/2020,Arkansas,Female,55-64 years,,621,51,,,60,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/10/2020,02/01/2020,06/06/2020,Arkansas,Female,65-74 years,,1043,69,,10,84,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/10/2020,02/01/2020,06/06/2020,Arkansas,Female,75-84 years,,1388,83,,,96,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/10/2020,02/01/2020,06/06/2020,Arkansas,Female,85 years and over,30,1813,108,,,139,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/10/2020,02/01/2020,06/06/2020,Arkansas,Female,All ages,54,5444,345,13,35,421,
06/10/2020,02/01/2020,06/06/2020,Arkansas,Unknown,All ages,0,0,0,0,0,0,
06/10/2020,02/01/2020,06/06/2020,Arkansas Total,All,All Ages,124,11389,766,41,75,924,
06/10/2020,02/01/2020,06/06/2020,California,Male,Under 1 year,0,318,,0,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/10/2020,02/01/2020,06/06/2020,California,Male,1-4 years,0,62,,0,,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/10/2020,02/01/2020,06/06/2020,California,Male,5-14 years,0,96,,0,,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/10/2020,02/01/2020,06/06/2020,California,Male,15-24 years,,830,18,,,20,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/10/2020,02/01/2020,06/06/2020,California,Male,25-34 years,27,1562,47,17,,65,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/10/2020,02/01/2020,06/06/2020,California,Male,35-44 years,64,1963,119,36,10,157,
06/10/2020,02/01/2020,06/06/2020,California,Male,45-54 years,159,3514,266,79,33,379,
06/10/2020,02/01/2020,06/06/2020,California,Male,55-64 years,315,7785,635,172,71,849,
06/10/2020,02/01/2020,06/06/2020,California,Male,65-74 years,507,11073,1111,274,62,1405,
06/10/2020,02/01/2020,06/06/2020,California,Male,75-84 years,546,12366,1385,326,56,1661,
06/10/2020,02/01/2020,06/06/2020,California,Male,85 years and over,511,13711,1423,279,52,1707,
06/10/2020,02/01/2020,06/06/2020,California,Male,All ages,2131,53280,5014,1184,300,6260,
06/10/2020,02/01/2020,06/06/2020,California,Female,Under 1 year,0,239,,0,,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/10/2020,02/01/2020,06/06/2020,California,Female,1-4 years,0,38,,0,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/10/2020,02/01/2020,06/06/2020,California,Female,5-14 years,0,61,,0,,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/10/2020,02/01/2020,06/06/2020,California,Female,15-24 years,,267,12,,,16,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/10/2020,02/01/2020,06/06/2020,California,Female,25-34 years,,585,22,,,35,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/10/2020,02/01/2020,06/06/2020,California,Female,35-44 years,24,945,56,10,10,80,
06/10/2020,02/01/2020,06/06/2020,California,Female,45-54 years,64,1982,155,39,21,201,
06/10/2020,02/01/2020,06/06/2020,California,Female,55-64 years,139,4666,393,79,46,499,
06/10/2020,02/01/2020,06/06/2020,California,Female,65-74 years,277,7603,720,165,47,879,
06/10/2020,02/01/2020,06/06/2020,California,Female,75-84 years,408,11175,1068,237,69,1308,
06/10/2020,02/01/2020,06/06/2020,California,Female,85 years and over,752,19923,1794,413,62,2195,
06/10/2020,02/01/2020,06/06/2020,California,Female,All ages,1671,47484,4228,945,269,5223,
06/10/2020,02/01/2020,06/06/2020,California,Unknown,All ages,0,,0,0,0,0,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/10/2020,02/01/2020,06/06/2020,California Total,All,All Ages,3802,100765,9242,2129,569,11483,
06/10/2020,02/01/2020,06/06/2020,Colorado,Male,Under 1 year,0,60,0,0,0,0,
06/10/2020,02/01/2020,06/06/2020,Colorado,Male,1-4 years,0,,0,0,,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/10/2020,02/01/2020,06/06/2020,Colorado,Male,5-14 years,0,21,0,0,0,0,
06/10/2020,02/01/2020,06/06/2020,Colorado,Male,15-24 years,,170,,,,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/10/2020,02/01/2020,06/06/2020,Colorado,Male,25-34 years,,320,,,0,10,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/10/2020,02/01/2020,06/06/2020,Colorado,Male,35-44 years,12,411,20,,,29,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/10/2020,02/01/2020,06/06/2020,Colorado,Male,45-54 years,38,596,40,20,,64,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/10/2020,02/01/2020,06/06/2020,Colorado,Male,55-64 years,81,1245,112,40,10,163,
06/10/2020,02/01/2020,06/06/2020,Colorado,Male,65-74 years,162,1810,217,93,10,296,
06/10/2020,02/01/2020,06/06/2020,Colorado,Male,75-84 years,209,1990,249,128,,334,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/10/2020,02/01/2020,06/06/2020,Colorado,Male,85 years and over,235,1953,218,115,10,346,
06/10/2020,02/01/2020,06/06/2020,Colorado,Male,All ages,746,8584,866,407,46,1249,
06/10/2020,02/01/2020,06/06/2020,Colorado,Female,Under 1 year,0,59,,0,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/10/2020,02/01/2020,06/06/2020,Colorado,Female,1-4 years,0,,0,0,0,0,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/10/2020,02/01/2020,06/06/2020,Colorado,Female,5-14 years,0,,0,0,,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/10/2020,02/01/2020,06/06/2020,Colorado,Female,15-24 years,,59,,0,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/10/2020,02/01/2020,06/06/2020,Colorado,Female,25-34 years,,124,,0,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/10/2020,02/01/2020,06/06/2020,Colorado,Female,35-44 years,,180,,,,16,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/10/2020,02/01/2020,06/06/2020,Colorado,Female,45-54 years,10,333,23,,,33,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/10/2020,02/01/2020,06/06/2020,Colorado,Female,55-64 years,30,749,66,21,11,86,
06/10/2020,02/01/2020,06/06/2020,Colorado,Female,65-74 years,103,1256,115,48,,177,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/10/2020,02/01/2020,06/06/2020,Colorado,Female,75-84 years,157,1736,186,71,,277,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/10/2020,02/01/2020,06/06/2020,Colorado,Female,85 years and over,273,2975,278,131,13,433,
06/10/2020,02/01/2020,06/06/2020,Colorado,Female,All ages,582,7485,683,277,48,1033,
06/10/2020,02/01/2020,06/06/2020,Colorado,Unknown,All ages,0,0,0,0,0,0,
06/10/2020,02/01/2020,06/06/2020,Colorado Total,All,All Ages,1328,16069,1549,684,94,2282,
06/10/2020,02/01/2020,06/06/2020,Connecticut,Male,Under 1 year,0,12,0,0,0,0,
06/10/2020,02/01/2020,06/06/2020,Connecticut,Male,1-4 years,0,,0,0,,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/10/2020,02/01/2020,06/06/2020,Connecticut,Male,5-14 years,0,,0,0,0,0,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/10/2020,02/01/2020,06/06/2020,Connecticut,Male,15-24 years,,26,0,0,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/10/2020,02/01/2020,06/06/2020,Connecticut,Male,25-34 years,,77,,,,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/10/2020,02/01/2020,06/06/2020,Connecticut,Male,35-44 years,,106,,0,0,14,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/10/2020,02/01/2020,06/06/2020,Connecticut,Male,45-54 years,36,209,13,,,46,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/10/2020,02/01/2020,06/06/2020,Connecticut,Male,55-64 years,109,467,40,23,,129,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/10/2020,02/01/2020,06/06/2020,Connecticut,Male,65-74 years,241,796,87,62,,273,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/10/2020,02/01/2020,06/06/2020,Connecticut,Male,75-84 years,281,986,117,65,,338,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/10/2020,02/01/2020,06/06/2020,Connecticut,Male,85 years and over,398,1286,175,99,,481,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
