Data as of,Start week,End Week,State,Sex,Age group,COVID-19 Deaths,Total Deaths,Pneumonia Deaths,Pneumonia and COVID-19 Deaths,Influenza Deaths,"Pneumonia, Influenza, or COVID-19 Deaths",Footnote
11/04/2020,02/01/2020,10/31/2020,United States,Female,1-4 years,8,1058,42,1,17,66,
11/04/2020,02/01/2020,10/31/2020,United States,Female,5-14 years,14,1612,56,1,29,98,
11/04/2020,02/01/2020,10/31/2020,United States,Female,15-24 years,156,6720,205,56,28,332,
11/04/2020,02/01/2020,10/31/2020,United States,Female,18-29 years,348,12229,473,161,49,706,
11/04/2020,02/01/2020,10/31/2020,United States,Female,25-34 years,583,15529,717,270,75,1100,
11/04/2020,02/01/2020,10/31/2020,United States,Female,30-49 years,3175,54463,3464,1416,263,5463,
11/04/2020,02/01/2020,10/31/2020,United States,Female,35-44 years,1407,25506,1550,621,117,2446,
11/04/2020,02/01/2020,10/31/2020,United States,Female,45-54 years,3661,50651,4095,1706,236,6253,
11/04/2020,02/01/2020,10/31/2020,United States,Female,50-64 years,12033,150849,14078,5936,678,20762,
11/04/2020,02/01/2020,10/31/2020,United States,Female,55-64 years,9766,120272,11466,4864,539,16836,
11/04/2020,02/01/2020,10/31/2020,United States,Female,65-74 years,18228,198749,19861,8808,647,29842,
11/04/2020,02/01/2020,10/31/2020,United States,Female,75-84 years,25961,277002,26763,11753,752,41631,
11/04/2020,02/01/2020,10/31/2020,United States,Female,85 years and over,39997,437471,35579,14826,826,61481,
11/04/2020,02/01/2020,10/31/2020,United States,Unknown,All Ages,6,93,7,4,1,10,
11/04/2020,02/01/2020,10/31/2020,United States,Unknown,Under 1 year,0,23,0,0,0,0,
11/04/2020,02/01/2020,10/31/2020,United States,Unknown,0-17 years,0,24,0,0,0,0,
11/04/2020,02/01/2020,10/31/2020,United States,Unknown,1-4 years,0,0,0,0,0,0,
11/04/2020,02/01/2020,10/31/2020,United States,Unknown,5-14 years,0,0,0,0,0,0,
11/04/2020,02/01/2020,10/31/2020,United States,Unknown,15-24 years,0,3,0,0,0,0,
11/04/2020,02/01/2020,10/31/2020,United States,Unknown,18-29 years,0,2,0,0,0,0,
11/04/2020,02/01/2020,10/31/2020,United States,Unknown,25-34 years,0,2,0,0,0,0,
11/04/2020,02/01/2020,10/31/2020,United States,Unknown,30-49 years,0,7,0,0,0,0,
11/04/2020,02/01/2020,10/31/2020,United States,Unknown,35-44 years,0,4,0,0,0,0,
11/04/2020,02/01/2020,10/31/2020,United States,Unknown,45-54 years,2,4,1,1,0,2,
11/04/2020,02/01/2020,10/31/2020,United States,Unknown,50-64 years,2,13,2,1,1,4,
11/04/2020,02/01/2020,10/31/2020,United States,Unknown,55-64 years,0,10,1,0,1,2,
11/04/2020,02/01/2020,10/31/2020,United States,Unknown,65-74 years,1,10,1,1,0,1,
11/04/2020,02/01/2020,10/31/2020,United States,Unknown,75-84 years,1,14,2,1,0,2,
11/04/2020,02/01/2020,10/31/2020,United States,Unknown,85 years and over,2,23,2,1,0,3,
11/04/2020,02/01/2020,10/31/2020,Alabama,All Sexes,All Ages,3847,44338,3446,1255,101,6134,
11/04/2020,02/01/2020,10/31/2020,Alabama,Male,All Ages,1966,23021,1840,654,60,3209,
11/04/2020,02/01/2020,10/31/2020,Alabama,Male,Under 1 year,,141,0,0,,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
11/04/2020,02/01/2020,10/31/2020,Alabama,Male,0-17 years,,281,,0,,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
11/04/2020,02/01/2020,10/31/2020,Alabama,Male,1-4 years,0,29,0,0,0,0,
11/04/2020,02/01/2020,10/31/2020,Alabama,Male,5-14 years,0,49,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
11/04/2020,02/01/2020,10/31/2020,Alabama,Male,15-24 years,,377,,0,,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
11/04/2020,02/01/2020,10/31/2020,Alabama,Male,18-29 years,11,603,,,,20,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
11/04/2020,02/01/2020,10/31/2020,Alabama,Male,25-34 years,18,655,19,,,32,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
11/04/2020,02/01/2020,10/31/2020,Alabama,Male,30-49 years,106,2014,102,37,,174,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
11/04/2020,02/01/2020,10/31/2020,Alabama,Male,35-44 years,48,978,56,20,,86,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
11/04/2020,02/01/2020,10/31/2020,Alabama,Male,45-54 years,132,1716,98,34,,202,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
11/04/2020,02/01/2020,10/31/2020,Alabama,Male,50-64 years,372,4986,337,110,21,620,
11/04/2020,02/01/2020,10/31/2020,Alabama,Male,55-64 years,288,3939,272,88,16,488,
11/04/2020,02/01/2020,10/31/2020,Alabama,Male,65-74 years,547,5546,520,188,17,895,
11/04/2020,02/01/2020,10/31/2020,Alabama,Male,75-84 years,561,5642,530,194,,904,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
11/04/2020,02/01/2020,10/31/2020,Alabama,Male,85 years and over,368,3949,341,123,,592,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
11/04/2020,02/01/2020,10/31/2020,Alabama,Female,All Ages,1881,21317,1606,601,41,2925,
11/04/2020,02/01/2020,10/31/2020,Alabama,Female,Under 1 year,0,108,0,0,0,0,
11/04/2020,02/01/2020,10/31/2020,Alabama,Female,0-17 years,0,170,,0,,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
11/04/2020,02/01/2020,10/31/2020,Alabama,Female,1-4 years,0,22,0,0,,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
11/04/2020,02/01/2020,10/31/2020,Alabama,Female,5-14 years,0,26,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
11/04/2020,02/01/2020,10/31/2020,Alabama,Female,15-24 years,,130,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
11/04/2020,02/01/2020,10/31/2020,Alabama,Female,18-29 years,,217,,,0,10,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
11/04/2020,02/01/2020,10/31/2020,Alabama,Female,25-34 years,11,295,18,,,23,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
11/04/2020,02/01/2020,10/31/2020,Alabama,Female,30-49 years,77,1188,66,21,,127,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
11/04/2020,02/01/2020,10/31/2020,Alabama,Female,35-44 years,32,535,29,,,55,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
11/04/2020,02/01/2020,10/31/2020,Alabama,Female,45-54 years,101,1161,68,25,,149,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
11/04/2020,02/01/2020,10/31/2020,Alabama,Female,50-64 years,304,3357,299,89,13,526,
11/04/2020,02/01/2020,10/31/2020,Alabama,Female,55-64 years,239,2655,254,71,,430,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
11/04/2020,02/01/2020,10/31/2020,Alabama,Female,65-74 years,410,4128,350,144,12,628,
11/04/2020,02/01/2020,10/31/2020,Alabama,Female,75-84 years,495,5563,444,173,,773,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
11/04/2020,02/01/2020,10/31/2020,Alabama,Female,85 years and over,591,6694,437,172,,858,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
11/04/2020,02/01/2020,10/31/2020,Alabama,Unknown,All Ages,0,0,0,0,0,0,
11/04/2020,02/01/2020,10/31/2020,Alabama,Unknown,Under 1 year,0,0,0,0,0,0,
11/04/2020,02/01/2020,10/31/2020,Alabama,Unknown,0-17 years,0,0,0,0,0,0,
11/04/2020,02/01/2020,10/31/2020,Alabama,Unknown,1-4 years,0,0,0,0,0,0,
11/04/2020,02/01/2020,10/31/2020,Alabama,Unknown,5-14 years,0,0,0,0,0,0,
11/04/2020,02/01/2020,10/31/2020,Alabama,Unknown,15-24 years,0,0,0,0,0,0,
11/04/2020,02/01/2020,10/31/2020,Alabama,Unknown,18-29 years,0,0,0,0,0,0,
11/04/2020,02/01/2020,10/31/2020,Alabama,Unknown,25-34 years,0,0,0,0,0,0,
11/04/2020,02/01/2020,10/31/2020,Alabama,Unknown,30-49 years,0,0,0,0,0,0,
11/04/2020,02/01/2020,10/31/2020,Alabama,Unknown,35-44 years,0,0,0,0,0,0,
11/04/2020,02/01/2020,10/31/2020,Alabama,Unknown,45-54 years,0,0,0,0,0,0,
11/04/2020,02/01/2020,10/31/2020,Alabama,Unknown,50-64 years,0,0,0,0,0,0,
11/04/2020,02/01/2020,10/31/2020,Alabama,Unknown,55-64 years,0,0,0,0,0,0,
11/04/2020,02/01/2020,10/31/2020,Alabama,Unknown,65-74 years,0,0,0,0,0,0,
11/04/2020,02/01/2020,10/31/2020,Alabama,Unknown,75-84 years,0,0,0,0,0,0,
11/04/2020,02/01/2020,10/31/2020,Alabama,Unknown,85 years and over,0,0,0,0,0,0,
11/04/2020,02/01/2020,10/31/2020,Alaska,All Sexes,All Ages,66,3234,147,31,,188,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
11/04/2020,02/01/2020,10/31/2020,Alaska,Male,All Ages,38,1873,78,14,,105,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
11/04/2020,02/01/2020,10/31/2020,Alaska,Male,Under 1 year,0,16,0,0,0,0,
11/04/2020,02/01/2020,10/31/2020,Alaska,Male,0-17 years,0,40,0,0,0,0,
11/04/2020,02/01/2020,10/31/2020,Alaska,Male,1-4 years,0,,0,0,0,0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
11/04/2020,02/01/2020,10/31/2020,Alaska,Male,5-14 years,0,14,0,0,0,0,
11/04/2020,02/01/2020,10/31/2020,Alaska,Male,15-24 years,0,64,0,0,0,0,
11/04/2020,02/01/2020,10/31/2020,Alaska,Male,18-29 years,0,96,0,0,0,0,
11/04/2020,02/01/2020,10/31/2020,Alaska,Male,25-34 years,0,80,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
11/04/2020,02/01/2020,10/31/2020,Alaska,Male,30-49 years,,210,,,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
11/04/2020,02/01/2020,10/31/2020,Alaska,Male,35-44 years,0,109,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
11/04/2020,02/01/2020,10/31/2020,Alaska,Male,45-54 years,,158,,,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
11/04/2020,02/01/2020,10/31/2020,Alaska,Male,50-64 years,,432,18,,0,24,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
11/04/2020,02/01/2020,10/31/2020,Alaska,Male,55-64 years,,334,15,,0,20,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
11/04/2020,02/01/2020,10/31/2020,Alaska,Male,65-74 years,12,433,17,,0,22,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
11/04/2020,02/01/2020,10/31/2020,Alaska,Male,75-84 years,12,419,20,,,30,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
11/04/2020,02/01/2020,10/31/2020,Alaska,Male,85 years and over,,243,14,,,20,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
11/04/2020,02/01/2020,10/31/2020,Alaska,Female,All Ages,28,1361,69,17,,83,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
11/04/2020,02/01/2020,10/31/2020,Alaska,Female,Under 1 year,0,12,0,0,0,0,
11/04/2020,02/01/2020,10/31/2020,Alaska,Female,0-17 years,0,26,,0,,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
11/04/2020,02/01/2020,10/31/2020,Alaska,Female,1-4 years,0,,,0,,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
11/04/2020,02/01/2020,10/31/2020,Alaska,Female,5-14 years,0,,0,0,0,0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
11/04/2020,02/01/2020,10/31/2020,Alaska,Female,15-24 years,0,28,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
11/04/2020,02/01/2020,10/31/2020,Alaska,Female,18-29 years,,45,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
11/04/2020,02/01/2020,10/31/2020,Alaska,Female,25-34 years,,55,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
11/04/2020,02/01/2020,10/31/2020,Alaska,Female,30-49 years,,142,,,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
11/04/2020,02/01/2020,10/31/2020,Alaska,Female,35-44 years,,69,,,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
11/04/2020,02/01/2020,10/31/2020,Alaska,Female,45-54 years,,93,,,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
11/04/2020,02/01/2020,10/31/2020,Alaska,Female,50-64 years,,239,16,,0,19,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
11/04/2020,02/01/2020,10/31/2020,Alaska,Female,55-64 years,,188,12,,0,14,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
11/04/2020,02/01/2020,10/31/2020,Alaska,Female,65-74 years,,285,15,,,19,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
11/04/2020,02/01/2020,10/31/2020,Alaska,Female,75-84 years,,284,15,,0,17,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
11/04/2020,02/01/2020,10/31/2020,Alaska,Female,85 years and over,,340,14,,0,15,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
11/04/2020,02/01/2020,10/31/2020,Alaska,Unknown,All Ages,0,0,0,0,0,0,
11/04/2020,02/01/2020,10/31/2020,Alaska,Unknown,Under 1 year,0,0,0,0,0,0,
11/04/2020,02/01/2020,10/31/2020,Alaska,Unknown,0-17 years,0,0,0,0,0,0,
11/04/2020,02/01/2020,10/31/2020,Alaska,Unknown,1-4 years,0,0,0,0,0,0,
11/04/2020,02/01/2020,10/31/2020,Alaska,Unknown,5-14 years,0,0,0,0,0,0,
11/04/2020,02/01/2020,10/31/2020,Alaska,Unknown,15-24 years,0,0,0,0,0,0,
11/04/2020,02/01/2020,10/31/2020,Alaska,Unknown,18-29 years,0,0,0,0,0,0,
11/04/2020,02/01/2020,10/31/2020,Alaska,Unknown,25-34 years,0,0,0,0,0,0,
11/04/2020,02/01/2020,10/31/2020,Alaska,Unknown,30-49 years,0,0,0,0,0,0,
11/04/2020,02/01/2020,10/31/2020,Alaska,Unknown,35-44 years,0,0,0,0,0,0,
11/04/2020,02/01/2020,10/31/2020,Alaska,Unknown,45-54 years,0,0,0,0,0,0,
11/04/2020,02/01/2020,10/31/2020,Alaska,Unknown,50-64 years,0,0,0,0,0,0,
11/04/2020,02/01/2020,10/31/2020,Alaska,Unknown,55-64 years,0,0,0,0,0,0,
11/04/2020,02/01/2020,10/31/2020,Alaska,Unknown,65-74 years,0,0,0,0,0,0,
11/04/2020,02/01/2020,10/31/2020,Alaska,Unknown,75-84 years,0,0,0,0,0,0,
11/04/2020,02/01/2020,10/31/2020,Alaska,Unknown,85 years and over,0,0,0,0,0,0,
11/04/2020,02/01/2020,10/31/2020,Arizona,All Sexes,All Ages,5298,55606,5699,2993,115,8119,
11/04/2020,02/01/2020,10/31/2020,Arizona,Male,All Ages,3064,30479,3255,1757,61,4623,
11/04/2020,02/01/2020,10/31/2020,Arizona,Male,Under 1 year,0,161,,0,,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
11/04/2020,02/01/2020,10/31/2020,Arizona,Male,0-17 years,,365,,,,13,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
11/04/2020,02/01/2020,10/31/2020,Arizona,Male,1-4 years,,45,,0,,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
11/04/2020,02/01/2020,10/31/2020,Arizona,Male,5-14 years,,58,,,,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
11/04/2020,02/01/2020,10/31/2020,Arizona,Male,15-24 years,16,661,14,,,24,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
11/04/2020,02/01/2020,10/31/2020,Arizona,Male,18-29 years,38,1097,34,22,,51,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
11/04/2020,02/01/2020,10/31/2020,Arizona,Male,25-34 years,59,1140,46,32,,74,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
11/04/2020,02/01/2020,10/31/2020,Arizona,Male,30-49 years,253,2863,192,129,,319,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
11/04/2020,02/01/2020,10/31/2020,Arizona,Male,35-44 years,116,1362,89,60,,147,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
11/04/2020,02/01/2020,10/31/2020,Arizona,Male,45-54 years,265,2116,213,146,,336,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
11/04/2020,02/01/2020,10/31/2020,Arizona,Male,50-64 years,692,5655,662,407,17,964,
11/04/2020,02/01/2020,10/31/2020,Arizona,Male,55-64 years,528,4437,528,313,13,756,
11/04/2020,02/01/2020,10/31/2020,Arizona,Male,65-74 years,733,6616,825,454,14,1118,
11/04/2020,02/01/2020,10/31/2020,Arizona,Male,75-84 years,795,7624,926,468,12,1265,
11/04/2020,02/01/2020,10/31/2020,Arizona,Male,85 years and over,548,6259,610,275,10,893,
11/04/2020,02/01/2020,10/31/2020,Arizona,Female,All Ages,2234,25127,2444,1236,54,3496,
11/04/2020,02/01/2020,10/31/2020,Arizona,Female,Under 1 year,0,133,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
11/04/2020,02/01/2020,10/31/2020,Arizona,Female,0-17 years,0,250,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
11/04/2020,02/01/2020,10/31/2020,Arizona,Female,1-4 years,0,37,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
11/04/2020,02/01/2020,10/31/2020,Arizona,Female,5-14 years,0,43,0,0,0,0,
11/04/2020,02/01/2020,10/31/2020,Arizona,Female,15-24 years,,192,,,0,10,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
11/04/2020,02/01/2020,10/31/2020,Arizona,Female,18-29 years,17,353,16,,0,25,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
11/04/2020,02/01/2020,10/31/2020,Arizona,Female,25-34 years,32,477,30,16,,47,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
11/04/2020,02/01/2020,10/31/2020,Arizona,Female,30-49 years,141,1366,124,80,,192,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
11/04/2020,02/01/2020,10/31/2020,Arizona,Female,35-44 years,62,631,44,28,,81,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
11/04/2020,02/01/2020,10/31/2020,Arizona,Female,45-54 years,115,1140,124,70,,175,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
11/04/2020,02/01/2020,10/31/2020,Arizona,Female,50-64 years,363,3385,401,209,13,568,
11/04/2020,02/01/2020,10/31/2020,Arizona,Female,55-64 years,306,2701,335,178,10,473,
11/04/2020,02/01/2020,10/31/2020,Arizona,Female,65-74 years,488,4651,562,298,16,768,
11/04/2020,02/01/2020,10/31/2020,Arizona,Female,75-84 years,587,6465,678,341,10,934,
11/04/2020,02/01/2020,10/31/2020,Arizona,Female,85 years and over,638,8657,659,300,,1005,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
11/04/2020,02/01/2020,10/31/2020,Arizona,Unknown,All Ages,0,0,0,0,0,0,
11/04/2020,02/01/2020,10/31/2020,Arizona,Unknown,Under 1 year,0,0,0,0,0,0,
11/04/2020,02/01/2020,10/31/2020,Arizona,Unknown,0-17 years,0,0,0,0,0,0,
11/04/2020,02/01/2020,10/31/2020,Arizona,Unknown,1-4 years,0,0,0,0,0,0,
11/04/2020,02/01/2020,10/31/2020,Arizona,Unknown,5-14 years,0,0,0,0,0,0,
11/04/2020,02/01/2020,10/31/2020,Arizona,Unknown,15-24 years,0,0,0,0,0,0,
11/04/2020,02/01/2020,10/31/2020,Arizona,Unknown,18-29 years,0,0,0,0,0,0,
11/04/2020,02/01/2020,10/31/2020,Arizona,Unknown,25-34 years,0,0,0,0,0,0,
11/04/2020,02/01/2020,10/31/2020,Arizona,Unknown,30-49 years,0,0,0,0,0,0,
11/04/2020,02/01/2020,10/31/2020,Arizona,Unknown,35-44 years,0,0,0,0,0,0,
11/04/2020,02/01/2020,10/31/2020,Arizona,Unknown,45-54 years,0,0,0,0,0,0,
11/04/2020,02/01/2020,10/31/2020,Arizona,Unknown,50-64 years,0,0,0,0,0,0,
11/04/2020,02/01/2020,10/31/2020,Arizona,Unknown,55-64 years,0,0,0,0,0,0,
11/04/2020,02/01/2020,10/31/2020,Arizona,Unknown,65-74 years,0,0,0,0,0,0,
11/04/2020,02/01/2020,10/31/2020,Arizona,Unknown,75-84 years,0,0,0,0,0,0,
11/04/2020,02/01/2020,10/31/2020,Arizona,Unknown,85 years and over,0,0,0,0,0,0,
11/04/2020,02/01/2020,10/31/2020,Arkansas,All Sexes,All Ages,1771,26565,2324,822,79,3350,
11/04/2020,02/01/2020,10/31/2020,Arkansas,Male,All Ages,927,13886,1248,465,42,1751,
11/04/2020,02/01/2020,10/31/2020,Arkansas,Male,Under 1 year,0,108,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
11/04/2020,02/01/2020,10/31/2020,Arkansas,Male,0-17 years,0,207,,0,,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
11/04/2020,02/01/2020,10/31/2020,Arkansas,Male,1-4 years,0,23,0,0,,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
11/04/2020,02/01/2020,10/31/2020,Arkansas,Male,5-14 years,0,29,0,0,0,0,
11/04/2020,02/01/2020,10/31/2020,Arkansas,Male,15-24 years,,224,,0,,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
11/04/2020,02/01/2020,10/31/2020,Arkansas,Male,18-29 years,,336,,0,,12,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
11/04/2020,02/01/2020,10/31/2020,Arkansas,Male,25-34 years,,364,12,,,21,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
11/04/2020,02/01/2020,10/31/2020,Arkansas,Male,30-49 years,45,1174,58,17,,91,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
