Data as of,Start week,End Week,State,Sex,Age group,COVID-19 Deaths,Total Deaths,Pneumonia Deaths,Pneumonia and COVID-19 Deaths,Influenza Deaths,"Pneumonia, Influenza, or COVID-19 Deaths",Footnote
08/05/2020,02/01/2020,08/01/2020,Alabama,Female,85 years and over,239,4318,240,67,,414,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
08/05/2020,02/01/2020,08/01/2020,Alabama,Female,All ages,766,13660,907,225,40,1486,
08/05/2020,02/01/2020,08/01/2020,Alabama,Unknown,All ages,0,0,0,0,0,0,
08/05/2020,02/01/2020,08/01/2020,Alabama Total,All,All Ages,1568,28298,1958,472,98,3147,
08/05/2020,02/01/2020,08/01/2020,Alaska,Male,Under 1 year,0,,0,0,0,0,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
08/05/2020,02/01/2020,08/01/2020,Alaska,Male,1-4 years,0,,0,0,0,0,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
08/05/2020,02/01/2020,08/01/2020,Alaska,Male,5-14 years,0,,0,0,0,0,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
08/05/2020,02/01/2020,08/01/2020,Alaska,Male,15-24 years,0,39,0,0,0,0,
08/05/2020,02/01/2020,08/01/2020,Alaska,Male,25-34 years,0,53,,0,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
08/05/2020,02/01/2020,08/01/2020,Alaska,Male,35-44 years,0,50,,0,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
08/05/2020,02/01/2020,08/01/2020,Alaska,Male,45-54 years,0,79,,0,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
08/05/2020,02/01/2020,08/01/2020,Alaska,Male,55-64 years,0,220,11,0,0,11,
08/05/2020,02/01/2020,08/01/2020,Alaska,Male,65-74 years,,265,,,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
08/05/2020,02/01/2020,08/01/2020,Alaska,Male,75-84 years,,265,13,,,17,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
08/05/2020,02/01/2020,08/01/2020,Alaska,Male,85 years and over,,154,10,0,,13,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
08/05/2020,02/01/2020,08/01/2020,Alaska,Male,All ages,,1145,43,,,51,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
08/05/2020,02/01/2020,08/01/2020,Alaska,Female,Under 1 year,0,,0,0,0,0,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
08/05/2020,02/01/2020,08/01/2020,Alaska,Female,1-4 years,0,,,0,,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
08/05/2020,02/01/2020,08/01/2020,Alaska,Female,5-14 years,0,,0,0,0,0,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
08/05/2020,02/01/2020,08/01/2020,Alaska,Female,15-24 years,0,19,,0,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
08/05/2020,02/01/2020,08/01/2020,Alaska,Female,25-34 years,,33,,0,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
08/05/2020,02/01/2020,08/01/2020,Alaska,Female,35-44 years,0,42,0,0,0,0,
08/05/2020,02/01/2020,08/01/2020,Alaska,Female,45-54 years,,55,,0,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
08/05/2020,02/01/2020,08/01/2020,Alaska,Female,55-64 years,,128,10,,0,10,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
08/05/2020,02/01/2020,08/01/2020,Alaska,Female,65-74 years,,193,12,,,14,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
08/05/2020,02/01/2020,08/01/2020,Alaska,Female,75-84 years,,170,,,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
08/05/2020,02/01/2020,08/01/2020,Alaska,Female,85 years and over,0,206,,0,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
08/05/2020,02/01/2020,08/01/2020,Alaska,Female,All ages,,860,41,,,46,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
08/05/2020,02/01/2020,08/01/2020,Alaska,Unknown,All ages,0,0,0,0,0,0,
08/05/2020,02/01/2020,08/01/2020,Alaska Total,All,All Ages,15,2005,84,,,97,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
08/05/2020,02/01/2020,08/01/2020,Arizona,Male,Under 1 year,0,113,,0,,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
08/05/2020,02/01/2020,08/01/2020,Arizona,Male,1-4 years,,35,,0,,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
08/05/2020,02/01/2020,08/01/2020,Arizona,Male,5-14 years,,37,,,,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
08/05/2020,02/01/2020,08/01/2020,Arizona,Male,15-24 years,,414,,,,14,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
08/05/2020,02/01/2020,08/01/2020,Arizona,Male,25-34 years,40,690,33,22,,52,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
08/05/2020,02/01/2020,08/01/2020,Arizona,Male,35-44 years,64,845,52,35,,83,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
08/05/2020,02/01/2020,08/01/2020,Arizona,Male,45-54 years,153,1382,134,88,,203,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
08/05/2020,02/01/2020,08/01/2020,Arizona,Male,55-64 years,319,2898,330,183,13,479,
08/05/2020,02/01/2020,08/01/2020,Arizona,Male,65-74 years,426,4399,533,259,14,714,
08/05/2020,02/01/2020,08/01/2020,Arizona,Male,75-84 years,510,5156,639,310,12,851,
08/05/2020,02/01/2020,08/01/2020,Arizona,Male,85 years and over,388,4344,443,199,10,642,
08/05/2020,02/01/2020,08/01/2020,Arizona,Male,All ages,1913,20313,2177,1103,61,3048,
08/05/2020,02/01/2020,08/01/2020,Arizona,Female,Under 1 year,0,86,,0,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
08/05/2020,02/01/2020,08/01/2020,Arizona,Female,1-4 years,0,26,,0,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
08/05/2020,02/01/2020,08/01/2020,Arizona,Female,5-14 years,0,32,0,0,0,0,
08/05/2020,02/01/2020,08/01/2020,Arizona,Female,15-24 years,,132,,,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
08/05/2020,02/01/2020,08/01/2020,Arizona,Female,25-34 years,20,327,24,10,,35,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
08/05/2020,02/01/2020,08/01/2020,Arizona,Female,35-44 years,32,385,28,17,,46,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
08/05/2020,02/01/2020,08/01/2020,Arizona,Female,45-54 years,65,711,77,38,,109,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
08/05/2020,02/01/2020,08/01/2020,Arizona,Female,55-64 years,188,1774,214,110,10,302,
08/05/2020,02/01/2020,08/01/2020,Arizona,Female,65-74 years,296,3106,372,182,16,502,
08/05/2020,02/01/2020,08/01/2020,Arizona,Female,75-84 years,379,4395,485,223,10,651,
08/05/2020,02/01/2020,08/01/2020,Arizona,Female,85 years and over,443,5990,491,211,,731,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
08/05/2020,02/01/2020,08/01/2020,Arizona,Female,All ages,1427,16964,1701,795,53,2386,
08/05/2020,02/01/2020,08/01/2020,Arizona,Unknown,All ages,0,0,0,0,0,0,
08/05/2020,02/01/2020,08/01/2020,Arizona Total,All,All Ages,3340,37277,3878,1898,114,5434,
08/05/2020,02/01/2020,08/01/2020,Arkansas,Male,Under 1 year,0,70,,0,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
08/05/2020,02/01/2020,08/01/2020,Arkansas,Male,1-4 years,0,18,0,0,,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
08/05/2020,02/01/2020,08/01/2020,Arkansas,Male,5-14 years,0,20,0,0,0,0,
08/05/2020,02/01/2020,08/01/2020,Arkansas,Male,15-24 years,,142,,0,,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
08/05/2020,02/01/2020,08/01/2020,Arkansas,Male,25-34 years,,252,,0,,15,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
08/05/2020,02/01/2020,08/01/2020,Arkansas,Male,35-44 years,,340,21,,,26,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
08/05/2020,02/01/2020,08/01/2020,Arkansas,Male,45-54 years,24,607,34,13,,48,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
08/05/2020,02/01/2020,08/01/2020,Arkansas,Male,55-64 years,50,1518,115,25,12,152,
08/05/2020,02/01/2020,08/01/2020,Arkansas,Male,65-74 years,53,2145,143,31,11,176,
08/05/2020,02/01/2020,08/01/2020,Arkansas,Male,75-84 years,75,2197,185,34,,233,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
08/05/2020,02/01/2020,08/01/2020,Arkansas,Male,85 years and over,45,1550,137,17,,167,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
08/05/2020,02/01/2020,08/01/2020,Arkansas,Male,All ages,257,8859,648,122,41,824,
08/05/2020,02/01/2020,08/01/2020,Arkansas,Female,Under 1 year,,44,,0,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
08/05/2020,02/01/2020,08/01/2020,Arkansas,Female,1-4 years,0,11,0,0,,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
08/05/2020,02/01/2020,08/01/2020,Arkansas,Female,5-14 years,0,12,0,0,0,0,
08/05/2020,02/01/2020,08/01/2020,Arkansas,Female,15-24 years,,51,,,,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
08/05/2020,02/01/2020,08/01/2020,Arkansas,Female,25-34 years,,128,10,,0,12,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
08/05/2020,02/01/2020,08/01/2020,Arkansas,Female,35-44 years,,228,10,,,18,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
08/05/2020,02/01/2020,08/01/2020,Arkansas,Female,45-54 years,10,447,33,,,41,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
08/05/2020,02/01/2020,08/01/2020,Arkansas,Female,55-64 years,25,940,78,15,,94,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
08/05/2020,02/01/2020,08/01/2020,Arkansas,Female,65-74 years,29,1553,113,15,10,137,
08/05/2020,02/01/2020,08/01/2020,Arkansas,Female,75-84 years,49,1989,132,16,,170,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
08/05/2020,02/01/2020,08/01/2020,Arkansas,Female,85 years and over,83,2581,156,16,,231,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
08/05/2020,02/01/2020,08/01/2020,Arkansas,Female,All ages,212,7984,535,73,35,709,
08/05/2020,02/01/2020,08/01/2020,Arkansas,Unknown,All ages,0,0,0,0,0,0,
08/05/2020,02/01/2020,08/01/2020,Arkansas Total,All,All Ages,469,16843,1183,195,76,1533,
08/05/2020,02/01/2020,08/01/2020,California,Male,Under 1 year,0,481,,0,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
08/05/2020,02/01/2020,08/01/2020,California,Male,1-4 years,0,91,,0,,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
08/05/2020,02/01/2020,08/01/2020,California,Male,5-14 years,0,136,,0,,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
08/05/2020,02/01/2020,08/01/2020,California,Male,15-24 years,,1296,28,,,33,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
08/05/2020,02/01/2020,08/01/2020,California,Male,25-34 years,60,2441,83,32,,120,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
08/05/2020,02/01/2020,08/01/2020,California,Male,35-44 years,181,3128,216,100,10,307,
08/05/2020,02/01/2020,08/01/2020,California,Male,45-54 years,421,5373,485,229,33,710,
08/05/2020,02/01/2020,08/01/2020,California,Male,55-64 years,856,11823,1154,490,71,1591,
08/05/2020,02/01/2020,08/01/2020,California,Male,65-74 years,1247,16374,1848,710,64,2447,
08/05/2020,02/01/2020,08/01/2020,California,Male,75-84 years,1188,18032,2117,710,57,2652,
08/05/2020,02/01/2020,08/01/2020,California,Male,85 years and over,1073,19573,2073,573,52,2625,
08/05/2020,02/01/2020,08/01/2020,California,Male,All ages,5034,78748,8015,2848,305,10504,
08/05/2020,02/01/2020,08/01/2020,California,Female,Under 1 year,0,360,,0,,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
08/05/2020,02/01/2020,08/01/2020,California,Female,1-4 years,0,61,,0,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
08/05/2020,02/01/2020,08/01/2020,California,Female,5-14 years,0,108,,0,,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
08/05/2020,02/01/2020,08/01/2020,California,Female,15-24 years,,412,16,,,24,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
08/05/2020,02/01/2020,08/01/2020,California,Female,25-34 years,26,884,50,12,10,74,
08/05/2020,02/01/2020,08/01/2020,California,Female,35-44 years,72,1460,108,39,10,151,
08/05/2020,02/01/2020,08/01/2020,California,Female,45-54 years,166,3026,261,94,22,355,
08/05/2020,02/01/2020,08/01/2020,California,Female,55-64 years,341,6859,626,200,46,813,
08/05/2020,02/01/2020,08/01/2020,California,Female,65-74 years,613,11175,1103,355,48,1409,
08/05/2020,02/01/2020,08/01/2020,California,Female,75-84 years,936,16251,1622,513,69,2114,
08/05/2020,02/01/2020,08/01/2020,California,Female,85 years and over,1524,28791,2537,765,63,3359,
08/05/2020,02/01/2020,08/01/2020,California,Female,All ages,3686,69387,6333,1981,273,8311,
08/05/2020,02/01/2020,08/01/2020,California,Unknown,All ages,0,,0,0,0,0,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
08/05/2020,02/01/2020,08/01/2020,California Total,All,All Ages,8720,148136,14348,4829,578,18815,
08/05/2020,02/01/2020,08/01/2020,Colorado,Male,Under 1 year,0,88,0,0,,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
08/05/2020,02/01/2020,08/01/2020,Colorado,Male,1-4 years,0,14,,0,,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
08/05/2020,02/01/2020,08/01/2020,Colorado,Male,5-14 years,0,34,0,0,0,0,
08/05/2020,02/01/2020,08/01/2020,Colorado,Male,15-24 years,,265,,,,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
08/05/2020,02/01/2020,08/01/2020,Colorado,Male,25-34 years,,500,11,,0,13,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
08/05/2020,02/01/2020,08/01/2020,Colorado,Male,35-44 years,17,594,25,,,38,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
08/05/2020,02/01/2020,08/01/2020,Colorado,Male,45-54 years,59,873,60,32,,93,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
08/05/2020,02/01/2020,08/01/2020,Colorado,Male,55-64 years,122,1789,155,61,10,226,
08/05/2020,02/01/2020,08/01/2020,Colorado,Male,65-74 years,213,2567,280,125,10,378,
08/05/2020,02/01/2020,08/01/2020,Colorado,Male,75-84 years,268,2755,314,156,,430,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
08/05/2020,02/01/2020,08/01/2020,Colorado,Male,85 years and over,275,2669,273,133,10,423,
08/05/2020,02/01/2020,08/01/2020,Colorado,Male,All ages,964,12148,1122,520,47,1611,
08/05/2020,02/01/2020,08/01/2020,Colorado,Female,Under 1 year,0,85,,0,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
08/05/2020,02/01/2020,08/01/2020,Colorado,Female,1-4 years,0,,0,0,0,0,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
08/05/2020,02/01/2020,08/01/2020,Colorado,Female,5-14 years,0,18,,0,,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
08/05/2020,02/01/2020,08/01/2020,Colorado,Female,15-24 years,,90,,0,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
08/05/2020,02/01/2020,08/01/2020,Colorado,Female,25-34 years,,185,,0,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
08/05/2020,02/01/2020,08/01/2020,Colorado,Female,35-44 years,,252,12,,,19,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
08/05/2020,02/01/2020,08/01/2020,Colorado,Female,45-54 years,20,492,34,10,,49,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
08/05/2020,02/01/2020,08/01/2020,Colorado,Female,55-64 years,43,1046,85,27,11,112,
08/05/2020,02/01/2020,08/01/2020,Colorado,Female,65-74 years,119,1744,141,57,,210,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
08/05/2020,02/01/2020,08/01/2020,Colorado,Female,75-84 years,206,2433,240,99,,352,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
08/05/2020,02/01/2020,08/01/2020,Colorado,Female,85 years and over,355,4123,349,171,13,546,
08/05/2020,02/01/2020,08/01/2020,Colorado,Female,All ages,753,10474,871,366,48,1303,
08/05/2020,02/01/2020,08/01/2020,Colorado,Unknown,All ages,0,,0,0,0,0,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
08/05/2020,02/01/2020,08/01/2020,Colorado Total,All,All Ages,1717,22623,1993,886,95,2914,
08/05/2020,02/01/2020,08/01/2020,Connecticut,Male,Under 1 year,0,30,0,0,0,0,
08/05/2020,02/01/2020,08/01/2020,Connecticut,Male,1-4 years,0,,0,0,,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
08/05/2020,02/01/2020,08/01/2020,Connecticut,Male,5-14 years,0,,0,0,0,0,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
08/05/2020,02/01/2020,08/01/2020,Connecticut,Male,15-24 years,,78,0,0,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
08/05/2020,02/01/2020,08/01/2020,Connecticut,Male,25-34 years,,219,,,,14,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
08/05/2020,02/01/2020,08/01/2020,Connecticut,Male,35-44 years,18,251,,,0,24,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
08/05/2020,02/01/2020,08/01/2020,Connecticut,Male,45-54 years,70,497,27,14,,86,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
08/05/2020,02/01/2020,08/01/2020,Connecticut,Male,55-64 years,217,1150,91,50,,261,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
08/05/2020,02/01/2020,08/01/2020,Connecticut,Male,65-74 years,435,1686,185,114,10,513,
08/05/2020,02/01/2020,08/01/2020,Connecticut,Male,75-84 years,543,2082,238,131,,658,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
