Data as of,Start week,End Week,State,Sex,Age group,COVID-19 Deaths,Total Deaths,Pneumonia Deaths,Pneumonia and COVID-19 Deaths,Influenza Deaths,"Pneumonia, Influenza, or COVID-19 Deaths",Footnote
05/20/2020,02/01/2020,05/16/2020,Alabama,Female,25-34 years,,97,,,,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
05/20/2020,02/01/2020,05/16/2020,Alabama,Female,35-44 years,,175,,0,,11,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
05/20/2020,02/01/2020,05/16/2020,Alabama,Female,45-54 years,,389,23,,,33,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
05/20/2020,02/01/2020,05/16/2020,Alabama,Female,55-64 years,22,929,82,,,109,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
05/20/2020,02/01/2020,05/16/2020,Alabama,Female,65-74 years,39,1456,85,13,11,122,
05/20/2020,02/01/2020,05/16/2020,Alabama,Female,75-84 years,50,1950,125,16,,164,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
05/20/2020,02/01/2020,05/16/2020,Alabama,Female,85 years and over,39,2400,120,11,,150,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
05/20/2020,02/01/2020,05/16/2020,Alabama,Female Total,"Female, all ages",162,7497,446,46,35,597,
05/20/2020,02/01/2020,05/16/2020,Alabama,Unknown,All ages,0,0,0,0,0,0,
05/20/2020,02/01/2020,05/16/2020,Alabama Total,All sexes,All Ages,379,15531,996,108,88,1354,
05/20/2020,02/01/2020,05/16/2020,Alaska,Male,Under 1 year,0,,0,0,0,0,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
05/20/2020,02/01/2020,05/16/2020,Alaska,Male,1-4 years,0,0,0,0,0,0,
05/20/2020,02/01/2020,05/16/2020,Alaska,Male,5-14 years,0,,0,0,0,0,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
05/20/2020,02/01/2020,05/16/2020,Alaska,Male,15-24 years,0,22,0,0,0,0,
05/20/2020,02/01/2020,05/16/2020,Alaska,Male,25-34 years,0,24,0,0,0,0,
05/20/2020,02/01/2020,05/16/2020,Alaska,Male,35-44 years,0,29,,0,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
05/20/2020,02/01/2020,05/16/2020,Alaska,Male,45-54 years,0,51,0,0,0,0,
05/20/2020,02/01/2020,05/16/2020,Alaska,Male,55-64 years,0,115,,0,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
05/20/2020,02/01/2020,05/16/2020,Alaska,Male,65-74 years,,143,,,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
05/20/2020,02/01/2020,05/16/2020,Alaska,Male,75-84 years,0,160,,0,,10,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
05/20/2020,02/01/2020,05/16/2020,Alaska,Male,85 years and over,,99,10,0,,13,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
05/20/2020,02/01/2020,05/16/2020,Alaska,Male Total,"Male, all ages",,654,34,,,39,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
05/20/2020,02/01/2020,05/16/2020,Alaska,Female,Under 1 year,0,,0,0,0,0,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
05/20/2020,02/01/2020,05/16/2020,Alaska,Female,1-4 years,0,,,0,,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
05/20/2020,02/01/2020,05/16/2020,Alaska,Female,5-14 years,0,,0,0,0,0,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
05/20/2020,02/01/2020,05/16/2020,Alaska,Female,15-24 years,0,,0,0,0,0,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
05/20/2020,02/01/2020,05/16/2020,Alaska,Female,25-34 years,,17,,0,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
05/20/2020,02/01/2020,05/16/2020,Alaska,Female,35-44 years,0,28,0,0,0,0,
05/20/2020,02/01/2020,05/16/2020,Alaska,Female,45-54 years,,28,,0,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
05/20/2020,02/01/2020,05/16/2020,Alaska,Female,55-64 years,,72,,,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
05/20/2020,02/01/2020,05/16/2020,Alaska,Female,65-74 years,,105,,,,10,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
05/20/2020,02/01/2020,05/16/2020,Alaska,Female,75-84 years,0,98,,0,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
05/20/2020,02/01/2020,05/16/2020,Alaska,Female,85 years and over,0,110,,0,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
05/20/2020,02/01/2020,05/16/2020,Alaska,Female Total,"Female, all ages",,471,20,,,25,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
05/20/2020,02/01/2020,05/16/2020,Alaska,Unknown,All ages,0,0,0,0,0,0,
05/20/2020,02/01/2020,05/16/2020,Alaska Total,All sexes,All Ages,,1125,54,,,64,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
05/20/2020,02/01/2020,05/16/2020,Arizona,Male,Under 1 year,0,56,,0,,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
05/20/2020,02/01/2020,05/16/2020,Arizona,Male,1-4 years,0,17,,0,,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
05/20/2020,02/01/2020,05/16/2020,Arizona,Male,5-14 years,0,21,0,0,,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
05/20/2020,02/01/2020,05/16/2020,Arizona,Male,15-24 years,,219,0,0,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
05/20/2020,02/01/2020,05/16/2020,Arizona,Male,25-34 years,,338,,,,10,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
05/20/2020,02/01/2020,05/16/2020,Arizona,Male,35-44 years,,384,16,,,20,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
05/20/2020,02/01/2020,05/16/2020,Arizona,Male,45-54 years,13,661,34,,,42,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
05/20/2020,02/01/2020,05/16/2020,Arizona,Male,55-64 years,31,1480,104,19,13,129,
05/20/2020,02/01/2020,05/16/2020,Arizona,Male,65-74 years,45,2325,182,18,14,223,
05/20/2020,02/01/2020,05/16/2020,Arizona,Male,75-84 years,90,2817,248,46,12,304,
05/20/2020,02/01/2020,05/16/2020,Arizona,Male,85 years and over,91,2444,200,41,10,260,
05/20/2020,02/01/2020,05/16/2020,Arizona,Male Total,"Male, all ages",284,10762,794,143,60,995,
05/20/2020,02/01/2020,05/16/2020,Arizona,Female,Under 1 year,0,58,,0,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
05/20/2020,02/01/2020,05/16/2020,Arizona,Female,1-4 years,0,18,,0,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
05/20/2020,02/01/2020,05/16/2020,Arizona,Female,5-14 years,0,17,0,0,0,0,
05/20/2020,02/01/2020,05/16/2020,Arizona,Female,15-24 years,0,61,,0,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
05/20/2020,02/01/2020,05/16/2020,Arizona,Female,25-34 years,,155,11,0,,13,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
05/20/2020,02/01/2020,05/16/2020,Arizona,Female,35-44 years,,198,11,,,14,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
05/20/2020,02/01/2020,05/16/2020,Arizona,Female,45-54 years,13,347,27,,,39,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
05/20/2020,02/01/2020,05/16/2020,Arizona,Female,55-64 years,23,941,86,12,,106,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
05/20/2020,02/01/2020,05/16/2020,Arizona,Female,65-74 years,45,1676,133,23,15,170,
05/20/2020,02/01/2020,05/16/2020,Arizona,Female,75-84 years,56,2447,190,27,10,229,
05/20/2020,02/01/2020,05/16/2020,Arizona,Female,85 years and over,89,3317,226,40,,282,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
05/20/2020,02/01/2020,05/16/2020,Arizona,Female Total,"Female, all ages",230,9235,689,110,49,858,
05/20/2020,02/01/2020,05/16/2020,Arizona,Unknown,All ages,0,0,0,0,0,0,
05/20/2020,02/01/2020,05/16/2020,Arizona Total,All sexes,All Ages,514,19997,1483,253,109,1853,
05/20/2020,02/01/2020,05/16/2020,Arkansas,Male,Under 1 year,0,39,,0,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
05/20/2020,02/01/2020,05/16/2020,Arkansas,Male,1-4 years,0,,0,0,,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
05/20/2020,02/01/2020,05/16/2020,Arkansas,Male,5-14 years,0,,0,0,0,0,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
05/20/2020,02/01/2020,05/16/2020,Arkansas,Male,15-24 years,,75,,0,,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
05/20/2020,02/01/2020,05/16/2020,Arkansas,Male,25-34 years,,135,,0,,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
05/20/2020,02/01/2020,05/16/2020,Arkansas,Male,35-44 years,0,186,13,0,,16,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
05/20/2020,02/01/2020,05/16/2020,Arkansas,Male,45-54 years,,342,17,,,22,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
05/20/2020,02/01/2020,05/16/2020,Arkansas,Male,55-64 years,,844,56,,11,70,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
05/20/2020,02/01/2020,05/16/2020,Arkansas,Male,65-74 years,,1204,78,,10,91,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
05/20/2020,02/01/2020,05/16/2020,Arkansas,Male,75-84 years,17,1284,103,,,121,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
05/20/2020,02/01/2020,05/16/2020,Arkansas,Male,85 years and over,,933,91,,,96,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
05/20/2020,02/01/2020,05/16/2020,Arkansas,Male Total,"Male, all ages",39,5058,365,14,39,429,
05/20/2020,02/01/2020,05/16/2020,Arkansas,Female,Under 1 year,0,22,0,0,0,0,
05/20/2020,02/01/2020,05/16/2020,Arkansas,Female,1-4 years,0,10,0,0,,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
05/20/2020,02/01/2020,05/16/2020,Arkansas,Female,5-14 years,0,,0,0,0,0,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
05/20/2020,02/01/2020,05/16/2020,Arkansas,Female,15-24 years,0,29,,0,,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
05/20/2020,02/01/2020,05/16/2020,Arkansas,Female,25-34 years,0,73,,0,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
05/20/2020,02/01/2020,05/16/2020,Arkansas,Female,35-44 years,,119,,0,,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
05/20/2020,02/01/2020,05/16/2020,Arkansas,Female,45-54 years,0,245,19,0,,22,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
05/20/2020,02/01/2020,05/16/2020,Arkansas,Female,55-64 years,,538,44,,,52,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
05/20/2020,02/01/2020,05/16/2020,Arkansas,Female,65-74 years,,880,56,,10,70,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
05/20/2020,02/01/2020,05/16/2020,Arkansas,Female,75-84 years,,1207,77,0,,84,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
05/20/2020,02/01/2020,05/16/2020,Arkansas,Female,85 years and over,17,1549,94,,,115,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
05/20/2020,02/01/2020,05/16/2020,Arkansas,Female Total,"Female, all ages",31,4677,300,,35,358,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
05/20/2020,02/01/2020,05/16/2020,Arkansas,Unknown,All ages,0,0,0,0,0,0,
05/20/2020,02/01/2020,05/16/2020,Arkansas Total,All sexes,All Ages,70,9735,665,22,74,787,
05/20/2020,02/01/2020,05/16/2020,California,Male,Under 1 year,0,263,,0,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
05/20/2020,02/01/2020,05/16/2020,California,Male,1-4 years,0,52,,0,,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
05/20/2020,02/01/2020,05/16/2020,California,Male,5-14 years,0,75,,0,,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
05/20/2020,02/01/2020,05/16/2020,California,Male,15-24 years,,690,17,0,,19,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
05/20/2020,02/01/2020,05/16/2020,California,Male,25-34 years,16,1291,37,,,53,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
05/20/2020,02/01/2020,05/16/2020,California,Male,35-44 years,45,1608,97,24,10,128,
05/20/2020,02/01/2020,05/16/2020,California,Male,45-54 years,95,2892,191,42,33,277,
05/20/2020,02/01/2020,05/16/2020,California,Male,55-64 years,186,6509,510,103,68,661,
05/20/2020,02/01/2020,05/16/2020,California,Male,65-74 years,305,9241,901,175,60,1090,
05/20/2020,02/01/2020,05/16/2020,California,Male,75-84 years,357,10458,1144,220,56,1337,
05/20/2020,02/01/2020,05/16/2020,California,Male,85 years and over,310,11598,1189,169,51,1381,
05/20/2020,02/01/2020,05/16/2020,California,Male Total,"Male, all ages",1315,44677,4096,741,294,4963,
05/20/2020,02/01/2020,05/16/2020,California,Female,Under 1 year,0,208,,0,,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
05/20/2020,02/01/2020,05/16/2020,California,Female,1-4 years,0,32,,0,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
05/20/2020,02/01/2020,05/16/2020,California,Female,5-14 years,0,54,,0,,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
05/20/2020,02/01/2020,05/16/2020,California,Female,15-24 years,,216,12,,,16,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
05/20/2020,02/01/2020,05/16/2020,California,Female,25-34 years,,477,17,0,,27,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
05/20/2020,02/01/2020,05/16/2020,California,Female,35-44 years,17,771,46,,,65,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
05/20/2020,02/01/2020,05/16/2020,California,Female,45-54 years,37,1655,124,24,20,157,
05/20/2020,02/01/2020,05/16/2020,California,Female,55-64 years,81,3884,314,43,46,398,
05/20/2020,02/01/2020,05/16/2020,California,Female,65-74 years,155,6326,566,90,47,678,
05/20/2020,02/01/2020,05/16/2020,California,Female,75-84 years,233,9464,871,149,69,1024,
05/20/2020,02/01/2020,05/16/2020,California,Female,85 years and over,458,16897,1505,269,62,1756,
05/20/2020,02/01/2020,05/16/2020,California,Female Total,"Female, all ages",985,39984,3462,583,266,4130,
05/20/2020,02/01/2020,05/16/2020,California,Unknown,All ages,0,,0,0,0,0,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
05/20/2020,02/01/2020,05/16/2020,California Total,All sexes,All Ages,2300,84662,7558,1324,560,9093,
05/20/2020,02/01/2020,05/16/2020,Colorado,Male,Under 1 year,0,51,0,0,0,0,
05/20/2020,02/01/2020,05/16/2020,Colorado,Male,1-4 years,0,,0,0,,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
05/20/2020,02/01/2020,05/16/2020,Colorado,Male,5-14 years,0,19,0,0,0,0,
05/20/2020,02/01/2020,05/16/2020,Colorado,Male,15-24 years,,141,,,,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
05/20/2020,02/01/2020,05/16/2020,Colorado,Male,25-34 years,,246,,,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
05/20/2020,02/01/2020,05/16/2020,Colorado,Male,35-44 years,,330,16,,,23,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
05/20/2020,02/01/2020,05/16/2020,Colorado,Male,45-54 years,29,477,30,14,,51,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
05/20/2020,02/01/2020,05/16/2020,Colorado,Male,55-64 years,53,1038,86,25,10,124,
05/20/2020,02/01/2020,05/16/2020,Colorado,Male,65-74 years,121,1523,184,69,10,246,
05/20/2020,02/01/2020,05/16/2020,Colorado,Male,75-84 years,162,1676,216,106,,276,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
05/20/2020,02/01/2020,05/16/2020,Colorado,Male,85 years and over,186,1663,190,100,10,284,
05/20/2020,02/01/2020,05/16/2020,Colorado,Male Total,"Male, all ages",564,7170,730,321,46,1017,
05/20/2020,02/01/2020,05/16/2020,Colorado,Female,Under 1 year,0,50,,0,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
05/20/2020,02/01/2020,05/16/2020,Colorado,Female,1-4 years,0,,0,0,0,0,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
05/20/2020,02/01/2020,05/16/2020,Colorado,Female,5-14 years,0,,0,0,,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
05/20/2020,02/01/2020,05/16/2020,Colorado,Female,15-24 years,,52,,0,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
05/20/2020,02/01/2020,05/16/2020,Colorado,Female,25-34 years,0,108,,0,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
05/20/2020,02/01/2020,05/16/2020,Colorado,Female,35-44 years,,147,,,,12,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
05/20/2020,02/01/2020,05/16/2020,Colorado,Female,45-54 years,,284,21,,,30,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
05/20/2020,02/01/2020,05/16/2020,Colorado,Female,55-64 years,23,652,57,18,11,73,
05/20/2020,02/01/2020,05/16/2020,Colorado,Female,65-74 years,74,1047,93,36,,138,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
05/20/2020,02/01/2020,05/16/2020,Colorado,Female,75-84 years,115,1456,156,55,,221,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
05/20/2020,02/01/2020,05/16/2020,Colorado,Female,85 years and over,211,2569,249,113,13,360,
05/20/2020,02/01/2020,05/16/2020,Colorado,Female Total,"Female, all ages",437,6379,589,228,47,842,
05/20/2020,02/01/2020,05/16/2020,Colorado,Unknown,All ages,0,0,0,0,0,0,
05/20/2020,02/01/2020,05/16/2020,Colorado Total,All sexes,All Ages,1001,13549,1319,549,93,1859,
05/20/2020,02/01/2020,05/16/2020,Connecticut,Male,Under 1 year,0,,0,0,0,0,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
05/20/2020,02/01/2020,05/16/2020,Connecticut,Male,1-4 years,0,,0,0,,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
05/20/2020,02/01/2020,05/16/2020,Connecticut,Male,5-14 years,0,,0,0,0,0,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
05/20/2020,02/01/2020,05/16/2020,Connecticut,Male,15-24 years,0,11,0,0,0,0,
05/20/2020,02/01/2020,05/16/2020,Connecticut,Male,25-34 years,,41,,0,,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
05/20/2020,02/01/2020,05/16/2020,Connecticut,Male,35-44 years,,55,,0,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
05/20/2020,02/01/2020,05/16/2020,Connecticut,Male,45-54 years,13,96,,,,19,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
