Data as of,Start week,End Week,State,Sex,Age group,COVID-19 Deaths,Total Deaths,Pneumonia Deaths,Pneumonia and COVID-19 Deaths,Influenza Deaths,"Pneumonia, Influenza, or COVID-19 Deaths",Footnote
07/08/2020,02/01/2020,07/04/2020,Alaska,Male,85 years and over,,133,10,0,,13,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
07/08/2020,02/01/2020,07/04/2020,Alaska,Male,All ages,,961,41,,,47,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
07/08/2020,02/01/2020,07/04/2020,Alaska,Female,Under 1 year,0,,0,0,0,0,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
07/08/2020,02/01/2020,07/04/2020,Alaska,Female,1-4 years,0,,,0,,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
07/08/2020,02/01/2020,07/04/2020,Alaska,Female,5-14 years,0,,0,0,0,0,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
07/08/2020,02/01/2020,07/04/2020,Alaska,Female,15-24 years,0,12,,0,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
07/08/2020,02/01/2020,07/04/2020,Alaska,Female,25-34 years,,26,,0,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
07/08/2020,02/01/2020,07/04/2020,Alaska,Female,35-44 years,0,37,0,0,0,0,
07/08/2020,02/01/2020,07/04/2020,Alaska,Female,45-54 years,,47,,0,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
07/08/2020,02/01/2020,07/04/2020,Alaska,Female,55-64 years,,107,,,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
07/08/2020,02/01/2020,07/04/2020,Alaska,Female,65-74 years,,163,12,,,14,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
07/08/2020,02/01/2020,07/04/2020,Alaska,Female,75-84 years,,141,,,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
07/08/2020,02/01/2020,07/04/2020,Alaska,Female,85 years and over,0,175,,0,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
07/08/2020,02/01/2020,07/04/2020,Alaska,Female,All ages,,719,37,,,42,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
07/08/2020,02/01/2020,07/04/2020,Alaska,Unknown,All ages,0,0,0,0,0,0,
07/08/2020,02/01/2020,07/04/2020,Alaska Total,All,All Ages,11,1680,78,,,89,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
07/08/2020,02/01/2020,07/04/2020,Arizona,Male,Under 1 year,0,89,,0,,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
07/08/2020,02/01/2020,07/04/2020,Arizona,Male,1-4 years,,27,,0,,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
07/08/2020,02/01/2020,07/04/2020,Arizona,Male,5-14 years,,29,,,,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
07/08/2020,02/01/2020,07/04/2020,Arizona,Male,15-24 years,,331,,,,10,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
07/08/2020,02/01/2020,07/04/2020,Arizona,Male,25-34 years,19,550,20,12,,28,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
07/08/2020,02/01/2020,07/04/2020,Arizona,Male,35-44 years,20,628,29,13,,38,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
07/08/2020,02/01/2020,07/04/2020,Arizona,Male,45-54 years,65,1025,71,34,,106,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
07/08/2020,02/01/2020,07/04/2020,Arizona,Male,55-64 years,119,2213,187,67,13,252,
07/08/2020,02/01/2020,07/04/2020,Arizona,Male,65-74 years,148,3389,298,82,14,378,
07/08/2020,02/01/2020,07/04/2020,Arizona,Male,75-84 years,220,4114,394,120,12,506,
07/08/2020,02/01/2020,07/04/2020,Arizona,Male,85 years and over,194,3479,299,96,10,407,
07/08/2020,02/01/2020,07/04/2020,Arizona,Male,All ages,792,15874,1306,426,61,1733,
07/08/2020,02/01/2020,07/04/2020,Arizona,Female,Under 1 year,0,69,,0,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
07/08/2020,02/01/2020,07/04/2020,Arizona,Female,1-4 years,0,21,,0,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
07/08/2020,02/01/2020,07/04/2020,Arizona,Female,5-14 years,0,22,0,0,0,0,
07/08/2020,02/01/2020,07/04/2020,Arizona,Female,15-24 years,,99,,,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
07/08/2020,02/01/2020,07/04/2020,Arizona,Female,25-34 years,,245,15,,,20,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
07/08/2020,02/01/2020,07/04/2020,Arizona,Female,35-44 years,12,304,17,,,25,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
07/08/2020,02/01/2020,07/04/2020,Arizona,Female,45-54 years,35,536,46,18,,67,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
07/08/2020,02/01/2020,07/04/2020,Arizona,Female,55-64 years,65,1378,129,38,10,166,
07/08/2020,02/01/2020,07/04/2020,Arizona,Female,65-74 years,113,2440,214,65,16,278,
07/08/2020,02/01/2020,07/04/2020,Arizona,Female,75-84 years,165,3555,310,85,10,400,
07/08/2020,02/01/2020,07/04/2020,Arizona,Female,85 years and over,220,4799,338,102,,464,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
07/08/2020,02/01/2020,07/04/2020,Arizona,Female,All ages,619,13468,1077,320,52,1428,
07/08/2020,02/01/2020,07/04/2020,Arizona,Unknown,All ages,0,0,0,0,0,0,
07/08/2020,02/01/2020,07/04/2020,Arizona Total,All,All Ages,1411,29342,2383,746,113,3161,
07/08/2020,02/01/2020,07/04/2020,Arkansas,Male,Under 1 year,0,61,,0,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
07/08/2020,02/01/2020,07/04/2020,Arkansas,Male,1-4 years,0,15,0,0,,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
07/08/2020,02/01/2020,07/04/2020,Arkansas,Male,5-14 years,0,17,0,0,0,0,
07/08/2020,02/01/2020,07/04/2020,Arkansas,Male,15-24 years,,117,,0,,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
07/08/2020,02/01/2020,07/04/2020,Arkansas,Male,25-34 years,,214,,0,,15,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
07/08/2020,02/01/2020,07/04/2020,Arkansas,Male,35-44 years,,286,17,,,21,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
07/08/2020,02/01/2020,07/04/2020,Arkansas,Male,45-54 years,14,509,26,,,36,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
07/08/2020,02/01/2020,07/04/2020,Arkansas,Male,55-64 years,28,1248,86,12,11,113,
07/08/2020,02/01/2020,07/04/2020,Arkansas,Male,65-74 years,30,1786,123,22,11,142,
07/08/2020,02/01/2020,07/04/2020,Arkansas,Male,75-84 years,39,1845,143,14,,175,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
07/08/2020,02/01/2020,07/04/2020,Arkansas,Male,85 years and over,19,1288,113,,,126,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
07/08/2020,02/01/2020,07/04/2020,Arkansas,Male,All ages,138,7386,520,64,40,634,
07/08/2020,02/01/2020,07/04/2020,Arkansas,Female,Under 1 year,0,35,,0,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
07/08/2020,02/01/2020,07/04/2020,Arkansas,Female,1-4 years,0,11,0,0,,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
07/08/2020,02/01/2020,07/04/2020,Arkansas,Female,5-14 years,0,10,0,0,0,0,
07/08/2020,02/01/2020,07/04/2020,Arkansas,Female,15-24 years,,42,,,,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
07/08/2020,02/01/2020,07/04/2020,Arkansas,Female,25-34 years,,104,,,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
07/08/2020,02/01/2020,07/04/2020,Arkansas,Female,35-44 years,,184,,,,15,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
07/08/2020,02/01/2020,07/04/2020,Arkansas,Female,45-54 years,,359,29,,,34,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
07/08/2020,02/01/2020,07/04/2020,Arkansas,Female,55-64 years,13,773,66,,,78,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
07/08/2020,02/01/2020,07/04/2020,Arkansas,Female,65-74 years,10,1280,86,,10,101,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
07/08/2020,02/01/2020,07/04/2020,Arkansas,Female,75-84 years,27,1697,104,,,130,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
07/08/2020,02/01/2020,07/04/2020,Arkansas,Female,85 years and over,54,2199,131,11,,182,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
07/08/2020,02/01/2020,07/04/2020,Arkansas,Female,All ages,120,6694,436,37,35,554,
07/08/2020,02/01/2020,07/04/2020,Arkansas,Unknown,All ages,0,0,0,0,0,0,
07/08/2020,02/01/2020,07/04/2020,Arkansas Total,All,All Ages,258,14080,956,101,75,1188,
07/08/2020,02/01/2020,07/04/2020,California,Male,Under 1 year,0,393,,0,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
07/08/2020,02/01/2020,07/04/2020,California,Male,1-4 years,0,76,,0,,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
07/08/2020,02/01/2020,07/04/2020,California,Male,5-14 years,0,114,,0,,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
07/08/2020,02/01/2020,07/04/2020,California,Male,15-24 years,,1054,21,,,24,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
07/08/2020,02/01/2020,07/04/2020,California,Male,25-34 years,37,1978,60,21,,85,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
07/08/2020,02/01/2020,07/04/2020,California,Male,35-44 years,103,2500,150,53,10,210,
07/08/2020,02/01/2020,07/04/2020,California,Male,45-54 years,255,4380,354,133,33,509,
07/08/2020,02/01/2020,07/04/2020,California,Male,55-64 years,505,9650,838,281,71,1133,
07/08/2020,02/01/2020,07/04/2020,California,Male,65-74 years,723,13458,1390,400,63,1775,
07/08/2020,02/01/2020,07/04/2020,California,Male,75-84 years,763,15013,1696,465,57,2051,
07/08/2020,02/01/2020,07/04/2020,California,Male,85 years and over,714,16479,1713,383,52,2096,
07/08/2020,02/01/2020,07/04/2020,California,Male,All ages,3103,65095,6232,1737,303,7900,
07/08/2020,02/01/2020,07/04/2020,California,Female,Under 1 year,0,292,,0,,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
07/08/2020,02/01/2020,07/04/2020,California,Female,1-4 years,0,46,,0,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
07/08/2020,02/01/2020,07/04/2020,California,Female,5-14 years,0,82,,0,,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
07/08/2020,02/01/2020,07/04/2020,California,Female,15-24 years,,336,13,,,17,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
07/08/2020,02/01/2020,07/04/2020,California,Female,25-34 years,,725,28,,10,44,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
07/08/2020,02/01/2020,07/04/2020,California,Female,35-44 years,36,1188,77,19,10,104,
07/08/2020,02/01/2020,07/04/2020,California,Female,45-54 years,95,2442,196,54,22,259,
07/08/2020,02/01/2020,07/04/2020,California,Female,55-64 years,206,5610,485,119,46,618,
07/08/2020,02/01/2020,07/04/2020,California,Female,65-74 years,388,9256,870,226,48,1080,
07/08/2020,02/01/2020,07/04/2020,California,Female,75-84 years,580,13526,1277,322,69,1604,
07/08/2020,02/01/2020,07/04/2020,California,Female,85 years and over,1018,24043,2095,527,63,2649,
07/08/2020,02/01/2020,07/04/2020,California,Female,All ages,2333,57546,5050,1270,273,6386,
07/08/2020,02/01/2020,07/04/2020,California,Unknown,All ages,0,,0,0,0,0,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
07/08/2020,02/01/2020,07/04/2020,California Total,All,All Ages,5436,122642,11282,3007,576,14286,
07/08/2020,02/01/2020,07/04/2020,Colorado,Male,Under 1 year,0,75,0,0,,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
07/08/2020,02/01/2020,07/04/2020,Colorado,Male,1-4 years,0,11,0,0,,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
07/08/2020,02/01/2020,07/04/2020,Colorado,Male,5-14 years,0,28,0,0,0,0,
07/08/2020,02/01/2020,07/04/2020,Colorado,Male,15-24 years,,208,,,,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
07/08/2020,02/01/2020,07/04/2020,Colorado,Male,25-34 years,,406,,,0,11,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
07/08/2020,02/01/2020,07/04/2020,Colorado,Male,35-44 years,14,486,23,,,33,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
07/08/2020,02/01/2020,07/04/2020,Colorado,Male,45-54 years,52,742,50,27,,81,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
07/08/2020,02/01/2020,07/04/2020,Colorado,Male,55-64 years,105,1511,134,51,10,198,
07/08/2020,02/01/2020,07/04/2020,Colorado,Male,65-74 years,188,2186,253,113,10,338,
07/08/2020,02/01/2020,07/04/2020,Colorado,Male,75-84 years,247,2373,289,146,,394,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
07/08/2020,02/01/2020,07/04/2020,Colorado,Male,85 years and over,250,2288,241,122,10,377,
07/08/2020,02/01/2020,07/04/2020,Colorado,Male,All ages,866,10314,1002,472,47,1441,
07/08/2020,02/01/2020,07/04/2020,Colorado,Female,Under 1 year,0,71,,0,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
07/08/2020,02/01/2020,07/04/2020,Colorado,Female,1-4 years,0,,0,0,0,0,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
07/08/2020,02/01/2020,07/04/2020,Colorado,Female,5-14 years,0,12,,0,,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
07/08/2020,02/01/2020,07/04/2020,Colorado,Female,15-24 years,,75,,0,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
07/08/2020,02/01/2020,07/04/2020,Colorado,Female,25-34 years,,149,,0,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
07/08/2020,02/01/2020,07/04/2020,Colorado,Female,35-44 years,,212,11,,,18,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
07/08/2020,02/01/2020,07/04/2020,Colorado,Female,45-54 years,16,407,27,,,41,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
07/08/2020,02/01/2020,07/04/2020,Colorado,Female,55-64 years,36,875,70,22,11,95,
07/08/2020,02/01/2020,07/04/2020,Colorado,Female,65-74 years,111,1491,127,52,,193,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
07/08/2020,02/01/2020,07/04/2020,Colorado,Female,75-84 years,183,2065,215,86,,317,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
07/08/2020,02/01/2020,07/04/2020,Colorado,Female,85 years and over,322,3555,325,158,13,502,
07/08/2020,02/01/2020,07/04/2020,Colorado,Female,All ages,678,8917,783,327,48,1179,
07/08/2020,02/01/2020,07/04/2020,Colorado,Unknown,All ages,0,,0,0,0,0,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
07/08/2020,02/01/2020,07/04/2020,Colorado Total,All,All Ages,1544,19232,1785,799,95,2620,
07/08/2020,02/01/2020,07/04/2020,Connecticut,Male,Under 1 year,0,20,0,0,0,0,
07/08/2020,02/01/2020,07/04/2020,Connecticut,Male,1-4 years,0,,0,0,,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
07/08/2020,02/01/2020,07/04/2020,Connecticut,Male,5-14 years,0,,0,0,0,0,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
07/08/2020,02/01/2020,07/04/2020,Connecticut,Male,15-24 years,,45,0,0,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
07/08/2020,02/01/2020,07/04/2020,Connecticut,Male,25-34 years,,124,,,,10,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
07/08/2020,02/01/2020,07/04/2020,Connecticut,Male,35-44 years,16,157,,,0,21,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
07/08/2020,02/01/2020,07/04/2020,Connecticut,Male,45-54 years,58,329,20,11,,70,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
07/08/2020,02/01/2020,07/04/2020,Connecticut,Male,55-64 years,195,765,70,43,,225,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
07/08/2020,02/01/2020,07/04/2020,Connecticut,Male,65-74 years,388,1223,148,107,,436,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
