"code","date","cumulative_cases","cumulative_deaths","daily_cases","daily_deaths","state_name"
"FL",2020-01-03,0,0,0,0,"Florida"
"FL",2020-01-04,0,0,0,0,"Florida"
"FL",2020-01-05,0,0,0,0,"Florida"
"FL",2020-01-06,0,0,0,0,"Florida"
"FL",2020-01-07,0,0,0,0,"Florida"
"FL",2020-01-08,0,0,0,0,"Florida"
"FL",2020-01-09,0,0,0,0,"Florida"
"FL",2020-01-10,0,0,0,0,"Florida"
"FL",2020-01-11,0,0,0,0,"Florida"
"FL",2020-01-12,0,0,0,0,"Florida"
"FL",2020-01-13,0,0,0,0,"Florida"
"FL",2020-01-14,0,0,0,0,"Florida"
"FL",2020-01-15,0,0,0,0,"Florida"
"FL",2020-01-16,0,0,0,0,"Florida"
"FL",2020-01-17,0,0,0,0,"Florida"
"FL",2020-01-18,0,0,0,0,"Florida"
"FL",2020-01-19,0,0,0,0,"Florida"
"FL",2020-01-20,0,0,0,0,"Florida"
"FL",2020-01-21,0,0,0,0,"Florida"
"FL",2020-01-22,0,0,0,0,"Florida"
"FL",2020-01-23,0,0,0,0,"Florida"
"FL",2020-01-24,0,0,0,0,"Florida"
"FL",2020-01-25,0,0,0,0,"Florida"
"FL",2020-01-26,0,0,0,0,"Florida"
"FL",2020-01-27,0,0,0,0,"Florida"
"FL",2020-01-28,0,0,0,0,"Florida"
"FL",2020-01-29,0,0,0,0,"Florida"
"FL",2020-01-30,0,0,0,0,"Florida"
"FL",2020-01-31,0,0,0,0,"Florida"
"FL",2020-02-01,0,0,0,0,"Florida"
"FL",2020-02-02,0,0,0,0,"Florida"
"FL",2020-02-03,0,0,0,0,"Florida"
"FL",2020-02-04,0,0,0,0,"Florida"
"FL",2020-02-05,0,0,0,0,"Florida"
"FL",2020-02-06,0,0,0,0,"Florida"
"FL",2020-02-07,0,0,0,0,"Florida"
"FL",2020-02-08,0,0,0,0,"Florida"
"FL",2020-02-09,0,0,0,0,"Florida"
"FL",2020-02-10,0,0,0,0,"Florida"
"FL",2020-02-11,0,0,0,0,"Florida"
"FL",2020-02-12,0,0,0,0,"Florida"
"FL",2020-02-13,0,0,0,0,"Florida"
"FL",2020-02-14,0,0,0,0,"Florida"
"FL",2020-02-15,0,0,0,0,"Florida"
"FL",2020-02-16,0,0,0,0,"Florida"
"FL",2020-02-17,0,0,0,0,"Florida"
"FL",2020-02-18,0,0,0,0,"Florida"
"FL",2020-02-19,0,0,0,0,"Florida"
"FL",2020-02-20,0,0,0,0,"Florida"
"FL",2020-02-21,0,0,0,0,"Florida"
"FL",2020-02-22,0,0,0,0,"Florida"
"FL",2020-02-23,0,0,0,0,"Florida"
"FL",2020-02-24,0,0,0,0,"Florida"
"FL",2020-02-25,0,0,0,0,"Florida"
"FL",2020-02-26,0,0,0,0,"Florida"
"FL",2020-02-27,0,0,0,0,"Florida"
"FL",2020-02-28,0,0,0,0,"Florida"
"FL",2020-02-29,0,0,0,0,"Florida"
"FL",2020-03-01,0,0,0,0,"Florida"
"FL",2020-03-02,2,0,2,0,"Florida"
"FL",2020-03-03,3,0,1,0,"Florida"
"FL",2020-03-04,3,0,0,0,"Florida"
"FL",2020-03-05,4,0,1,0,"Florida"
"FL",2020-03-06,4,0,0,0,"Florida"
"FL",2020-03-07,8,0,4,0,"Florida"
"FL",2020-03-08,11,2,3,2,"Florida"
"FL",2020-03-09,14,2,3,0,"Florida"
"FL",2020-03-10,15,2,1,0,"Florida"
"FL",2020-03-11,28,2,13,0,"Florida"
"FL",2020-03-12,35,2,7,0,"Florida"
"FL",2020-03-13,50,2,15,0,"Florida"
"FL",2020-03-14,76,3,26,1,"Florida"
"FL",2020-03-15,115,4,39,1,"Florida"
"FL",2020-03-16,155,5,40,1,"Florida"
"FL",2020-03-17,216,6,61,1,"Florida"
"FL",2020-03-18,314,7,98,1,"Florida"
"FL",2020-03-19,417,9,103,2,"Florida"
"FL",2020-03-20,563,10,146,1,"Florida"
"FL",2020-03-21,659,13,96,3,"Florida"
"FL",2020-03-22,1004,13,345,0,"Florida"
"FL",2020-03-23,1227,18,223,5,"Florida"
"FL",2020-03-24,1412,18,185,0,"Florida"
"FL",2020-03-25,1682,23,270,5,"Florida"
"FL",2020-03-26,2357,29,675,6,"Florida"
"FL",2020-03-27,2900,35,543,6,"Florida"
"FL",2020-03-28,3763,54,863,19,"Florida"
"FL",2020-03-29,4246,56,483,2,"Florida"
"FL",2020-03-30,5473,63,1227,7,"Florida"
"FL",2020-03-31,6741,85,1268,22,"Florida"
"FL",2020-04-01,6956,87,215,2,"Florida"
"FL",2020-04-02,9008,164,2052,77,"Florida"
"FL",2020-04-03,10268,170,1260,6,"Florida"
"FL",2020-04-04,11537,195,1269,25,"Florida"
"FL",2020-04-05,12350,221,813,26,"Florida"
"FL",2020-04-06,13324,236,974,15,"Florida"
"FL",2020-04-07,14545,283,1221,47,"Florida"
"FL",2020-04-08,15456,309,911,26,"Florida"
"FL",2020-04-09,16364,354,908,45,"Florida"
"FL",2020-04-10,17531,390,1167,36,"Florida"
"FL",2020-04-11,18494,438,963,48,"Florida"
"FL",2020-04-12,19895,461,1401,23,"Florida"
"FL",2020-04-13,21019,499,1124,38,"Florida"
"FL",2020-04-14,21628,571,609,72,"Florida"
"FL",2020-04-15,22511,596,883,25,"Florida"
"FL",2020-04-16,23343,668,832,72,"Florida"
"FL",2020-04-17,24759,725,1416,57,"Florida"
"FL",2020-04-18,25492,748,733,23,"Florida"
"FL",2020-04-19,26314,774,822,26,"Florida"
"FL",2020-04-20,27059,822,745,48,"Florida"
"FL",2020-04-21,27869,867,810,45,"Florida"
"FL",2020-04-22,28309,893,440,26,"Florida"
"FL",2020-04-23,29648,987,1339,94,"Florida"
"FL",2020-04-24,30533,1046,885,59,"Florida"
"FL",2020-04-25,30839,1055,306,9,"Florida"
"FL",2020-04-26,31532,1075,693,20,"Florida"
"FL",2020-04-27,32138,1088,606,13,"Florida"
"FL",2020-04-28,32848,1171,710,83,"Florida"
"FL",2020-04-29,33193,1218,345,47,"Florida"
"FL",2020-04-30,33690,1268,497,50,"Florida"
"FL",2020-05-01,34728,1314,1038,46,"Florida"
"FL",2020-05-02,35463,1364,735,50,"Florida"
"FL",2020-05-03,36078,1379,615,15,"Florida"
"FL",2020-05-04,36897,1399,819,20,"Florida"
"FL",2020-05-05,37439,1471,542,72,"Florida"
"FL",2020-05-06,38002,1539,563,68,"Florida"
"FL",2020-05-07,38828,1600,826,61,"Florida"
"FL",2020-05-08,39199,1669,371,69,"Florida"
"FL",2020-05-09,40001,1715,802,46,"Florida"
"FL",2020-05-10,40596,1721,595,6,"Florida"
"FL",2020-05-11,40982,1735,386,14,"Florida"
"FL",2020-05-12,41923,1779,941,44,"Florida"
"FL",2020-05-13,42402,1827,479,48,"Florida"
"FL",2020-05-14,43210,1875,808,48,"Florida"
"FL",2020-05-15,44138,1917,928,42,"Florida"
"FL",2020-05-16,44811,1964,673,47,"Florida"
"FL",2020-05-17,45588,1973,777,9,"Florida"
"FL",2020-05-18,46442,1997,854,24,"Florida"
"FL",2020-05-19,46944,2052,502,55,"Florida"
"FL",2020-05-20,47471,2096,527,44,"Florida"
"GA",2020-01-01,0,0,0,0,"Georgia"
"GA",2020-01-02,0,0,0,0,"Georgia"
"GA",2020-01-03,0,0,0,0,"Georgia"
"GA",2020-01-04,0,0,0,0,"Georgia"
"GA",2020-01-05,0,0,0,0,"Georgia"
"GA",2020-01-06,0,0,0,0,"Georgia"
"GA",2020-01-07,0,0,0,0,"Georgia"
"GA",2020-01-08,0,0,0,0,"Georgia"
"GA",2020-01-09,0,0,0,0,"Georgia"
"GA",2020-01-10,0,0,0,0,"Georgia"
"GA",2020-01-11,0,0,0,0,"Georgia"
"GA",2020-01-12,0,0,0,0,"Georgia"
"GA",2020-01-13,0,0,0,0,"Georgia"
"GA",2020-01-14,0,0,0,0,"Georgia"
"GA",2020-01-15,0,0,0,0,"Georgia"
"GA",2020-01-16,0,0,0,0,"Georgia"
"GA",2020-01-17,0,0,0,0,"Georgia"
"GA",2020-01-18,0,0,0,0,"Georgia"
"GA",2020-01-19,0,0,0,0,"Georgia"
"GA",2020-01-20,0,0,0,0,"Georgia"
"GA",2020-01-21,0,0,0,0,"Georgia"
"GA",2020-01-22,0,0,0,0,"Georgia"
"GA",2020-01-23,0,0,0,0,"Georgia"
"GA",2020-01-24,0,0,0,0,"Georgia"
"GA",2020-01-25,0,0,0,0,"Georgia"
"GA",2020-01-26,0,0,0,0,"Georgia"
"GA",2020-01-27,0,0,0,0,"Georgia"
"GA",2020-01-28,0,0,0,0,"Georgia"
"GA",2020-01-29,0,0,0,0,"Georgia"
"GA",2020-01-30,0,0,0,0,"Georgia"
"GA",2020-01-31,0,0,0,0,"Georgia"
"GA",2020-02-01,0,0,0,0,"Georgia"
"GA",2020-02-02,0,0,0,0,"Georgia"
"GA",2020-02-03,0,0,0,0,"Georgia"
"GA",2020-02-04,0,0,0,0,"Georgia"
"GA",2020-02-05,0,0,0,0,"Georgia"
"GA",2020-02-06,0,0,0,0,"Georgia"
"GA",2020-02-07,0,0,0,0,"Georgia"
"GA",2020-02-08,0,0,0,0,"Georgia"
"GA",2020-02-09,0,0,0,0,"Georgia"
"GA",2020-02-10,0,0,0,0,"Georgia"
"GA",2020-02-11,0,0,0,0,"Georgia"
"GA",2020-02-12,0,0,0,0,"Georgia"
"GA",2020-02-13,0,0,0,0,"Georgia"
"GA",2020-02-14,0,0,0,0,"Georgia"
"GA",2020-02-15,0,0,0,0,"Georgia"
"GA",2020-02-16,0,0,0,0,"Georgia"
"GA",2020-02-17,0,0,0,0,"Georgia"
"GA",2020-02-18,0,0,0,0,"Georgia"
"GA",2020-02-19,0,0,0,0,"Georgia"
"GA",2020-02-20,0,0,0,0,"Georgia"
"GA",2020-02-21,0,0,0,0,"Georgia"
"GA",2020-02-22,0,0,0,0,"Georgia"
"GA",2020-02-23,0,0,0,0,"Georgia"
"GA",2020-02-24,0,0,0,0,"Georgia"
"GA",2020-02-25,0,0,0,0,"Georgia"
"GA",2020-02-26,0,0,0,0,"Georgia"
"GA",2020-02-27,0,0,0,0,"Georgia"
"GA",2020-02-28,0,0,0,0,"Georgia"
"GA",2020-02-29,0,0,0,0,"Georgia"
"GA",2020-03-01,0,0,0,0,"Georgia"
"GA",2020-03-02,0,0,0,0,"Georgia"
"GA",2020-03-03,2,0,2,0,"Georgia"
"GA",2020-03-04,2,0,0,0,"Georgia"
"GA",2020-03-05,2,0,0,0,"Georgia"
"GA",2020-03-06,3,0,1,0,"Georgia"
"GA",2020-03-07,6,0,3,0,"Georgia"
"GA",2020-03-08,6,0,0,0,"Georgia"
"GA",2020-03-09,10,0,4,0,"Georgia"
"GA",2020-03-10,17,0,7,0,"Georgia"
"GA",2020-03-11,23,0,6,0,"Georgia"
"GA",2020-03-12,31,1,8,1,"Georgia"
"GA",2020-03-13,42,1,11,0,"Georgia"
"GA",2020-03-14,66,1,24,0,"Georgia"
"GA",2020-03-15,99,1,33,0,"Georgia"
"GA",2020-03-16,121,1,22,0,"Georgia"
"GA",2020-03-17,146,1,25,0,"Georgia"
"GA",2020-03-18,199,3,53,2,"Georgia"
"GA",2020-03-19,287,10,88,7,"Georgia"
"GA",2020-03-20,420,13,133,3,"Georgia"
"GA",2020-03-21,507,14,87,1,"Georgia"
"GA",2020-03-22,621,25,114,11,"Georgia"
"GA",2020-03-23,772,25,151,0,"Georgia"
"GA",2020-03-24,1026,32,254,7,"Georgia"
"GA",2020-03-25,1247,40,221,8,"Georgia"
"GA",2020-03-26,1525,48,278,8,"Georgia"
"GA",2020-03-27,2000,64,475,16,"Georgia"
"GA",2020-03-28,2366,69,366,5,"Georgia"
"GA",2020-03-29,2651,80,285,11,"Georgia"
"GA",2020-03-30,2808,87,157,7,"Georgia"
"GA",2020-03-31,3929,111,1121,24,"Georgia"
"GA",2020-04-01,4638,139,709,28,"Georgia"
"GA",2020-04-02,5348,163,710,24,"Georgia"
"GA",2020-04-03,5831,184,483,21,"Georgia"
"GA",2020-04-04,6160,201,329,17,"Georgia"
"GA",2020-04-05,6647,211,487,10,"Georgia"
"GA",2020-04-06,7314,229,667,18,"Georgia"
"GA",2020-04-07,8822,329,1508,100,"Georgia"
"GA",2020-04-08,9901,362,1079,33,"Georgia"
"GA",2020-04-09,10566,379,665,17,"Georgia"
"GA",2020-04-10,11485,416,919,37,"Georgia"
"GA",2020-04-11,12159,429,674,13,"Georgia"
"GA",2020-04-12,12452,433,293,4,"Georgia"
"GA",2020-04-13,13315,465,863,32,"Georgia"
"GA",2020-04-14,14578,525,1263,60,"Georgia"
"GA",2020-04-15,14987,552,409,27,"Georgia"
"GA",2020-04-16,15669,587,682,35,"Georgia"
"GA",2020-04-17,17194,650,1525,63,"Georgia"
"GA",2020-04-18,17669,673,475,23,"Georgia"
"GA",2020-04-19,18301,687,632,14,"Georgia"
"GA",2020-04-20,19407,775,1106,88,"Georgia"
"GA",2020-04-21,19881,798,474,23,"Georgia"
"GA",2020-04-22,21214,848,1333,50,"Georgia"
"GA",2020-04-23,21883,881,669,33,"Georgia"
"GA",2020-04-24,22491,899,608,18,"Georgia"
"GA",2020-04-25,23222,907,731,8,"Georgia"
"GA",2020-04-26,23486,916,264,9,"Georgia"
"GA",2020-04-27,24302,995,816,79,"Georgia"
"GA",2020-04-28,24922,1036,620,41,"Georgia"
"GA",2020-04-29,25775,1101,853,65,"Georgia"
"GA",2020-04-30,26264,1132,489,31,"Georgia"
"GA",2020-05-01,27489,1169,1225,37,"Georgia"
"GA",2020-05-02,28331,1177,842,8,"Georgia"
"GA",2020-05-03,28665,1184,334,7,"Georgia"
"GA",2020-05-04,29451,1246,786,62,"Georgia"
"GA",2020-05-05,29998,1299,547,53,"Georgia"
"GA",2020-05-06,30743,1327,745,28,"Georgia"
"GA",2020-05-07,31618,1355,875,28,"Georgia"
"GA",2020-05-08,32181,1400,563,45,"Georgia"
"GA",2020-05-09,32588,1403,407,3,"Georgia"
"GA",2020-05-10,33580,1406,992,3,"Georgia"
"GA",2020-05-11,34002,1444,422,38,"Georgia"
"GA",2020-05-12,34924,1498,922,54,"Georgia"
"GA",2020-05-13,35427,1517,503,19,"Georgia"
"GA",2020-05-14,35977,1545,550,28,"Georgia"
"GA",2020-05-15,36772,1588,795,43,"Georgia"
"GA",2020-05-16,37212,1598,440,10,"Georgia"
"GA",2020-05-17,37579,1610,367,12,"Georgia"
"GA",2020-05-18,38283,1649,704,39,"Georgia"
"GA",2020-05-19,38855,1675,572,26,"Georgia"
"GA",2020-05-20,39801,1697,946,22,"Georgia"
"HI",2020-01-01,0,0,0,0,"Hawaii"
"HI",2020-01-02,0,0,0,0,"Hawaii"
"HI",2020-01-03,0,0,0,0,"Hawaii"
"HI",2020-01-04,0,0,0,0,"Hawaii"
"HI",2020-01-05,0,0,0,0,"Hawaii"
"HI",2020-01-06,0,0,0,0,"Hawaii"
"HI",2020-01-07,0,0,0,0,"Hawaii"
"HI",2020-01-08,0,0,0,0,"Hawaii"
"HI",2020-01-09,0,0,0,0,"Hawaii"
"HI",2020-01-10,0,0,0,0,"Hawaii"
"HI",2020-01-11,0,0,0,0,"Hawaii"
"HI",2020-01-12,0,0,0,0,"Hawaii"
"HI",2020-01-13,0,0,0,0,"Hawaii"
"HI",2020-01-14,0,0,0,0,"Hawaii"
"HI",2020-01-15,0,0,0,0,"Hawaii"
"HI",2020-01-16,0,0,0,0,"Hawaii"
"HI",2020-01-17,0,0,0,0,"Hawaii"
"HI",2020-01-18,0,0,0,0,"Hawaii"
"HI",2020-01-19,0,0,0,0,"Hawaii"
"HI",2020-01-20,0,0,0,0,"Hawaii"
"HI",2020-01-21,0,0,0,0,"Hawaii"
"HI",2020-01-22,0,0,0,0,"Hawaii"
"HI",2020-01-23,0,0,0,0,"Hawaii"
"HI",2020-01-24,0,0,0,0,"Hawaii"
"HI",2020-01-25,0,0,0,0,"Hawaii"
"HI",2020-01-26,0,0,0,0,"Hawaii"
"HI",2020-01-27,0,0,0,0,"Hawaii"
"HI",2020-01-28,0,0,0,0,"Hawaii"
"HI",2020-01-29,0,0,0,0,"Hawaii"
"HI",2020-01-30,0,0,0,0,"Hawaii"
"HI",2020-01-31,0,0,0,0,"Hawaii"
"HI",2020-02-01,0,0,0,0,"Hawaii"
"HI",2020-02-02,0,0,0,0,"Hawaii"
"HI",2020-02-03,0,0,0,0,"Hawaii"
"HI",2020-02-04,0,0,0,0,"Hawaii"
"HI",2020-02-05,0,0,0,0,"Hawaii"
"HI",2020-02-06,0,0,0,0,"Hawaii"
"HI",2020-02-07,0,0,0,0,"Hawaii"
"HI",2020-02-08,0,0,0,0,"Hawaii"
"HI",2020-02-09,0,0,0,0,"Hawaii"
"HI",2020-02-10,0,0,0,0,"Hawaii"
"HI",2020-02-11,0,0,0,0,"Hawaii"
"HI",2020-02-12,0,0,0,0,"Hawaii"
"HI",2020-02-13,0,0,0,0,"Hawaii"
"HI",2020-02-14,0,0,0,0,"Hawaii"
"HI",2020-02-15,0,0,0,0,"Hawaii"
"HI",2020-02-16,0,0,0,0,"Hawaii"
"HI",2020-02-17,0,0,0,0,"Hawaii"
"HI",2020-02-18,0,0,0,0,"Hawaii"
"HI",2020-02-19,0,0,0,0,"Hawaii"
"HI",2020-02-20,0,0,0,0,"Hawaii"
"HI",2020-02-21,0,0,0,0,"Hawaii"
"HI",2020-02-22,0,0,0,0,"Hawaii"
"HI",2020-02-23,0,0,0,0,"Hawaii"
"HI",2020-02-24,0,0,0,0,"Hawaii"
"HI",2020-02-25,0,0,0,0,"Hawaii"
"HI",2020-02-26,0,0,0,0,"Hawaii"
"HI",2020-02-27,0,0,0,0,"Hawaii"
"HI",2020-02-28,0,0,0,0,"Hawaii"
"HI",2020-02-29,0,0,0,0,"Hawaii"
"HI",2020-03-01,0,0,0,0,"Hawaii"
"HI",2020-03-02,0,0,0,0,"Hawaii"
"HI",2020-03-03,0,0,0,0,"Hawaii"
"HI",2020-03-04,0,0,0,0,"Hawaii"
"HI",2020-03-05,0,0,0,0,"Hawaii"
"HI",2020-03-06,0,0,0,0,"Hawaii"
"HI",2020-03-07,1,0,1,0,"Hawaii"
"HI",2020-03-08,1,0,0,0,"Hawaii"
"HI",2020-03-09,2,0,1,0,"Hawaii"
"HI",2020-03-10,2,0,0,0,"Hawaii"
"HI",2020-03-11,2,0,0,0,"Hawaii"
"HI",2020-03-12,2,0,0,0,"Hawaii"
"HI",2020-03-13,2,0,0,0,"Hawaii"
"HI",2020-03-14,4,0,2,0,"Hawaii"
"HI",2020-03-15,6,0,2,0,"Hawaii"
"HI",2020-03-16,7,0,1,0,"Hawaii"
"HI",2020-03-17,10,0,3,0,"Hawaii"
"HI",2020-03-18,14,0,4,0,"Hawaii"
"HI",2020-03-19,16,0,2,0,"Hawaii"
"HI",2020-03-20,26,0,10,0,"Hawaii"
"HI",2020-03-21,37,0,11,0,"Hawaii"
"HI",2020-03-22,53,0,16,0,"Hawaii"
"HI",2020-03-23,56,0,3,0,"Hawaii"
"HI",2020-03-24,90,1,34,1,"Hawaii"
"HI",2020-03-25,91,1,1,0,"Hawaii"
"HI",2020-03-26,95,1,4,0,"Hawaii"
"HI",2020-03-27,106,1,11,0,"Hawaii"
"HI",2020-03-28,149,1,43,0,"Hawaii"
"HI",2020-03-29,149,1,0,0,"Hawaii"
"HI",2020-03-30,175,1,26,0,"Hawaii"
"HI",2020-03-31,204,1,29,0,"Hawaii"
"HI",2020-04-01,224,1,20,0,"Hawaii"
"HI",2020-04-02,256,1,32,0,"Hawaii"
"HI",2020-04-03,319,3,63,2,"Hawaii"
"HI",2020-04-04,351,3,32,0,"Hawaii"
"HI",2020-04-05,371,4,20,1,"Hawaii"
"HI",2020-04-06,387,5,16,1,"Hawaii"
"HI",2020-04-07,410,5,23,0,"Hawaii"
"HI",2020-04-08,410,5,0,0,"Hawaii"
"HI",2020-04-09,442,6,32,1,"Hawaii"
"HI",2020-04-10,442,6,0,0,"Hawaii"
"HI",2020-04-11,465,8,23,2,"Hawaii"
"HI",2020-04-12,499,9,34,1,"Hawaii"
"HI",2020-04-13,504,9,5,0,"Hawaii"
"HI",2020-04-14,511,9,7,0,"Hawaii"
"HI",2020-04-15,524,9,13,0,"Hawaii"
"HI",2020-04-16,530,9,6,0,"Hawaii"
"HI",2020-04-17,541,9,11,0,"Hawaii"
"HI",2020-04-18,574,9,33,0,"Hawaii"
"HI",2020-04-19,580,10,6,1,"Hawaii"
"HI",2020-04-20,584,10,4,0,"Hawaii"
"HI",2020-04-21,586,10,2,0,"Hawaii"
"HI",2020-04-22,592,12,6,2,"Hawaii"
"HI",2020-04-23,596,12,4,0,"Hawaii"
"HI",2020-04-24,601,13,5,1,"Hawaii"
"HI",2020-04-25,605,13,4,0,"Hawaii"
"HI",2020-04-26,606,14,1,1,"Hawaii"
"HI",2020-04-27,607,16,1,2,"Hawaii"
"HI",2020-04-28,609,16,2,0,"Hawaii"
"HI",2020-04-29,613,16,4,0,"Hawaii"
"HI",2020-04-30,618,16,5,0,"Hawaii"
"HI",2020-05-01,619,16,1,0,"Hawaii"
"HI",2020-05-02,620,16,1,0,"Hawaii"
"HI",2020-05-03,620,17,0,1,"Hawaii"
"HI",2020-05-04,621,17,1,0,"Hawaii"
"HI",2020-05-05,625,17,4,0,"Hawaii"
"HI",2020-05-06,626,17,1,0,"Hawaii"
"HI",2020-05-07,629,17,3,0,"Hawaii"
"HI",2020-05-08,629,17,0,0,"Hawaii"
"HI",2020-05-09,631,17,2,0,"Hawaii"
"HI",2020-05-10,632,17,1,0,"Hawaii"
"HI",2020-05-11,634,17,2,0,"Hawaii"
"HI",2020-05-12,635,17,1,0,"Hawaii"
"HI",2020-05-13,638,17,3,0,"Hawaii"
"HI",2020-05-14,638,17,0,0,"Hawaii"
"HI",2020-05-15,638,17,0,0,"Hawaii"
"HI",2020-05-16,639,17,1,0,"Hawaii"
"HI",2020-05-17,640,17,1,0,"Hawaii"
"HI",2020-05-18,640,17,0,0,"Hawaii"
"HI",2020-05-19,641,17,1,0,"Hawaii"
"HI",2020-05-20,643,17,2,0,"Hawaii"
"IA",2020-01-01,0,0,0,0,"Iowa"
"IA",2020-01-02,0,0,0,0,"Iowa"
"IA",2020-01-03,0,0,0,0,"Iowa"
"IA",2020-01-04,0,0,0,0,"Iowa"
"IA",2020-01-05,0,0,0,0,"Iowa"
"IA",2020-01-06,0,0,0,0,"Iowa"
"IA",2020-01-07,0,0,0,0,"Iowa"
"IA",2020-01-08,0,0,0,0,"Iowa"
"IA",2020-01-09,0,0,0,0,"Iowa"
"IA",2020-01-10,0,0,0,0,"Iowa"
"IA",2020-01-11,0,0,0,0,"Iowa"
"IA",2020-01-12,0,0,0,0,"Iowa"
"IA",2020-01-13,0,0,0,0,"Iowa"
"IA",2020-01-14,0,0,0,0,"Iowa"
"IA",2020-01-15,0,0,0,0,"Iowa"
"IA",2020-01-16,0,0,0,0,"Iowa"
"IA",2020-01-17,0,0,0,0,"Iowa"
"IA",2020-01-18,0,0,0,0,"Iowa"
"IA",2020-01-19,0,0,0,0,"Iowa"
"IA",2020-01-20,0,0,0,0,"Iowa"
"IA",2020-01-21,0,0,0,0,"Iowa"
"IA",2020-01-22,0,0,0,0,"Iowa"
"IA",2020-01-23,0,0,0,0,"Iowa"
"IA",2020-01-24,0,0,0,0,"Iowa"
"IA",2020-01-25,0,0,0,0,"Iowa"
"IA",2020-01-26,0,0,0,0,"Iowa"
"IA",2020-01-27,0,0,0,0,"Iowa"
"IA",2020-01-28,0,0,0,0,"Iowa"
"IA",2020-01-29,0,0,0,0,"Iowa"
"IA",2020-01-30,0,0,0,0,"Iowa"
"IA",2020-01-31,0,0,0,0,"Iowa"
"IA",2020-02-01,0,0,0,0,"Iowa"
"IA",2020-02-02,0,0,0,0,"Iowa"
"IA",2020-02-03,0,0,0,0,"Iowa"
"IA",2020-02-04,0,0,0,0,"Iowa"
"IA",2020-02-05,0,0,0,0,"Iowa"
"IA",2020-02-06,0,0,0,0,"Iowa"
"IA",2020-02-07,0,0,0,0,"Iowa"
"IA",2020-02-08,0,0,0,0,"Iowa"
"IA",2020-02-09,0,0,0,0,"Iowa"
"IA",2020-02-10,0,0,0,0,"Iowa"
"IA",2020-02-11,0,0,0,0,"Iowa"
"IA",2020-02-12,0,0,0,0,"Iowa"
"IA",2020-02-13,0,0,0,0,"Iowa"
"IA",2020-02-14,0,0,0,0,"Iowa"
"IA",2020-02-15,0,0,0,0,"Iowa"
"IA",2020-02-16,0,0,0,0,"Iowa"
"IA",2020-02-17,0,0,0,0,"Iowa"
"IA",2020-02-18,0,0,0,0,"Iowa"
"IA",2020-02-19,0,0,0,0,"Iowa"
"IA",2020-02-20,0,0,0,0,"Iowa"
"IA",2020-02-21,0,0,0,0,"Iowa"
"IA",2020-02-22,0,0,0,0,"Iowa"
"IA",2020-02-23,0,0,0,0,"Iowa"
"IA",2020-02-24,0,0,0,0,"Iowa"
"IA",2020-02-25,0,0,0,0,"Iowa"
"IA",2020-02-26,0,0,0,0,"Iowa"
"IA",2020-02-27,0,0,0,0,"Iowa"
"IA",2020-02-28,0,0,0,0,"Iowa"
"IA",2020-02-29,0,0,0,0,"Iowa"
"IA",2020-03-01,0,0,0,0,"Iowa"
"IA",2020-03-02,0,0,0,0,"Iowa"
"IA",2020-03-03,0,0,0,0,"Iowa"
"IA",2020-03-04,0,0,0,0,"Iowa"
"IA",2020-03-05,0,0,0,0,"Iowa"
"IA",2020-03-06,0,0,0,0,"Iowa"
"IA",2020-03-07,0,0,0,0,"Iowa"
"IA",2020-03-08,0,0,0,0,"Iowa"
"IA",2020-03-09,3,0,3,0,"Iowa"
"IA",2020-03-10,8,0,5,0,"Iowa"
"IA",2020-03-11,13,0,5,0,"Iowa"
"IA",2020-03-12,16,0,3,0,"Iowa"
"IA",2020-03-13,17,0,1,0,"Iowa"
"IA",2020-03-14,17,0,0,0,"Iowa"
"IA",2020-03-15,18,0,1,0,"Iowa"
"IA",2020-03-16,23,0,5,0,"Iowa"
"IA",2020-03-17,23,0,0,0,"Iowa"
"IA",2020-03-18,29,0,6,0,"Iowa"
"IA",2020-03-19,44,0,15,0,"Iowa"
"IA",2020-03-20,45,0,1,0,"Iowa"
"IA",2020-03-21,68,0,23,0,"Iowa"
"IA",2020-03-22,90,0,22,0,"Iowa"
"IA",2020-03-23,105,0,15,0,"Iowa"
"IA",2020-03-24,124,0,19,0,"Iowa"
"IA",2020-03-25,146,1,22,1,"Iowa"
"IA",2020-03-26,179,1,33,0,"Iowa"
"IA",2020-03-27,235,3,56,2,"Iowa"
"IA",2020-03-28,298,3,63,0,"Iowa"
"IA",2020-03-29,336,4,38,1,"Iowa"
"IA",2020-03-30,424,6,88,2,"Iowa"
"IA",2020-03-31,497,7,73,1,"Iowa"
"IA",2020-04-01,547,9,50,2,"Iowa"
"IA",2020-04-02,614,11,67,2,"Iowa"
"IA",2020-04-03,699,11,85,0,"Iowa"
"IA",2020-04-04,787,14,88,3,"Iowa"
"IA",2020-04-05,869,18,82,4,"Iowa"
"IA",2020-04-06,946,25,77,7,"Iowa"
"IA",2020-04-07,1046,25,100,0,"Iowa"
"IA",2020-04-08,1145,27,99,2,"Iowa"
"IA",2020-04-09,1270,29,125,2,"Iowa"
"IA",2020-04-10,1388,31,118,2,"Iowa"
"IA",2020-04-11,1510,34,122,3,"Iowa"
"IA",2020-04-12,1587,41,77,7,"Iowa"
"IA",2020-04-13,1710,41,123,0,"Iowa"
"IA",2020-04-14,1899,49,189,8,"Iowa"
"IA",2020-04-15,1995,53,96,4,"Iowa"
"IA",2020-04-16,2141,60,146,7,"Iowa"
"IA",2020-04-17,2332,64,191,4,"Iowa"
